Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  deleted_Columns  
1  4  4  1  0.4864918981984740  0  
2  9  5  1  0.3682817062888373  0  
3  13  4  1  0.3284933752944811  0  
4  17  4  1  0.3024154181019809  0  
5  21  4  1  0.2843732665852869  0  
6  26  5  1  0.2266364665849443  0  
7  31  5  1  0.2312390700357991  0  
8  35  4  1  0.2551287567648020  0  
9  40  5  1  0.3008018610833650  0  
10  45  5  1  0.3231533179345783  0  
11  50  5  1  0.3179644151678203  0  
12  54  4  1  0.2813779492520418  0  
13  59  5  1  0.3332211604754035  0  
14  64  5  1  0.4670344101034633  0  
15  68  4  1  0.2725093006751064  0  
16  73  5  1  0.2069943748234604  0  
17  78  5  1  0.2226017795765868  0  
18  83  5  1  0.2196184861048475  0  
19  88  5  1  0.2410453840588066  0  
20  92  4  1  0.1765676242690850  0  
21  97  5  1  0.2392355323639926  0  
22  103  6  1  0.2744675448084866  0  
23  109  6  1  0.3334507210719891  0  
24  115  6  1  0.3250845813742682  0  
25  120  5  1  0.2765704162426962  0  
26  126  6  1  0.2502605570247374  0  
27  132  6  1  0.2713619363242122  0  
28  138  6  1  0.2847715060314204  0  
29  143  5  1  0.2332101381291831  0  
30  149  6  1  0.2474852957761154  0  
31  155  6  1  0.2587408333541406  0  
32  161  6  1  0.2654951489750046  0  
33  167  6  1  0.2811316898751133  0  
34  173  6  1  0.2722570100464675  0  
35  179  6  1  0.3095256069312932  0  
36  186  7  1  0.3543343489547293  0  
37  193  7  1  0.2753429052057547  0  
38  200  7  1  0.2936460543380259  0  
39  207  7  1  0.2763020143866468  0  
40  215  8  1  0.3012904316980318  0  
41  223  8  1  0.2919435365124761  0  
42  231  8  1  0.3192934074443063  0  
43  239  8  1  0.2836520218375134  0  
44  248  9  1  0.3368602339358982  0  
45  258  10  1  0.3897660755138963  0  
46  266  8  1  0.3464311834558056  0  
47  274  8  1  0.3125567644248118  0  
48  282  8  1  0.3053906263594744  0  
49  290  8  1  0.2876379220758069  0  
50  302  12  1  0.4504053485871591  0  
51  313  11  1  0.3520188822082419  0  
52  323  10  1  0.3329029276920041  0  
53  334  11  1  0.3188394662957499  0  
54  343  9  1  0.2946853158036928  0  
55  357  14  1  0.4481743030366702  0  
56  366  9  1  0.2673286994377895  0  
57  376  10  1  0.3120862682646305  0  
58  388  12  1  0.3808819063994410  0  
