Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  1  0.0876285997882140  0.0329667637195096  0  
2  8  3  1  0.0144227165510868  0.0058025032791248  0  
3  13  5  1  0.0294007361176006  0.0173044923026663  0  
4  17  4  1  0.0316196569775777  0.0158070047605852  0  
5  21  4  1  0.0358714573834319  0.0147039989429764  0  
6  24  3  1  0.0256882001020975  0.0069353066050052  0  
7  28  4  1  0.0482908456744214  0.0104651199951715  0  
8  31  3  1  0.0179552635566431  0.0045461975015571  0  
9  35  4  1  0.0437639184752581  0.0091543617513549  0  
10  38  3  1  0.0176092008080436  0.0043354913901945  0  
11  42  4  1  0.0398914801754688  0.0079747208638438  0  
12  45  3  1  0.0097389444004575  0.0023759457233712  0  
13  49  4  1  0.0374143412744560  0.0066876491242014  0  
14  52  3  1  0.0138124167060002  0.0037266204808270  0  
15  55  3  1  0.0299301732634725  0.0156248944436704  0  
16  58  3  1  0.0142863267193212  0.0043588699612346  0  
17  61  3  1  0.0242449224839210  0.0131713611662272  0  
18  64  3  1  0.0147684647351531  0.0049752275306153  0  
19  67  3  1  0.0194349647650800  0.0108925335297685  0  
20  70  3  1  0.0154595244609147  0.0058282092803733  0  
21  73  3  1  0.0169119688201741  0.0092395865778120  0  
22  76  3  1  0.0168653385643033  0.0074248163246562  0  
23  79  3  1  0.0171173704121236  0.0084016588142480  0  
24  82  3  1  0.0181686408837311  0.0087668127597066  0  
25  85  3  1  0.0164395501516528  0.0075703468904048  0  
26  88  3  1  0.0193559000750109  0.0096451688330569  0  
27  91  3  1  0.0155914995390282  0.0069172660117090  0  
28  94  3  1  0.0207081848790845  0.0104565516855865  0  
29  97  3  1  0.0149811929322615  0.0064162404571330  0  
30  100  3  1  0.0222366596065869  0.0113200216418761  0  
31  103  3  1  0.0145766100996009  0.0060252469044825  0  
32  106  3  1  0.0240294415610221  0.0122745721409461  0  
33  109  3  1  0.0144300981016128  0.0057555042529467  0  
34  112  3  1  0.0260060238010246  0.0133426572445186  0  
35  115  3  1  0.0145661589564363  0.0055981382118804  0  
36  118  3  1  0.0283437823022119  0.0145761736213152  0  
37  121  3  1  0.0150228176784435  0.0055733357781897  0  
38  124  3  1  0.0311629993028364  0.0160562581967762  0  
39  127  3  1  0.0158578598138305  0.0057215571771339  0  
40  130  3  1  0.0347029128339524  0.0179174421256217  0  
41  133  3  1  0.0172126988276982  0.0061160296066481  0  
42  136  3  1  0.0393940472250657  0.0204150655485007  0  
43  139  3  1  0.0194657586166857  0.0068720713223638  0  
44  142  3  1  0.0461363329415603  0.0240295680337329  0  
45  145  3  1  0.0229688866027837  0.0082554497066273  0  
46  148  3  1  0.0572032172766577  0.0301227628353660  0  
47  151  3  1  0.0293072536107978  0.0109815378345551  0  
48  154  3  1  0.0792576001271502  0.0429979133873434  0  
49  157  3  1  0.0442733939209525  0.0188084855033527  0  
50  161  4  1  0.1403664932761204  0.0355394201036703  0  
51  164  3  1  0.1199512321985950  0.1184182379909079  0  
52  167  3  1  0.1184364475143003  0.0217287326531937  0  
53  171  4  1  0.0607994401735441  0.0168400567927678  0  
54  174  3  1  0.0359905911630847  0.0084134463609110  0  
55  177  3  1  0.0551729782862810  0.0340085467732462  0  
56  180  3  1  0.0260222186192791  0.0066702750259142  0  
57  183  3  1  0.0475281732257491  0.0262284345142452  0  
58  186  3  1  0.0210513484538990  0.0058815678519452  0  
59  189  3  1  0.0408667899661605  0.0219039262079456  0  
60  192  3  1  0.0180838266227601  0.0053290620155339  0  
61  195  3  1  0.0361430956857065  0.0191536621166775  0  
62  198  3  1  0.0161440347024675  0.0049300868671891  0  
63  201  3  1  0.0327300783290323  0.0172713090548891  0  
64  204  3  1  0.0147877185290625  0.0046309261134503  0  
65  207  3  1  0.0302604999819660  0.0159316050694593  0  
66  210  3  1  0.0138004426588169  0.0044248051484795  0  
67  213  3  1  0.0284195289919101  0.0149565587343213  0  
68  216  3  1  0.0131271861056986  0.0042813931344530  0  
69  219  3  1  0.0270684846372163  0.0142391407097641  0  
70  222  3  1  0.0126726941296591  0.0041988874208064  0  
71  225  3  1  0.0260982133301365  0.0137302704939349  0  
72  228  3  1  0.0123731732387209  0.0041590410357883  0  
73  231  3  1  0.0254495697549766  0.0133883097445255  0  
74  234  3  1  0.0122486940353121  0.0041796094441889  0  
75  237  3  1  0.0250365558922996  0.0131969686020555  0  
76  240  3  1  0.0121597259399901  0.0042111603856134  0  
77  243  3  1  0.0249965510926878  0.0131841860775153  0  
78  246  3  1  0.0122320955789507  0.0042767998701996  0  
79  249  3  1  0.0251735004829825  0.0133113434066859  0  
80  252  3  1  0.0123687468345520  0.0043685097613900  0  
81  255  3  1  0.0256873227907980  0.0136171382095749  0  
82  258  3  1  0.0126554606605911  0.0045084193669414  0  
83  261  3  1  0.0264859801236634  0.0141020069780641  0  
84  264  3  1  0.0130624255150560  0.0046782376088522  0  
85  267  3  1  0.0277257347625145  0.0148135472119830  0  
86  270  3  1  0.0136341387447318  0.0049259655640999  0  
87  273  3  1  0.0293996378367737  0.0158108384436883  0  
88  276  3  1  0.0144467560536802  0.0052518527227814  0  
89  280  4  1  0.0357266665515461  0.0083512775601355  0  
90  283  3  1  0.0138455252627151  0.0044686142490169  0  
91  287  4  1  0.0374312936410923  0.0094915384391562  0  
92  290  3  1  0.0076607226934194  0.0028379411364540  0  
93  294  4  1  0.0451236769249200  0.0066275023775033  0  
94  297  3  1  0.0147244631358765  0.0042409063304498  0  
95  301  4  1  0.0511956848291606  0.0074833281509497  0  
96  304  3  1  0.0174063983059246  0.0054795680599918  0  
97  309  5  1  0.0109299156575047  0.0151594967109014  0  
98  314  5  1  0.0448611016395617  0.0194480368458948  0  
99  318  4  1  0.0266609812055822  0.0167063077912256  0  
100  323  5  1  0.0488346630953646  0.0205455040762697  0  
