Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  1  0.0623017675397508  0.0319550761479320  0  
2  9  4  1  0.0177046155549104  0.0101548652912266  0  
3  14  5  1  0.0397734199580493  0.0205767432848024  0  
4  17  3  1  0.0218237733375591  0.0112463281538316  0  
5  22  5  1  0.0223932598833827  0.0203544700419368  0  
6  25  3  1  0.0174362116548183  0.0272489269795966  0  
7  29  4  1  0.0465103278070424  0.0200608416871111  0  
8  32  3  1  0.0057167430995251  0.0027497764913247  0  
9  35  3  1  0.0341557858090243  0.0425810772916109  0  
10  38  3  1  0.0154232876579484  0.0124458752797618  0  
11  41  3  1  0.0312963656922709  0.0446578881291259  0  
12  44  3  1  0.0122656897664793  0.0123867642323835  0  
13  47  3  1  0.0292353962266362  0.0414368537080738  0  
14  50  3  1  0.0102282940982390  0.0111646236484424  0  
15  53  3  1  0.0176519694543109  0.0283111773807081  0  
16  56  3  1  0.0123529580488958  0.0168224562187343  0  
17  59  3  1  0.0173655992698535  0.0318756331085591  0  
18  62  3  1  0.0033936415216793  0.0050835905999777  0  
19  65  3  1  0.0114803477589854  0.0224966103761285  0  
20  68  3  1  0.0054059378446167  0.0082039193761513  0  
21  71  3  1  0.0173880750248323  0.0396516828781836  0  
22  74  3  1  0.0082377503022955  0.0167634327696091  0  
23  77  3  1  0.0242559430969582  0.0844550055766161  0  
24  80  3  1  0.0124395059060510  0.0818812112767135  0  
25  83  3  1  0.0405096187033816  0.0853259282758972  0  
26  86  3  1  0.0354336616494989  0.0714423745905837  0  
27  89  3  1  0.0050094738649708  0.0233129201893429  0  
28  92  3  1  0.0092169528705234  0.0290501435857205  0  
29  95  3  1  0.0082652626472687  0.0175070479865745  0  
30  98  3  1  0.0061338394012601  0.0195770347671713  0  
31  101  3  1  0.0089185923260046  0.0159299943658230  0  
32  104  3  1  0.0058302330533903  0.0143786878758421  0  
33  107  3  1  0.0087583728289513  0.0141659833827085  0  
34  110  3  1  0.0048236372846418  0.0110475238754738  0  
35  113  3  1  0.0090119867618317  0.0135060697183757  0  
36  116  3  1  0.0041231678959329  0.0087822046560697  0  
37  119  3  1  0.0099520841950682  0.0137750523260872  0  
38  122  3  1  0.0029804127530251  0.0068274832919902  0  
39  125  3  1  0.0107479333538505  0.0138481658484461  0  
40  128  3  1  0.0025666769292690  0.0050228354443200  0  
41  131  3  1  0.0120254910158886  0.0143468694975104  0  
42  134  3  1  0.0026478299227296  0.0030429861414346  0  
43  137  3  1  0.0139124806098501  0.0151382956962954  0  
44  140  3  1  0.0027886036765297  0.0024565162362302  0  
45  143  3  1  0.0156189100904613  0.0147703955567141  0  
46  146  3  1  0.0033057730708343  0.0026673751665808  0  
47  149  3  1  0.0187044394865072  0.0142362545571813  0  
48  152  3  1  0.0038368040199204  0.0025105682131116  0  
49  155  3  1  0.0290830469730042  0.0138673147911000  0  
50  158  3  1  0.0078663778872705  0.0022648939378761  0  
51  161  3  1  0.0228459971788963  0.0145443402391101  0  
52  164  3  1  0.0059932748337595  0.0022916753576759  0  
53  167  3  1  0.0173113557310599  0.0148690675537967  0  
54  170  3  1  0.0061979704315018  0.0036779363043940  0  
55  173  3  1  0.0141539598312130  0.0144958286469541  0  
56  176  3  1  0.0067514792752178  0.0052589950099526  0  
57  179  3  1  0.0117353746548792  0.0136902682738798  0  
58  182  3  1  0.0071771356145004  0.0067904546135302  0  
59  185  3  1  0.0100576106154236  0.0129467952673269  0  
60  188  3  1  0.0076526414665512  0.0083413933216909  0  
61  191  3  1  0.0087894704694772  0.0124715195451255  0  
62  194  3  1  0.0082051999010429  0.0100403596827878  0  
63  197  3  1  0.0079885087459726  0.0122798702244410  0  
64  200  3  1  0.0088637889788366  0.0121083629326831  0  
65  203  3  1  0.0074855141653068  0.0124472806834509  0  
66  206  3  1  0.0097097672329190  0.0148653514681154  0  
67  209  3  1  0.0071591441326159  0.0130775193914750  0  
68  212  3  1  0.0109168766305003  0.0189062058356350  0  
69  215  3  1  0.0070968576381311  0.0144822891088814  0  
70  218  3  1  0.0128183941037171  0.0258622845421281  0  
71  221  3  1  0.0074437088561329  0.0177586929283444  0  
72  224  3  1  0.0161995250642069  0.0418435501813359  0  
73  227  3  1  0.0089287437632786  0.0295974518279741  0  
74  230  3  1  0.0263726041661070  0.1613311134841110  0  
75  233  3  1  0.0152247784384313  0.0455735828019378  0  
76  236  3  1  0.0458313579614854  0.0863897054987799  0  
77  239  3  1  0.0054981296690227  0.0180498626538182  0  
78  242  3  1  0.0097013456349787  0.0350223087078968  0  
79  245  3  1  0.0075226462929148  0.0138744048394208  0  
80  248  3  1  0.0086180375773777  0.0236387425721932  0  
81  251  3  1  0.0077530918652817  0.0124641923514980  0  
82  254  3  1  0.0081085393556543  0.0176915397777185  0  
83  257  3  1  0.0080065837561191  0.0118387073644371  0  
84  260  3  1  0.0073422526108880  0.0139065407887053  0  
85  263  3  1  0.0083948268459036  0.0115692567184247  0  
86  266  3  1  0.0066776043331735  0.0112884647350821  0  
87  269  3  1  0.0088823617516976  0.0114354922211553  0  
88  272  3  1  0.0062900279783083  0.0094320530587116  0  
89  275  3  1  0.0094965049967318  0.0113894263400686  0  
90  278  3  1  0.0060073138962605  0.0080623279996324  0  
91  281  3  1  0.0102917293964125  0.0113923077845153  0  
92  284  3  1  0.0059518940911869  0.0070419241398726  0  
93  287  3  1  0.0114357210065418  0.0114301948477819  0  
94  290  3  1  0.0061465440811844  0.0062619276920967  0  
95  293  3  1  0.0131563077602435  0.0115666456382230  0  
96  296  3  1  0.0066372717756687  0.0056042938760960  0  
97  299  3  1  0.0168056012433081  0.0118131711408544  0  
98  302  3  1  0.0085320063324504  0.0050151794845595  0  
99  306  4  1  0.0268835529301191  0.0081726383318141  0  
100  309  3  1  0.0065243560207321  0.0030283700618025  0  
