Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  27  27  1  0.5803442725887095  0.4858746662095247  0  
2  47  20  1  0.5442082174511905  0.3555413079793454  0  
3  71  24  1  0.5766672455948511  0.4701304358601778  0  
4  93  22  1  0.5897549731946162  0.4654002748656065  0  
5  118  25  1  0.6001268712424961  0.4602485116534191  0  
6  140  22  1  0.5870853902367767  0.4518134109982124  0  
7  160  20  1  0.5605014912936789  0.4726835880061997  0  
8  182  22  1  0.5750624369126637  0.4012152791751804  0  
9  202  20  1  0.5359728226486508  0.4328053574674194  0  
10  224  22  1  0.5802521612111794  0.4301489576761500  0  
11  245  21  1  0.5586485275674251  0.4361664958790830  0  
12  264  19  1  0.5260464977935527  0.4400388682491476  0  
13  284  20  1  0.5355386518310850  0.4507192013106783  0  
14  302  18  1  0.5206316615003050  0.4301460128801509  0  
15  325  23  1  0.5970598274311424  0.4498666705891430  0  
16  345  20  1  0.5607040226587455  0.4292558436320490  0  
17  366  21  1  0.5716036043637809  0.4271580660764722  0  
18  388  22  1  0.5519735891332365  0.4158703424891328  0  
19  409  21  1  0.5649480201538530  0.4135839160348201  0  
20  430  21  1  0.5609854006501136  0.4232604231531795  0  
21  452  22  1  0.5641004104426771  0.4195265939859161  0  
22  473  21  1  0.5743354275229430  0.4238197384189875  0  
23  494  21  1  0.5687935750900471  0.4331993931264085  0  
24  515  21  1  0.5773404666202588  0.4172153881272544  0  
25  537  22  1  0.5542043848909828  0.4259082248902211  0  
26  558  21  1  0.5632528574632168  0.4190247328855353  0  
27  579  21  1  0.5714616971597538  0.4318642595947985  0  
28  600  21  1  0.5698596296431218  0.4298370236013154  0  
29  621  21  1  0.5673446635102276  0.4171889340314160  0  
30  642  21  1  0.5543631117938652  0.4124674727435983  0  
31  663  21  1  0.5460237588042430  0.4038448593347214  0  
32  684  21  1  0.5646642065238728  0.4087982083222497  0  
33  705  21  1  0.5342500840736337  0.4008378043188244  0  
34  726  21  1  0.5465682302981282  0.4143983179271960  0  
35  746  20  1  0.5579328524949118  0.4164871437789239  0  
36  766  20  1  0.5582268645082038  0.4119574672740386  0  
37  787  21  1  0.5447510979763793  0.4098308014077556  0  
38  807  20  1  0.5423661282886516  0.4185077580933608  0  
39  827  20  1  0.5392527907805708  0.4219288295449842  0  
40  847  20  1  0.5518917599754589  0.4266024332347877  0  
41  867  20  1  0.5413803416394078  0.4209089946857035  0  
42  887  20  1  0.5256231812100810  0.3994125319413486  0  
43  906  19  1  0.5402731755528095  0.4306365147581357  0  
44  925  19  1  0.5351193501644815  0.3914846917486727  0  
45  940  15  1  0.4508557355674251  0.3636143468018839  0  
46  956  16  1  0.4460152151932367  0.3597472917277446  0  
47  970  14  1  0.4301820692856753  0.3377713651646589  0  
48  987  17  1  0.5082158534458699  0.4066858320107031  0  
49  1004  17  1  0.5028052454321610  0.4087142446498275  0  
50  1023  19  1  0.5425188285001203  0.4387497796279857  0  
51  1043  20  1  0.5390241853881355  0.4206275951192271  0  
52  1063  20  1  0.5209267462077134  0.3584968199943324  0  
53  1082  19  1  0.5310119720237767  0.4300900025718998  0  
54  1101  19  1  0.5406750935319441  0.4217769220206716  0  
55  1120  19  1  0.5348069726330452  0.3968436433522298  0  
56  1139  19  1  0.5335764823769524  0.4044558789211415  0  
57  1157  18  1  0.5276050871564610  0.4089246883068721  0  
58  1176  19  1  0.5356404381447996  0.4150980401538092  0  
59  1194  18  1  0.5216621009032288  0.4097175402499688  0  
60  1213  19  1  0.5312698685295304  0.4174497699268376  0  
61  1231  18  1  0.5150887930884774  0.4129162513036153  0  
62  1249  18  1  0.5272081675767523  0.4196869694919494  0  
63  1267  18  1  0.5145604241638146  0.4172714440922627  0  
64  1285  18  1  0.5203594427905955  0.4136444526476377  0  
65  1303  18  1  0.5247533466178408  0.4379979105774706  0  
66  1321  18  1  0.5277606670127586  0.4212273479702817  0  
67  1339  18  1  0.5269384881836268  0.4366039723995119  0  
68  1358  19  1  0.5221902487222215  0.4429766894175981  0  
69  1378  20  1  0.5526958969485837  0.4715339441411941  0  
70  1398  20  1  0.5509739774315506  0.4709999843750324  0  
71  1417  19  1  0.5462654540960338  0.4834858332642223  0  
72  1438  21  1  0.5582098010336826  0.4863774174791252  0  
73  1460  22  1  0.5785339505972410  0.4802854100628413  0  
74  1482  22  1  0.5919291926803588  0.5067372069697675  0  
75  1505  23  1  0.5700223594696462  0.5059332192298918  0  
76  1529  24  1  0.5787721455678934  0.6387850727159476  0  
77  1558  29  1  0.6669216227332954  0.5839416389913357  0  
78  1585  27  1  0.6448415317472823  0.5823879944712815  0  
79  1611  26  1  0.6293681519079017  0.5702128076086411  0  
80  1632  21  1  0.5519134027690866  0.5352738805505712  0  
81  1653  21  1  0.5063067469131378  0.4865939690884945  0  
82  1673  20  1  0.5494903940194061  0.4138859054280014  0  
83  1692  19  1  0.5188370027813772  0.4188230020532215  0  
84  1712  20  1  0.5333385635025538  0.4478090285103151  0  
85  1730  18  1  0.5115322799742915  0.4562112899750233  0  
86  1748  18  1  0.5231151451076211  0.4610198170938966  0  
87  1768  20  1  0.5611844762734537  0.4691351914664725  0  
88  1785  17  1  0.5043252710839222  0.3852733387001540  0  
89  1805  20  1  0.5590142224958738  0.4639969082367782  0  
90  1826  21  1  0.5604916201643024  0.4777168992984490  0  
91  1842  16  1  0.4802444106690414  0.4277895365177650  0  
92  1859  17  1  0.4892464413257028  0.4355261104422745  0  
93  1877  18  1  0.5255942449228476  0.4671166959865246  0  
94  1894  17  1  0.4835675064401594  0.4352745478931018  0  
95  1912  18  1  0.4830064416541397  0.4356818204223086  0  
96  1930  18  1  0.5124524181236938  0.4389957765822279  0  
97  1950  20  1  0.5431575712429059  0.4631216672990842  0  
98  1968  18  1  0.5221817927732502  0.4315674140707175  0  
99  1986  18  1  0.5039061849212074  0.4274374518268051  0  
100  2004  18  1  0.4887616384525297  0.4379223037043612  0  
