Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  10  10  1  0.3100043759796893  0.1631284358756788  0  
2  16  6  1  0.1120996638168849  0.0507864963420660  0  
3  25  9  1  0.2785051258365602  0.1494167442208351  0  
4  32  7  1  0.1528175984317610  0.0986718494729692  0  
5  40  8  1  0.1998094884931291  0.1151912302350726  0  
6  47  7  1  0.1879944749306982  0.1048998421171370  0  
7  55  8  1  0.1968953718069922  0.1201803487183919  0  
8  62  7  1  0.1568603056295921  0.0942482976929441  0  
9  69  7  1  0.1659390797139916  0.0953075392652128  0  
10  77  8  1  0.1777128927686866  0.1034780322903792  0  
11  83  6  1  0.1376602287719469  0.0692539491041002  0  
12  91  8  1  0.1630499694482143  0.1080756035087915  0  
13  97  6  1  0.1310405563582495  0.0845299196825655  0  
14  104  7  1  0.1703792586604159  0.1074025536153984  0  
15  110  6  1  0.1339136481013515  0.0879223713656055  0  
16  117  7  1  0.1483827846383943  0.0896139544114263  0  
17  124  7  1  0.1693865133816798  0.1006682513452977  0  
18  130  6  1  0.1224416044876078  0.0742356928062675  0  
19  137  7  1  0.1700735993111745  0.1018444974626783  0  
20  142  5  1  0.0956287408238616  0.0631100360605165  0  
21  149  7  1  0.1717993921062270  0.1007740625009195  0  
22  154  5  1  0.1014026038471162  0.0640871913533831  0  
23  161  7  1  0.1491389462898028  0.0985673591256384  0  
24  166  5  1  0.1028927184939199  0.0616875214836509  0  
25  173  7  1  0.1431817308249257  0.0966821563062597  0  
26  179  6  1  0.0964477558262855  0.0690838882694457  0  
27  186  7  1  0.1357905381008659  0.0961471350655567  0  
28  192  6  1  0.1314408473468587  0.0884547101249806  0  
29  198  6  1  0.0950999182004519  0.0710420329766317  0  
30  205  7  1  0.1223773530853435  0.0907094019215549  0  
31  211  6  1  0.1180643491279335  0.0845937634999465  0  
32  217  6  1  0.1475957236995288  0.0875340660797489  0  
33  224  7  1  0.1276918777927590  0.0896632857505680  0  
34  230  6  1  0.1259234352005505  0.0956837481787573  0  
35  236  6  1  0.1355274486019220  0.0937570995653570  0  
36  242  6  1  0.1420251615709024  0.0952925679716724  0  
37  248  6  1  0.1458003365270837  0.1084065949430897  0  
38  254  6  1  0.1272611822632230  0.0866871237841317  0  
39  260  6  1  0.1537382592159375  0.1014458596392276  0  
40  266  6  1  0.1623927631957801  0.1037942762485272  0  
41  272  6  1  0.1341917111172633  0.1052276004358378  0  
42  278  6  1  0.1398308857596069  0.1017553462916184  0  
43  284  6  1  0.1229383726558302  0.0998249039143603  0  
44  290  6  1  0.1477376652250744  0.1023325988011712  0  
45  296  6  1  0.1425908076899592  0.1136483490827523  0  
46  302  6  1  0.1650969633330554  0.1272730301542232  0  
47  307  5  1  0.1071057207610862  0.0862698975346299  0  
48  314  7  1  0.1946154003865112  0.1333699530918419  0  
49  321  7  1  0.1804580173608804  0.1209455053090306  0  
50  327  6  1  0.1076259475427484  0.0956449193702524  0  
51  333  6  1  0.1882242778798020  0.1163041664701608  0  
52  340  7  1  0.2104167535804741  0.1552086906729993  0  
53  347  7  1  0.2102396153069619  0.1747378916881207  0  
54  353  6  1  0.1981388129982319  0.1489796772038871  0  
