Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  3  3  1  1.0000000000000000  0  
2  2  1  5  2  1  1.0000000000000000  0  
3  3  1  7  2  1  1.0000000000000000  0  
4  4  1  9  2  1  1.0000000000000000  0  
5  5  1  11  2  1  1.0000000000000000  0  
6  6  1  13  2  1  1.0000000000000000  0  
7  7  1  16  3  1  1.0000000000000000  0  
8  8  1  18  2  1  1.0000000000000000  0  
9  9  1  20  2  1  1.0000000000000000  0  
10  10  1  22  2  1  1.0000000000000000  0  
11  11  1  24  2  1  1.0000000000000000  0  
12  12  1  26  2  1  1.0000000000000000  0  
13  13  1  28  2  1  1.0000000000000000  0  
14  14  1  30  2  1  1.0000000000000000  0  
15  15  1  32  2  1  1.0000000000000000  0  
16  16  1  34  2  1  1.0000000000000000  0  
17  17  1  36  2  1  1.0000000000000000  0  
18  18  1  38  2  1  1.0000000000000000  0  
19  19  1  40  2  1  1.0000000000000000  0  
20  22  3  42  2  1  0.4960909504413342  0  
21  25  3  45  3  1  0.5206902188098762  0  
22  28  3  48  3  1  0.5271259498869838  0  
23  31  3  51  3  1  0.5321003926431664  0  
24  34  3  54  3  1  0.5310644791461125  0  
25  37  3  57  3  1  0.5303686053538627  0  
26  40  3  60  3  1  0.5306620396351860  0  
27  43  3  63  3  1  0.5315113369561066  0  
28  46  3  66  3  1  0.5324074463006685  0  
29  49  3  69  3  1  0.5329468069143783  0  
30  52  3  72  3  1  0.5331199321727058  0  
31  55  3  75  3  1  0.5331620507490118  0  
32  58  3  78  3  1  0.5332183591477364  0  
33  61  3  81  3  1  0.5332911428734867  0  
34  64  3  84  3  1  0.5333350082202560  0  
35  67  3  87  3  1  0.5333325466516462  0  
36  70  3  90  3  1  0.5333066425694758  0  
37  73  3  93  3  1  0.5332900995452127  0  
38  76  3  96  3  1  0.5332998321778089  0  
39  79  3  99  3  1  0.5333356485486237  0  
40  82  3  102  3  1  0.5333915659894507  0  
41  85  3  105  3  1  0.5334638487663840  0  
42  86  1  108  3  1  1.0000000000000000  0  
43  87  1  110  2  1  1.0000000000000000  0  
44  88  1  112  2  1  1.0000000000000000  0  
45  89  1  114  2  1  1.0000000000000000  0  
46  90  1  116  2  1  1.0000000000000000  0  
47  91  1  118  2  1  1.0000000000000000  0  
48  92  1  120  2  1  1.0000000000000000  0  
49  93  1  122  2  1  1.0000000000000000  0  
50  94  1  124  2  1  1.0000000000000000  0  
51  95  1  126  2  1  1.0000000000000000  0  
52  96  1  128  2  1  1.0000000000000000  0  
53  97  1  130  2  1  1.0000000000000000  0  
54  98  1  132  2  1  1.0000000000000000  0  
55  99  1  134  2  1  1.0000000000000000  0  
56  100  1  136  2  1  1.0000000000000000  0  
57  101  1  138  2  1  1.0000000000000000  0  
58  102  1  140  2  1  1.0000000000000000  0  
59  103  1  142  2  1  1.0000000000000000  0  
60  104  1  144  2  1  1.0000000000000000  0  
61  105  1  146  2  1  1.0000000000000000  0  
62  106  1  148  2  1  1.0000000000000000  0  
63  107  1  150  2  1  1.0000000000000000  0  
64  108  1  152  2  1  1.0000000000000000  0  
65  109  1  154  2  1  1.0000000000000000  0  
66  110  1  156  2  1  1.0000000000000000  0  
67  111  1  158  2  1  1.0000000000000000  0  
68  112  1  160  2  1  1.0000000000000000  0  
69  113  1  162  2  1  1.0000000000000000  0  
70  114  1  164  2  1  1.0000000000000000  0  
71  117  3  166  2  1  0.5025258504083272  0  
72  120  3  169  3  1  0.5223317695901679  0  
73  123  3  172  3  1  0.5295646867670969  0  
74  126  3  175  3  1  0.5336813132396581  0  
75  129  3  178  3  1  0.5321041399278789  0  
76  132  3  181  3  1  0.5312217108967356  0  
77  135  3  184  3  1  0.5313822191644861  0  
78  138  3  187  3  1  0.5322100902610427  0  
79  141  3  190  3  1  0.5330805065753237  0  
80  144  3  193  3  1  0.5335357696494344  0  
81  147  3  196  3  1  0.5336391535977443  0  
82  150  3  199  3  1  0.5336716366227245  0  
83  153  3  202  3  1  0.5337598542069976  0  
84  156  3  205  3  1  0.5338779802858310  0  
85  159  3  208  3  1  0.5339632260941518  0  
86  162  3  211  3  1  0.5339955646404994  0  
87  165  3  214  3  1  0.5340050180183009  0  
88  168  3  217  3  1  0.5340293699257861  0  
89  171  3  220  3  1  0.5340833535730543  0  
90  174  3  223  3  1  0.5341608381584561  0  
91  177  3  226  3  1  0.5342497655386972  0  
92  178  1  229  3  1  1.0000000000000000  0  
93  179  1  231  2  1  1.0000000000000000  0  
94  180  1  233  2  1  1.0000000000000000  0  
95  181  1  235  2  1  1.0000000000000000  0  
96  182  1  237  2  1  1.0000000000000000  0  
97  183  1  239  2  1  1.0000000000000000  0  
98  184  1  241  2  1  1.0000000000000000  0  
99  185  1  243  2  1  1.0000000000000000  0  
100  186  1  245  2  1  1.0000000000000000  0  
