Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  4  4  1  0.0481622716755960  0.9996293710352087  0  
2  6  3  8  4  1  0.0475080405513872  0.9996309671240422  0  
3  9  3  12  4  1  0.0472219260778793  0.9996319625364782  0  
4  12  3  16  4  1  0.0472588867205441  0.9996325033943589  0  
5  15  3  20  4  1  0.0473575198215941  0.9996332858168853  0  
6  18  3  24  4  1  0.0468864881466775  0.9996358436780725  0  
7  21  3  28  4  1  0.0468991060521271  0.9996379222092516  0  
8  24  3  32  4  1  0.0464254570715666  0.9996416506798651  0  
9  25  1  36  4  1  1.0000000000000000  1.0000000000000000  0  
10  26  1  40  4  1  1.0000000000000000  1.0000000000000000  0  
11  27  1  44  4  1  1.0000000000000000  1.0000000000000000  0  
12  28  1  48  4  1  1.0000000000000000  1.0000000000000000  0  
13  29  1  52  4  1  1.0000000000000000  1.0000000000000000  0  
14  30  1  56  4  1  1.0000000000000000  1.0000000000000000  0  
15  31  1  60  4  1  1.0000000000000000  1.0000000000000000  0  
16  32  1  64  4  1  1.0000000000000000  1.0000000000000000  0  
17  33  1  68  4  1  1.0000000000000000  1.0000000000000000  0  
18  34  1  72  4  1  1.0000000000000000  1.0000000000000000  0  
19  37  3  74  2  1  0.2469148911494760  0.9996321195937919  0  
20  38  1  76  2  1  1.0000000000000000  1.0000000000000000  0  
21  39  1  78  2  1  1.0000000000000000  1.0000000000000000  0  
22  40  1  80  2  1  1.0000000000000000  1.0000000000000000  0  
23  41  1  82  2  1  1.0000000000000000  1.0000000000000000  0  
24  42  1  84  2  1  1.0000000000000000  1.0000000000000000  0  
25  43  1  86  2  1  1.0000000000000000  1.0000000000000000  0  
26  44  1  88  2  1  1.0000000000000000  1.0000000000000000  0  
27  45  1  90  2  1  1.0000000000000000  1.0000000000000000  0  
28  46  1  92  2  1  1.0000000000000000  1.0000000000000000  0  
29  47  1  94  2  1  1.0000000000000000  1.0000000000000000  0  
30  48  1  96  2  1  1.0000000000000000  1.0000000000000000  0  
31  49  1  98  2  1  1.0000000000000000  1.0000000000000000  0  
32  50  1  100  2  1  1.0000000000000000  1.0000000000000000  0  
33  51  1  102  2  1  1.0000000000000000  1.0000000000000000  0  
34  52  1  104  2  1  1.0000000000000000  1.0000000000000000  0  
