Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  4  4  1  1.0000000000000000  0  
2  2  1  8  4  1  1.0000000000000000  0  
3  3  1  11  3  1  1.0000000000000000  0  
4  4  1  15  4  1  1.0000000000000000  0  
5  5  1  18  3  1  1.0000000000000000  0  
6  6  1  23  5  1  1.0000000000000000  0  
7  7  1  26  3  1  1.0000000000000000  0  
8  8  1  30  4  1  1.0000000000000000  0  
9  9  1  33  3  1  1.0000000000000000  0  
10  10  1  36  3  1  1.0000000000000000  0  
11  11  1  40  4  1  1.0000000000000000  0  
12  12  1  43  3  1  1.0000000000000000  0  
13  13  1  47  4  1  1.0000000000000000  0  
14  14  1  50  3  1  1.0000000000000000  0  
15  15  1  53  3  1  1.0000000000000000  0  
16  16  1  56  3  1  1.0000000000000000  0  
17  17  1  59  3  1  1.0000000000000000  0  
18  18  1  63  4  1  1.0000000000000000  0  
19  19  1  65  2  1  1.0000000000000000  0  
20  22  3  71  6  1  0.5657604387974801  0  
21  25  3  78  7  1  0.5652427437630656  0  
22  28  3  84  6  1  0.5627496290810539  0  
23  31  3  90  6  1  0.5593546541799660  0  
24  34  3  97  7  1  0.5571982964250554  0  
25  37  3  103  6  1  0.5566716936054500  0  
26  40  3  109  6  1  0.5570594039092853  0  
27  43  3  115  6  1  0.5574048353458060  0  
28  46  3  121  6  1  0.5572492573639934  0  
29  49  3  127  6  1  0.5567015243171336  0  
30  52  3  133  6  1  0.5560952266183891  0  
31  55  3  139  6  1  0.5556464537797818  0  
32  58  3  145  6  1  0.5553606776534619  0  
33  61  3  151  6  1  0.5551061982580012  0  
34  64  3  158  7  1  0.5548013032001601  0  
35  67  3  164  6  1  0.5544015584804898  0  
36  70  3  170  6  1  0.5538344200907489  0  
37  73  3  176  6  1  0.5533081704009518  0  
38  76  3  183  7  1  0.5528776433256952  0  
39  79  3  190  7  1  0.5523262967722427  0  
40  82  3  195  5  1  0.5516203382363211  0  
41  85  3  201  6  1  0.5509412061838496  0  
42  86  1  205  4  1  1.0000000000000000  0  
43  87  1  209  4  1  1.0000000000000000  0  
44  88  1  212  3  1  1.0000000000000000  0  
45  89  1  216  4  1  1.0000000000000000  0  
46  90  1  220  4  1  1.0000000000000000  0  
47  91  1  223  3  1  1.0000000000000000  0  
48  92  1  226  3  1  1.0000000000000000  0  
49  93  1  230  4  1  1.0000000000000000  0  
50  94  1  233  3  1  1.0000000000000000  0  
51  95  1  236  3  1  1.0000000000000000  0  
52  96  1  239  3  1  1.0000000000000000  0  
53  97  1  242  3  1  1.0000000000000000  0  
54  98  1  245  3  1  1.0000000000000000  0  
55  99  1  248  3  1  1.0000000000000000  0  
56  100  1  251  3  1  1.0000000000000000  0  
57  101  1  254  3  1  1.0000000000000000  0  
58  102  1  257  3  1  1.0000000000000000  0  
59  103  1  260  3  1  1.0000000000000000  0  
60  104  1  262  2  1  1.0000000000000000  0  
61  105  1  265  3  1  1.0000000000000000  0  
62  106  1  268  3  1  1.0000000000000000  0  
63  107  1  271  3  1  1.0000000000000000  0  
64  108  1  273  2  1  1.0000000000000000  0  
65  109  1  276  3  1  1.0000000000000000  0  
66  110  1  278  2  1  1.0000000000000000  0  
67  111  1  281  3  1  1.0000000000000000  0  
68  112  1  284  3  1  1.0000000000000000  0  
69  113  1  287  3  1  1.0000000000000000  0  
70  114  1  290  3  1  1.0000000000000000  0  
71  117  3  296  6  1  0.5661887100480030  0  
72  120  3  302  6  1  0.5659525476056109  0  
73  123  3  308  6  1  0.5629531657569344  0  
74  126  3  315  7  1  0.5590471541394769  0  
75  129  3  322  7  1  0.5565610410851984  0  
76  132  3  328  6  1  0.5561185551710115  0  
77  135  3  334  6  1  0.5567473515869114  0  
78  138  3  340  6  1  0.5572621234936104  0  
79  141  3  346  6  1  0.5571362812399653  0  
80  144  3  352  6  1  0.5565222494104785  0  
81  147  3  358  6  1  0.5558477251286396  0  
82  150  3  364  6  1  0.5553150393434939  0  
83  153  3  371  7  1  0.5551237828730032  0  
84  156  3  376  5  1  0.5548707245048836  0  
85  159  3  382  6  1  0.5545589731107489  0  
86  162  3  388  6  1  0.5541090460229631  0  
87  165  3  395  7  1  0.5536684321217467  0  
88  168  3  402  7  1  0.5531232532163544  0  
89  171  3  407  5  1  0.5524718613381353  0  
90  174  3  413  6  1  0.5519208310860670  0  
91  177  3  419  6  1  0.5512106740050489  0  
92  178  1  423  4  1  1.0000000000000000  0  
93  179  1  427  4  1  1.0000000000000000  0  
94  180  1  430  3  1  1.0000000000000000  0  
95  181  1  434  4  1  1.0000000000000000  0  
96  182  1  438  4  1  1.0000000000000000  0  
97  183  1  441  3  1  1.0000000000000000  0  
98  184  1  444  3  1  1.0000000000000000  0  
99  185  1  448  4  1  1.0000000000000000  0  
100  186  1  451  3  1  1.0000000000000000  0  
