Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  3  3  12  12  1  0.6654453561677590  0  
2  8  5  27  15  1  0.3356291951902612  0  
3  13  5  44  17  1  0.3019196210727668  0  
4  18  5  61  17  1  0.4082201877694358  0  
5  19  1  69  8  1  1.0000000000000000  0  
6  22  3  80  11  1  0.6410613469475166  0  
7  27  5  98  18  1  0.4497628764588125  0  
8  32  5  116  18  1  0.4528672959312798  0  
9  37  5  135  19  1  0.5368958679808924  0  
10  40  3  148  13  1  0.6526055698079759  0  
11  43  3  161  13  1  0.6597003585480656  0  
12  44  1  168  7  1  1.0000000000000000  0  
13  47  3  182  14  1  0.6264685762702418  0  
14  52  5  201  19  1  0.5389788210995627  0  
15  57  5  220  19  1  0.5207392849306132  0  
16  62  5  239  19  1  0.5403947304983577  0  
17  65  3  253  14  1  0.7197702436427295  0  
18  68  3  267  14  1  0.5865268639327003  0  
19  69  1  273  6  1  1.0000000000000000  0  
20  72  3  286  13  1  0.6512413347597844  0  
21  75  3  300  14  1  0.6749684585657452  0  
22  78  3  313  13  1  0.6806777160013658  0  
23  81  3  326  13  1  0.6772171163170070  0  
24  84  3  338  12  1  0.6626769803843012  0  
25  87  3  350  12  1  0.6396010270226501  0  
26  90  3  363  13  1  0.6307445990799214  0  
27  93  3  376  13  1  0.6378578662451397  0  
28  96  3  388  12  1  0.6419496009085086  0  
29  99  3  400  12  1  0.6379722079595759  0  
30  102  3  412  12  1  0.6275765058970671  0  
31  105  3  425  13  1  0.6099081079641949  0  
32  108  3  437  12  1  0.5783809449759968  0  
33  111  3  450  13  1  0.5213496283158826  0  
34  112  1  458  8  1  1.0000000000000000  0  
35  115  3  470  12  1  0.5596643268615875  0  
36  116  1  477  7  1  1.0000000000000000  0  
37  117  1  483  6  1  1.0000000000000000  0  
38  120  3  495  12  1  0.7051555567840392  0  
39  123  3  509  14  1  0.7515109787977881  0  
40  126  3  522  13  1  0.7699031037964045  0  
41  127  1  530  8  1  1.0000000000000000  0  
42  130  3  542  12  1  0.7369085944161147  0  
43  133  3  556  14  1  0.7174555851848018  0  
44  136  3  569  13  1  0.7168287222582380  0  
45  139  3  583  14  1  0.7253183561905298  0  
46  144  5  603  20  1  0.4624561481993874  0  
47  149  5  621  18  1  0.4337556014523222  0  
48  154  5  639  18  1  0.3948578415446602  0  
49  159  5  655  16  1  0.3452783128955865  0  
50  164  5  672  17  1  0.2803131094713837  0  
51  169  5  688  16  1  0.2755759437441602  0  
52  174  5  704  16  1  0.3242777339886206  0  
53  179  5  721  17  1  0.3566663107371057  0  
54  184  5  738  17  1  0.3808051559705504  0  
55  189  5  755  17  1  0.3983836215343236  0  
56  194  5  773  18  1  0.4118668172622937  0  
57  199  5  791  18  1  0.4231416848394872  0  
58  204  5  809  18  1  0.4335512928063743  0  
59  209  5  827  18  1  0.4429279456101303  0  
60  214  5  845  18  1  0.4506061686832572  0  
61  219  5  863  18  1  0.4568583897396115  0  
62  224  5  882  19  1  0.4631039938859358  0  
63  229  5  901  19  1  0.4703427163200246  0  
64  234  5  921  20  1  0.4784008812350795  0  
65  239  5  942  21  1  0.4856243158370214  0  
66  244  5  963  21  1  0.4905602069585431  0  
67  249  5  984  21  1  0.4933494950024537  0  
68  254  5  1005  21  1  0.4957026349290943  0  
69  259  5  1026  21  1  0.4995186548165830  0  
70  264  5  1047  21  1  0.5055441303490292  0  
71  269  5  1068  21  1  0.5128634246528807  0  
72  274  5  1089  21  1  0.5195066158545482  0  
73  279  5  1108  19  1  0.5240020106667301  0  
74  284  5  1129  21  1  0.5265647386819815  0  
75  289  5  1149  20  1  0.5288759640068835  0  
76  294  5  1169  20  1  0.5326100773766745  0  
77  299  5  1189  20  1  0.5383876750523467  0  
78  304  5  1210  21  1  0.5454478502315160  0  
79  309  5  1231  21  1  0.5525083955437043  0  
80  314  5  1251  20  1  0.5584880025517260  0  
81  319  5  1271  20  1  0.5635290438727137  0  
82  324  5  1291  20  1  0.5686536533736147  0  
83  329  5  1311  20  1  0.5749916830324040  0  
84  332  3  1325  14  1  0.6832656979313660  0  
85  335  3  1339  14  1  0.6692542402038976  0  
86  338  3  1352  13  1  0.6463221901160737  0  
87  341  3  1366  14  1  0.6344523217859751  0  
88  344  3  1379  13  1  0.6426942835084581  0  
89  347  3  1392  13  1  0.6493175039026097  0  
90  350  3  1405  13  1  0.6426407054276859  0  
91  353  3  1419  14  1  0.6147820936416095  0  
92  354  1  1426  7  1  1.0000000000000000  0  
93  355  1  1432  6  1  1.0000000000000000  0  
94  356  1  1439  7  1  1.0000000000000000  0  
95  357  1  1445  6  1  1.0000000000000000  0  
96  358  1  1452  7  1  1.0000000000000000  0  
97  361  3  1464  12  1  0.7662276179795191  0  
98  364  3  1477  13  1  0.7599746507047325  0  
99  367  3  1491  14  1  0.7536308618029078  0  
100  370  3  1505  14  1  0.7353008750160546  0  
