Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  7  7  1  1.0000000000000000  0  
2  2  1  9  2  1  1.0000000000000000  0  
3  3  1  16  7  1  1.0000000000000000  0  
4  4  1  21  5  1  1.0000000000000000  0  
5  5  1  27  6  1  1.0000000000000000  0  
6  6  1  33  6  1  1.0000000000000000  0  
7  7  1  39  6  1  1.0000000000000000  0  
8  8  1  45  6  1  1.0000000000000000  0  
9  9  1  52  7  1  1.0000000000000000  0  
10  10  1  57  5  1  1.0000000000000000  0  
11  13  3  67  10  1  0.6416207145983860  0  
12  14  1  74  7  1  1.0000000000000000  0  
13  15  1  80  6  1  1.0000000000000000  0  
14  16  1  86  6  1  1.0000000000000000  0  
15  17  1  92  6  1  1.0000000000000000  0  
16  18  1  98  6  1  1.0000000000000000  0  
17  19  1  103  5  1  1.0000000000000000  0  
18  20  1  110  7  1  1.0000000000000000  0  
19  21  1  116  6  1  1.0000000000000000  0  
20  22  1  123  7  1  1.0000000000000000  0  
21  23  1  128  5  1  1.0000000000000000  0  
22  26  3  139  11  1  0.6219495917315129  0  
23  27  1  145  6  1  1.0000000000000000  0  
24  28  1  152  7  1  1.0000000000000000  0  
25  29  1  158  6  1  1.0000000000000000  0  
26  30  1  164  6  1  1.0000000000000000  0  
27  31  1  170  6  1  1.0000000000000000  0  
28  32  1  176  6  1  1.0000000000000000  0  
29  33  1  182  6  1  1.0000000000000000  0  
30  34  1  187  5  1  1.0000000000000000  0  
31  35  1  193  6  1  1.0000000000000000  0  
32  36  1  198  5  1  1.0000000000000000  0  
33  37  1  205  7  1  1.0000000000000000  0  
34  38  1  210  5  1  1.0000000000000000  0  
35  39  1  217  7  1  1.0000000000000000  0  
36  42  3  227  10  1  0.6106438471433844  0  
37  43  1  234  7  1  1.0000000000000000  0  
38  44  1  239  5  1  1.0000000000000000  0  
39  45  1  244  5  1  1.0000000000000000  0  
40  46  1  250  6  1  1.0000000000000000  0  
41  47  1  256  6  1  1.0000000000000000  0  
42  48  1  261  5  1  1.0000000000000000  0  
43  49  1  267  6  1  1.0000000000000000  0  
44  50  1  274  7  1  1.0000000000000000  0  
45  51  1  280  6  1  1.0000000000000000  0  
46  52  1  287  7  1  1.0000000000000000  0  
47  53  1  293  6  1  1.0000000000000000  0  
48  54  1  300  7  1  1.0000000000000000  0  
49  55  1  306  6  1  1.0000000000000000  0  
50  56  1  312  6  1  1.0000000000000000  0  
51  57  1  318  6  1  1.0000000000000000  0  
52  58  1  325  7  1  1.0000000000000000  0  
53  61  3  335  10  1  0.6165274506679872  0  
54  62  1  342  7  1  1.0000000000000000  0  
55  63  1  349  7  1  1.0000000000000000  0  
56  64  1  356  7  1  1.0000000000000000  0  
57  67  3  367  11  1  0.5870248053102672  0  
58  70  3  377  10  1  0.6559950497268109  0  
59  71  1  384  7  1  1.0000000000000000  0  
60  74  3  396  12  1  0.5076642587595165  0  
61  77  3  408  12  1  0.6063205741097691  0  
62  80  3  420  12  1  0.6589680490319146  0  
63  81  1  427  7  1  1.0000000000000000  0  
64  84  3  439  12  1  0.5257337456700162  0  
65  87  3  450  11  1  0.6039127705591713  0  
66  90  3  460  10  1  0.6495046667947867  0  
67  91  1  467  7  1  1.0000000000000000  0  
68  94  3  478  11  1  0.5579171477090893  0  
69  97  3  490  12  1  0.6151078225982065  0  
70  100  3  501  11  1  0.6581537872673345  0  
71  103  3  512  11  1  0.6284800557503241  0  
72  106  3  524  12  1  0.5664696904574316  0  
73  111  5  540  16  1  0.3306106939694493  0  
74  114  3  550  10  1  0.6439001213649249  0  
75  115  1  557  7  1  1.0000000000000000  0  
76  118  3  568  11  1  0.5761183191744220  0  
77  123  5  585  17  1  0.3006390434265324  0  
78  128  5  600  15  1  0.2620531714981015  0  
79  131  3  611  11  1  0.7042265050308392  0  
80  134  3  623  12  1  0.5574434374846876  0  
81  139  5  640  17  1  0.3291874415159078  0  
82  144  5  655  15  1  0.2761839231011118  0  
83  147  3  666  11  1  0.6872088902911269  0  
84  150  3  678  12  1  0.5737297197119637  0  
85  153  3  689  11  1  0.6221559282805078  0  
86  156  3  700  11  1  0.6500521620041995  0  
87  157  1  707  7  1  1.0000000000000000  0  
88  160  3  718  11  1  0.5510371695414576  0  
89  163  3  730  12  1  0.6110655377457952  0  
90  166  3  741  11  1  0.6441007533637493  0  
91  167  1  748  7  1  1.0000000000000000  0  
92  170  3  759  11  1  0.5392042305247593  0  
93  173  3  771  12  1  0.6087129767938362  0  
94  176  3  783  12  1  0.6478324626839056  0  
95  177  1  790  7  1  1.0000000000000000  0  
96  180  3  801  11  1  0.5274989039631477  0  
97  183  3  812  11  1  0.6036269428217755  0  
98  186  3  824  12  1  0.6428215461047438  0  
99  189  3  835  11  1  0.7035539859899199  0  
100  192  3  846  11  1  0.5514696418511674  0  
