Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  4  4  1  1.0000000000000000  0  
2  2  1  8  4  1  1.0000000000000000  0  
3  3  1  11  3  1  1.0000000000000000  0  
4  4  1  15  4  1  1.0000000000000000  0  
5  5  1  19  4  1  1.0000000000000000  0  
6  6  1  24  5  1  1.0000000000000000  0  
7  7  1  27  3  1  1.0000000000000000  0  
8  8  1  31  4  1  1.0000000000000000  0  
9  9  1  35  4  1  1.0000000000000000  0  
10  10  1  39  4  1  1.0000000000000000  0  
11  11  1  43  4  1  1.0000000000000000  0  
12  12  1  47  4  1  1.0000000000000000  0  
13  13  1  50  3  1  1.0000000000000000  0  
14  14  1  54  4  1  1.0000000000000000  0  
15  15  1  58  4  1  1.0000000000000000  0  
16  16  1  62  4  1  1.0000000000000000  0  
17  17  1  65  3  1  1.0000000000000000  0  
18  18  1  69  4  1  1.0000000000000000  0  
19  19  1  74  5  1  1.0000000000000000  0  
20  20  1  77  3  1  1.0000000000000000  0  
21  21  1  81  4  1  1.0000000000000000  0  
22  22  1  84  3  1  1.0000000000000000  0  
23  23  1  87  3  1  1.0000000000000000  0  
24  24  1  91  4  1  1.0000000000000000  0  
25  25  1  95  4  1  1.0000000000000000  0  
26  26  1  99  4  1  1.0000000000000000  0  
27  27  1  103  4  1  1.0000000000000000  0  
28  28  1  106  3  1  1.0000000000000000  0  
29  29  1  110  4  1  1.0000000000000000  0  
30  30  1  113  3  1  1.0000000000000000  0  
31  31  1  116  3  1  1.0000000000000000  0  
32  32  1  119  3  1  1.0000000000000000  0  
33  33  1  122  3  1  1.0000000000000000  0  
34  34  1  126  4  1  1.0000000000000000  0  
35  35  1  129  3  1  1.0000000000000000  0  
36  36  1  133  4  1  1.0000000000000000  0  
37  37  1  136  3  1  1.0000000000000000  0  
38  38  1  138  2  1  1.0000000000000000  0  
39  39  1  142  4  1  1.0000000000000000  0  
40  40  1  145  3  1  1.0000000000000000  0  
41  41  1  148  3  1  1.0000000000000000  0  
42  42  1  151  3  1  1.0000000000000000  0  
43  43  1  154  3  1  1.0000000000000000  0  
44  44  1  157  3  1  1.0000000000000000  0  
45  45  1  160  3  1  1.0000000000000000  0  
46  46  1  163  3  1  1.0000000000000000  0  
47  47  1  166  3  1  1.0000000000000000  0  
48  48  1  169  3  1  1.0000000000000000  0  
49  49  1  172  3  1  1.0000000000000000  0  
50  50  1  175  3  1  1.0000000000000000  0  
51  51  1  177  2  1  1.0000000000000000  0  
52  52  1  180  3  1  1.0000000000000000  0  
53  53  1  183  3  1  1.0000000000000000  0  
54  54  1  186  3  1  1.0000000000000000  0  
55  55  1  189  3  1  1.0000000000000000  0  
56  56  1  191  2  1  1.0000000000000000  0  
57  57  1  193  2  1  1.0000000000000000  0  
58  58  1  196  3  1  1.0000000000000000  0  
59  59  1  199  3  1  1.0000000000000000  0  
60  60  1  202  3  1  1.0000000000000000  0  
61  61  1  205  3  1  1.0000000000000000  0  
62  62  1  207  2  1  1.0000000000000000  0  
63  63  1  210  3  1  1.0000000000000000  0  
64  64  1  213  3  1  1.0000000000000000  0  
65  65  1  216  3  1  1.0000000000000000  0  
66  66  1  219  3  1  1.0000000000000000  0  
67  67  1  222  3  1  1.0000000000000000  0  
68  68  1  225  3  1  1.0000000000000000  0  
69  69  1  228  3  1  1.0000000000000000  0  
70  70  1  231  3  1  1.0000000000000000  0  
71  71  1  234  3  1  1.0000000000000000  0  
72  72  1  237  3  1  1.0000000000000000  0  
73  73  1  240  3  1  1.0000000000000000  0  
74  74  1  243  3  1  1.0000000000000000  0  
75  75  1  247  4  1  1.0000000000000000  0  
76  76  1  250  3  1  1.0000000000000000  0  
77  77  1  254  4  1  1.0000000000000000  0  
78  78  1  257  3  1  1.0000000000000000  0  
79  79  1  260  3  1  1.0000000000000000  0  
80  80  1  264  4  1  1.0000000000000000  0  
81  81  1  267  3  1  1.0000000000000000  0  
82  82  1  270  3  1  1.0000000000000000  0  
83  83  1  273  3  1  1.0000000000000000  0  
84  84  1  276  3  1  1.0000000000000000  0  
85  85  1  279  3  1  1.0000000000000000  0  
86  86  1  282  3  1  1.0000000000000000  0  
87  87  1  285  3  1  1.0000000000000000  0  
88  88  1  288  3  1  1.0000000000000000  0  
89  89  1  291  3  1  1.0000000000000000  0  
90  90  1  294  3  1  1.0000000000000000  0  
91  91  1  297  3  1  1.0000000000000000  0  
92  92  1  300  3  1  1.0000000000000000  0  
93  93  1  303  3  1  1.0000000000000000  0  
94  94  1  306  3  1  1.0000000000000000  0  
95  95  1  309  3  1  1.0000000000000000  0  
96  96  1  312  3  1  1.0000000000000000  0  
97  97  1  314  2  1  1.0000000000000000  0  
98  98  1  317  3  1  1.0000000000000000  0  
99  99  1  319  2  1  1.0000000000000000  0  
100  100  1  322  3  1  1.0000000000000000  0  
