Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  8  8  1  0.1326763760467805  0.5453318310707279  0  
2  10  5  16  8  1  0.1325313541418759  0.5410008246078831  0  
3  13  3  21  5  1  0.0959540645396971  0.9995048147707023  0  
4  16  3  26  5  1  0.0907725398614877  0.9995546703184673  0  
5  19  3  31  5  1  0.0886667122185784  0.9995834393355360  0  
6  22  3  36  5  1  0.0721813373026448  0.9996532404400588  0  
7  25  3  41  5  1  0.0944180547493143  0.9995610893222847  0  
8  28  3  46  5  1  0.0953093001584261  0.9995419351835589  0  
9  31  3  51  5  1  0.0943318534393133  0.9995637023604508  0  
10  34  3  56  5  1  0.0931741923572534  0.9995820185881928  0  
11  37  3  58  2  1  0.2384213643330826  0.9993729502578602  0  
12  40  3  60  2  1  0.1250330958351070  0.9995119245787349  0  
13  43  3  62  2  1  0.1618791928661646  0.9993837330080942  0  
14  46  3  64  2  1  0.1316703350646720  0.9994388962378864  0  
15  49  3  66  2  1  0.1198482032211268  0.9994654675295646  0  
16  52  3  68  2  1  0.1105710754719865  0.9994931354946380  0  
17  55  3  70  2  1  0.1000297618704517  0.9995322275008038  0  
18  58  3  72  2  1  0.0883640407156569  0.9995775001719799  0  
19  61  3  74  2  1  0.0740566885290782  0.9996226544134975  0  
20  64  3  76  2  1  0.0525566795254332  0.9996539752485379  0  
21  67  3  78  2  1  0.0488787880434942  0.9996572727242310  0  
22  70  3  80  2  1  0.0703584638789967  0.9996311755376346  0  
23  73  3  82  2  1  0.0831058048492265  0.9995884945438603  0  
24  76  3  84  2  1  0.0925477662771190  0.9995436916655226  0  
25  79  3  86  2  1  0.1002027563847364  0.9995046291513667  0  
26  82  3  88  2  1  0.1067334799034431  0.9994733388925467  0  
27  85  3  90  2  1  0.1124996620064707  0.9994491260788013  0  
28  88  3  92  2  1  0.1177220704002380  0.9994305653584273  0  
29  91  3  94  2  1  0.1225482269473937  0.9994162970199090  0  
30  94  3  96  2  1  0.1270838861913586  0.9994052366495375  0  
31  97  3  98  2  1  0.1314099360638030  0.9993965701720965  0  
32  100  3  100  2  1  0.1355913331041309  0.9993897022742669  0  
33  103  3  102  2  1  0.1396817242879982  0.9993842081112118  0  
34  106  3  104  2  1  0.1437303789488077  0.9993797693617523  0  
35  109  3  106  2  1  0.1477824968587771  0.9993761572581010  0  
36  112  3  108  2  1  0.1518835705455307  0.9993731975666615  0  
37  115  3  110  2  1  0.1560791342543362  0.9993707690061395  0  
38  118  3  112  2  1  0.1604205131028297  0.9993687722755802  0  
39  121  3  114  2  1  0.1649654906789936  0.9993671342344349  0  
40  124  3  116  2  1  0.1697825429642933  0.9993657995867419  0  
41  127  3  118  2  1  0.1749559136005844  0.9993647259754156  0  
42  130  3  120  2  1  0.1805931663110866  0.9993638796132972  0  
43  133  3  122  2  1  0.1868349633510417  0.9993632409656090  0  
44  136  3  124  2  1  0.1938747267300819  0.9993627919437215  0  
45  139  3  126  2  1  0.2019878561797297  0.9993625179339597  0  
46  142  3  128  2  1  0.2115818091907662  0.9993624168108397  0  
47  143  1  130  2  1  1.0000000000000000  1.0000000000000000  0  
48  144  1  132  2  1  1.0000000000000000  1.0000000000000000  0  
49  145  1  134  2  1  1.0000000000000000  1.0000000000000000  0  
50  146  1  136  2  1  1.0000000000000000  1.0000000000000000  0  
51  147  1  138  2  1  1.0000000000000000  1.0000000000000000  0  
52  148  1  140  2  1  1.0000000000000000  1.0000000000000000  0  
53  149  1  142  2  1  1.0000000000000000  1.0000000000000000  0  
54  150  1  144  2  1  1.0000000000000000  1.0000000000000000  0  
55  151  1  146  2  1  1.0000000000000000  1.0000000000000000  0  
56  152  1  148  2  1  1.0000000000000000  1.0000000000000000  0  
57  153  1  150  2  1  1.0000000000000000  1.0000000000000000  0  
58  156  3  152  2  1  0.1912823733791896  0.9993809441839278  0  
59  159  3  154  2  1  0.1783647269935078  0.9993858867631120  0  
60  162  3  156  2  1  0.1667996971508643  0.9993923312742278  0  
61  165  3  158  2  1  0.1564172025782635  0.9994003671682156  0  
62  168  3  160  2  1  0.1467304573075629  0.9994107297105977  0  
63  171  3  162  2  1  0.1374721063142232  0.9994241784026887  0  
64  174  3  164  2  1  0.1283988628059987  0.9994417852577341  0  
65  177  3  166  2  1  0.1192664498053611  0.9994649304955282  0  
66  180  3  168  2  1  0.1097941577914687  0.9994951389762092  0  
67  183  3  170  2  1  0.0995943366978711  0.9995334152674619  0  
68  186  3  172  2  1  0.0880267692813049  0.9995784042431186  0  
69  189  3  174  2  1  0.0737174747816004  0.9996232930639825  0  
70  192  3  176  2  1  0.0520756583937922  0.9996542366276105  0  
71  195  3  178  2  1  0.0492587292694444  0.9996571664301414  0  
72  198  3  180  2  1  0.0704999786427832  0.9996308627978355  0  
73  201  3  182  2  1  0.0831751892090645  0.9995881684603313  0  
74  204  3  184  2  1  0.0925828273947032  0.9995434583639461  0  
75  207  3  186  2  1  0.1002174956953716  0.9995045184204139  0  
76  210  3  188  2  1  0.1067366097479990  0.9994733353114085  0  
77  213  3  190  2  1  0.1124964674099368  0.9994492064489660  0  
78  216  3  192  2  1  0.1177159717366148  0.9994307097979515  0  
79  219  3  194  2  1  0.1225421894355884  0.9994164874923195  0  
80  222  3  196  2  1  0.1270798673574334  0.9994054615423282  0  
81  225  3  198  2  1  0.1314099955067398  0.9993968183007732  0  
82  228  3  200  2  1  0.1355962702810788  0.9993899708277695  0  
83  231  3  202  2  1  0.1396940111850860  0.9993844843617131  0  
84  234  3  204  2  1  0.1437507811937133  0.9993800509917395  0  
85  237  3  206  2  1  0.1478119029124341  0.9993764411609276  0  
86  240  3  208  2  1  0.1519220775148786  0.9993734854670927  0  
87  243  3  210  2  1  0.1561285798951253  0.9993710520251009  0  
88  246  3  212  2  1  0.1604812808903497  0.9993690500261579  0  
89  249  3  214  2  1  0.1650386204805645  0.9993674026701898  0  
90  252  3  216  2  1  0.1698684504570477  0.9993660579363396  0  
91  255  3  221  5  1  0.0956803674707210  0.9995412271099063  0  
92  258  3  226  5  1  0.0950895715730250  0.9995587966094350  0  
93  261  3  231  5  1  0.0962586680473271  0.9995264372106381  0  
94  264  3  236  5  1  0.0971789135315912  0.9994750192188819  0  
95  267  3  241  5  1  0.0974611560730827  0.9994447387334321  0  
96  270  3  246  5  1  0.0975246568459340  0.9994363680379394  0  
97  275  5  254  8  1  0.1298321908046272  0.5111650087916458  0  
98  280  5  262  8  1  0.1301547589690025  0.5138818177188271  0  
99  285  5  270  8  1  0.1317307265160345  0.5300204865233676  0  
100  290  5  278  8  1  0.1339588125821580  0.5481599202155418  0  
