Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  4  4  1  0.0454679694718296  0.9996357792876006  0  
2  6  3  8  4  1  0.0448834398804080  0.9996398564960370  0  
3  9  3  12  4  1  0.0457565707038477  0.9996424179485732  0  
4  12  3  14  2  1  0.2093892557371895  0.9996345176708068  0  
5  15  3  16  2  1  0.2664742427915547  0.9996345258255676  0  
6  18  3  18  2  1  0.2395746648251682  0.9996345581450374  0  
7  21  3  20  2  1  0.2170027698439633  0.9996345273880733  0  
8  24  3  22  2  1  0.2020338636691947  0.9996345213199959  0  
9  27  3  24  2  1  0.1899887416928640  0.9996345213895254  0  
10  30  3  26  2  1  0.1796470901426279  0.9996345139560401  0  
11  33  3  28  2  1  0.1704711393935689  0.9996345076485935  0  
12  36  3  30  2  1  0.1621201247575041  0.9996345047596458  0  
13  39  3  32  2  1  0.1543691299516987  0.9996344970354544  0  
14  42  3  34  2  1  0.1470227312730732  0.9996344923410695  0  
15  43  1  36  2  1  1.0000000000000000  1.0000000000000000  0  
16  44  1  38  2  1  1.0000000000000000  1.0000000000000000  0  
17  45  1  40  2  1  1.0000000000000000  1.0000000000000000  0  
18  46  1  42  2  1  1.0000000000000000  1.0000000000000000  0  
19  47  1  44  2  1  1.0000000000000000  1.0000000000000000  0  
20  48  1  46  2  1  1.0000000000000000  1.0000000000000000  0  
21  49  1  48  2  1  1.0000000000000000  1.0000000000000000  0  
22  50  1  50  2  1  1.0000000000000000  1.0000000000000000  0  
23  51  1  52  2  1  1.0000000000000000  1.0000000000000000  0  
24  52  1  54  2  1  1.0000000000000000  1.0000000000000000  0  
25  53  1  56  2  1  1.0000000000000000  1.0000000000000000  0  
26  54  1  58  2  1  1.0000000000000000  1.0000000000000000  0  
27  55  1  60  2  1  1.0000000000000000  1.0000000000000000  0  
28  56  1  62  2  1  1.0000000000000000  1.0000000000000000  0  
29  57  1  64  2  1  1.0000000000000000  1.0000000000000000  0  
30  58  1  66  2  1  1.0000000000000000  1.0000000000000000  0  
31  59  1  68  2  1  1.0000000000000000  1.0000000000000000  0  
32  60  1  70  2  1  1.0000000000000000  1.0000000000000000  0  
33  61  1  72  2  1  1.0000000000000000  1.0000000000000000  0  
34  62  1  74  2  1  1.0000000000000000  1.0000000000000000  0  
35  63  1  76  2  1  1.0000000000000000  1.0000000000000000  0  
36  64  1  78  2  1  1.0000000000000000  1.0000000000000000  0  
37  65  1  80  2  1  1.0000000000000000  1.0000000000000000  0  
38  66  1  82  2  1  1.0000000000000000  1.0000000000000000  0  
39  67  1  84  2  1  1.0000000000000000  1.0000000000000000  0  
40  68  1  86  2  1  1.0000000000000000  1.0000000000000000  0  
41  69  1  88  2  1  1.0000000000000000  1.0000000000000000  0  
42  70  1  90  2  1  1.0000000000000000  1.0000000000000000  0  
43  71  1  92  2  1  1.0000000000000000  1.0000000000000000  0  
44  72  1  94  2  1  1.0000000000000000  1.0000000000000000  0  
45  73  1  96  2  1  1.0000000000000000  1.0000000000000000  0  
46  74  1  98  2  1  1.0000000000000000  1.0000000000000000  0  
47  75  1  100  2  1  1.0000000000000000  1.0000000000000000  0  
48  76  1  102  2  1  1.0000000000000000  1.0000000000000000  0  
49  77  1  104  2  1  1.0000000000000000  1.0000000000000000  0  
50  78  1  106  2  1  1.0000000000000000  1.0000000000000000  0  
51  79  1  108  2  1  1.0000000000000000  1.0000000000000000  0  
52  80  1  110  2  1  1.0000000000000000  1.0000000000000000  0  
53  81  1  112  2  1  1.0000000000000000  1.0000000000000000  0  
54  82  1  114  2  1  1.0000000000000000  1.0000000000000000  0  
55  83  1  116  2  1  1.0000000000000000  1.0000000000000000  0  
56  84  1  118  2  1  1.0000000000000000  1.0000000000000000  0  
57  85  1  120  2  1  1.0000000000000000  1.0000000000000000  0  
58  86  1  122  2  1  1.0000000000000000  1.0000000000000000  0  
59  87  1  124  2  1  1.0000000000000000  1.0000000000000000  0  
60  88  1  126  2  1  1.0000000000000000  1.0000000000000000  0  
61  89  1  128  2  1  1.0000000000000000  1.0000000000000000  0  
62  90  1  130  2  1  1.0000000000000000  1.0000000000000000  0  
63  91  1  132  2  1  1.0000000000000000  1.0000000000000000  0  
64  92  1  134  2  1  1.0000000000000000  1.0000000000000000  0  
65  93  1  136  2  1  1.0000000000000000  1.0000000000000000  0  
66  94  1  138  2  1  1.0000000000000000  1.0000000000000000  0  
67  95  1  140  2  1  1.0000000000000000  1.0000000000000000  0  
68  96  1  142  2  1  1.0000000000000000  1.0000000000000000  0  
69  97  1  144  2  1  1.0000000000000000  1.0000000000000000  0  
70  98  1  146  2  1  1.0000000000000000  1.0000000000000000  0  
71  99  1  148  2  1  1.0000000000000000  1.0000000000000000  0  
72  100  1  150  2  1  1.0000000000000000  1.0000000000000000  0  
73  101  1  152  2  1  1.0000000000000000  1.0000000000000000  0  
74  102  1  154  2  1  1.0000000000000000  1.0000000000000000  0  
75  103  1  156  2  1  1.0000000000000000  1.0000000000000000  0  
76  104  1  158  2  1  1.0000000000000000  1.0000000000000000  0  
77  105  1  160  2  1  1.0000000000000000  1.0000000000000000  0  
78  106  1  162  2  1  1.0000000000000000  1.0000000000000000  0  
79  107  1  164  2  1  1.0000000000000000  1.0000000000000000  0  
80  108  1  166  2  1  1.0000000000000000  1.0000000000000000  0  
81  109  1  168  2  1  1.0000000000000000  1.0000000000000000  0  
82  110  1  170  2  1  1.0000000000000000  1.0000000000000000  0  
83  111  1  172  2  1  1.0000000000000000  1.0000000000000000  0  
84  114  3  174  2  1  0.1290261856387213  0.9996347819779411  0  
85  117  3  176  2  1  0.1342815170924293  0.9996347488991773  0  
86  120  3  178  2  1  0.1394751954357549  0.9996347234573291  0  
87  123  3  180  2  1  0.1446855001705115  0.9996347104416651  0  
88  126  3  182  2  1  0.1500031926998250  0.9996346896333932  0  
89  129  3  184  2  1  0.1554846673841732  0.9996346721039489  0  
90  132  3  186  2  1  0.1612046396206747  0.9996346623987459  0  
91  135  3  188  2  1  0.1672830293001852  0.9996346466527339  0  
92  138  3  190  2  1  0.1738158156022556  0.9996346389911737  0  
93  141  3  192  2  1  0.1809785348049821  0.9996346282040490  0  
94  144  3  194  2  1  0.1889734586659568  0.9996346189419956  0  
95  147  3  196  2  1  0.1981043946423997  0.9996346083307672  0  
96  150  3  198  2  1  0.2088076823958335  0.9996345993686273  0  
97  153  3  202  4  1  0.0270402251778847  0.9996657837110884  0  
98  156  3  206  4  1  0.0435470841493743  0.9996491874654813  0  
99  159  3  210  4  1  0.0448770304403958  0.9996400100136315  0  
100  162  3  215  5  1  0.0453374621440557  0.9996362903413195  0  
