Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  13  13  30  30  1  0.3967663494675290  0.3301881671965496  0  
2  22  9  52  22  1  0.2837052535725736  0.2397471521918096  0  
3  31  9  71  19  1  0.2527255372451767  0.2596017730972532  0  
4  40  9  89  18  1  0.2867478119316498  0.1802877535167764  0  
5  49  9  106  17  1  0.2328576136906649  0.1838668517977999  0  
6  58  9  125  19  1  0.3008030209627838  0.2358971808943879  0  
7  65  7  143  18  1  0.2286733266003728  0.1376547402180070  0  
8  72  7  160  17  1  0.2112136802646228  0.1460467728138840  0  
9  81  9  178  18  1  0.2118013951916426  0.1901202341581162  0  
10  88  7  193  15  1  0.2060761293271808  0.1952889151948810  0  
11  95  7  208  15  1  0.2125159950860122  0.1847488787977881  0  
12  102  7  223  15  1  0.1958336595365522  0.1800656600688237  0  
13  109  7  238  15  1  0.1528850642557892  0.1389423830254878  0  
14  116  7  253  15  1  0.1926889482965458  0.1540512668454299  0  
15  121  5  267  14  1  0.2189799699360398  0.1225065089138940  0  
16  126  5  282  15  1  0.1763319639271799  0.1222481094634334  0  
17  131  5  296  14  1  0.1872183237065752  0.0719424231567455  0  
18  138  7  311  15  1  0.1733112164159944  0.1524983553351084  0  
19  143  5  325  14  1  0.1556175500232310  0.0845104901525101  0  
20  148  5  339  14  1  0.1459852974285943  0.0857332948549263  0  
21  153  5  352  13  1  0.1949001607242119  0.1539743766809987  0  
22  158  5  365  13  1  0.1696369802954172  0.0986730855894811  0  
23  163  5  378  13  1  0.1452507400186717  0.0564577818604853  0  
24  168  5  392  14  1  0.0901279649199254  0.0690795729381868  0  
25  173  5  406  14  1  0.1316809784404510  0.0735483567517500  0  
26  178  5  420  14  1  0.0981744528947604  0.0704448569080077  0  
27  183  5  434  14  1  0.1489083477935547  0.0880922190626169  0  
28  188  5  448  14  1  0.1196862892597657  0.0859963853638882  0  
29  193  5  461  13  1  0.0840913246278731  0.0658003800307470  0  
30  198  5  475  14  1  0.1130362953044773  0.0495086451053498  0  
31  203  5  489  14  1  0.1608023033431239  0.0699823682147505  0  
32  208  5  503  14  1  0.1885685891083395  0.1037080154446683  0  
33  213  5  518  15  1  0.1324156365815436  0.1035432326782529  0  
34  218  5  533  15  1  0.1351040148214136  0.0788708426991221  0  
35  223  5  548  15  1  0.1205890841998239  0.0734718387912516  0  
36  228  5  562  14  1  0.1535998208238996  0.0901219321948785  0  
37  233  5  575  13  1  0.1449956889884643  0.0893549739592848  0  
38  238  5  589  14  1  0.0797806838853556  0.0555706310515688  0  
39  243  5  606  17  1  0.0881907626872000  0.0810093853131863  0  
40  248  5  622  16  1  0.0852413230277343  0.0591556104042571  0  
41  253  5  637  15  1  0.1489053081906006  0.1041796475000868  0  
42  258  5  653  16  1  0.1049629217849524  0.0585563487107302  0  
43  263  5  669  16  1  0.1203631125335377  0.0829499077724890  0  
44  268  5  684  15  1  0.1457528693235637  0.1001909223373401  0  
45  273  5  698  14  1  0.0906714771727107  0.0800458061365695  0  
46  278  5  714  16  1  0.1103171994973098  0.0435786767344455  0  
47  283  5  729  15  1  0.1264378614132455  0.0834661206266181  0  
48  288  5  744  15  1  0.1636538380254200  0.0828636351578765  0  
49  295  7  762  18  1  0.2562246227227270  0.2535545164015741  0  
50  302  7  780  18  1  0.2754931011984111  0.2299844923385065  0  
51  309  7  796  16  1  0.2756234752399247  0.2071725689060394  0  
52  314  5  811  15  1  0.1652354901105171  0.1203621883407868  0  
53  319  5  826  15  1  0.0847240869716036  0.0828256162669699  0  
54  324  5  843  17  1  0.1295539082701370  0.1002283991801944  0  
55  329  5  859  16  1  0.1244842070665030  0.1018537907511048  0  
56  334  5  876  17  1  0.1055763201003818  0.1138706926568330  0  
57  339  5  892  16  1  0.1489353389605827  0.1028400997321057  0  
58  344  5  910  18  1  0.1426890340053991  0.0953771377624265  0  
59  349  5  927  17  1  0.1437016515694517  0.1149484858372077  0  
60  354  5  945  18  1  0.1601594932793926  0.1162918702810436  0  
61  359  5  964  19  1  0.1236237523893268  0.1497664292868005  0  
62  364  5  984  20  1  0.1396819907416794  0.1924462230968937  0  
63  369  5  1002  18  1  0.0925706576974113  0.2184303365849798  0  
64  376  7  1022  20  1  0.2525596323688734  0.2886087750565736  0  
65  385  9  1044  22  1  0.3936069733917500  0.3377493728460351  0  
66  400  15  1076  32  1  0.5240926211282869  0.5673709061279723  0  
67  409  9  1098  22  1  0.3554984244644271  0.3524302727247675  0  
68  414  5  1113  15  1  0.1360183005226922  0.1951108975737993  0  
69  419  5  1130  17  1  0.1543429225659725  0.2023123228619585  0  
70  428  9  1151  21  1  0.3567895981890463  0.3594788921667941  0  
71  433  5  1169  18  1  0.1388631695897243  0.1505335630819997  0  
