Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  7  7  8  8  1  0.2694725972274635  0.1398575621016948  0  
2  12  5  15  7  1  0.1550032680419879  0.0577469025283613  0  
3  17  5  22  7  1  0.1693046033767786  0.0635315800011553  0  
4  22  5  28  6  1  0.1234238622359651  0.0466139194043054  0  
5  27  5  36  8  1  0.1072479731188571  0.0575886116524343  0  
6  32  5  42  6  1  0.1219548860946769  0.0527041772135838  0  
7  37  5  48  6  1  0.2843769790896479  0.1080448696606253  0  
8  42  5  54  6  1  0.1008556525834254  0.0458207317173671  0  
9  47  5  60  6  1  0.0896364334468112  0.0474379708276394  0  
10  52  5  66  6  1  0.2712540168321628  0.0964415805939469  0  
11  57  5  72  6  1  0.1052155299054602  0.0442552108589394  0  
12  62  5  77  5  1  0.2925276196921275  0.1319815856594180  0  
13  67  5  82  5  1  0.3238936784980701  0.0937258306516940  0  
14  72  5  87  5  1  0.3200528321548807  0.0879363623621606  0  
15  77  5  92  5  1  0.3174693007840724  0.0945471787953555  0  
16  82  5  96  4  1  0.3198840456697627  0.1108909088883966  0  
17  87  5  100  4  1  0.3197733442642747  0.1403778225876949  0  
18  92  5  104  4  1  0.3168956436650284  0.0936770031948238  0  
19  97  5  108  4  1  0.3156134546695631  0.0818276360000530  0  
20  102  5  112  4  1  0.3147039357283250  0.1041803734725441  0  
21  107  5  116  4  1  0.3147365642608815  0.1143920344853013  0  
22  112  5  120  4  1  0.3146852421915847  0.0901142816000398  0  
23  117  5  125  5  1  0.1508108526655735  0.0441678783611581  0  
24  122  5  129  4  1  0.2865149447387385  0.1180211754488889  0  
25  127  5  133  4  1  0.2920945093928152  0.0678586325736553  0  
26  132  5  137  4  1  0.2931119892708368  0.0658503593447668  0  
27  137  5  141  4  1  0.2929065687748504  0.0750806480085424  0  
28  142  5  145  4  1  0.2927931070920696  0.0908019050012132  0  
