Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  7  7  10  10  1  0.2777960726109434  0.1738274451766175  0  
2  14  7  19  9  1  0.2716587943555637  0.2009692323452416  1  
3  21  7  27  8  1  0.3230633343928327  0.1924346843034603  1  
4  28  7  35  8  1  0.2725675865342946  0.1972607237580792  1  
5  33  5  43  8  1  0.1975783599903911  0.3031254008788462  1  
6  40  7  51  8  1  0.2889327032615067  0.1839188979111045  0  
7  47  7  58  7  1  0.2557367883684137  0.1959356764011423  1  
8  54  7  65  7  1  0.2568558274485953  0.2175043883870821  1  
9  59  5  72  7  1  0.3398845440835662  0.2330699794181251  1  
10  64  5  78  6  1  0.4032864151853834  0.2495120786134360  0  
11  69  5  83  5  1  0.3090253963362127  0.3743654787334154  0  
12  74  5  89  6  1  0.3539257031247378  0.2703999387770460  0  
13  79  5  94  5  1  0.3753004499640292  0.2749944876716315  0  
14  84  5  99  5  1  0.3421843138511374  0.2186429300099433  0  
15  89  5  104  5  1  0.2326997050083305  0.2777422588616911  0  
16  94  5  109  5  1  0.2844880946886560  0.4937195251840944  0  
17  97  3  114  5  1  0.2272254457090467  0.2623690584271952  0  
18  102  5  120  6  1  0.2487977627744031  0.2886306039426398  0  
19  107  5  126  6  1  0.2993198261533879  0.3222609291037472  0  
20  112  5  132  6  1  0.2951679280374215  0.2744999955439548  0  
21  117  5  138  6  1  0.2685633193271253  0.2941422470515675  0  
22  120  3  143  5  1  0.2277210442672616  0.3163342734006205  0  
23  123  3  148  5  1  0.1456986353786195  0.2905755741923706  0  
24  126  3  153  5  1  0.1979463790171445  0.3466244755028642  0  
25  129  3  158  5  1  0.2557459730565660  0.3666242026183084  0  
26  132  3  163  5  1  0.2718261327892915  0.3569298853542046  0  
27  135  3  168  5  1  0.2496678199401154  0.3459610242811915  0  
28  138  3  171  3  1  0.1966662601022554  0.2871898271750223  0  
29  141  3  176  5  1  0.0978858935485736  0.2896423853655121  0  
30  144  3  181  5  1  0.1131002175751862  0.2349841071630013  0  
31  147  3  186  5  1  0.0853717890647467  0.2225428339132330  0  
32  150  3  191  5  1  0.1050111697914102  0.2622773732522197  0  
33  153  3  196  5  1  0.0986597143195070  0.2770957039702007  0  
34  156  3  201  5  1  0.1606166233916869  0.2469486097156017  0  
35  159  3  206  5  1  0.2033810658164116  0.2504034071286451  0  
36  162  3  211  5  1  0.2263861691421672  0.2375756375967537  0  
37  165  3  216  5  1  0.2319058060921387  0.2907054855118704  0  
38  168  3  220  4  1  0.2271577729804946  0.4643739903037465  0  
39  171  3  224  4  1  0.2391369673532979  0.4153596903927828  0  
40  174  3  228  4  1  0.2584399852577101  0.3465699368390029  0  
41  177  3  232  4  1  0.2786377662711956  0.3008768407113669  0  
42  180  3  236  4  1  0.2972230802979899  0.2653010087850839  0  
43  183  3  240  4  1  0.3124080937692479  0.2411429660800464  0  
44  186  3  244  4  1  0.3247780688480498  0.2320495135003281  0  
45  189  3  248  4  1  0.3369044457960092  0.2352413446132081  0  
46  192  3  252  4  1  0.3516029979357024  0.2422630624190735  0  
47  195  3  256  4  1  0.3701065927053486  0.2471029626017440  0  
48  198  3  260  4  1  0.3919420568251828  0.2462852466071643  0  
49  201  3  264  4  1  0.4163638643669978  0.2353534139459847  0  
