Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  49  49  1  0.8036866186710467  0.0000000000000000  1  
2  83  34  1  0.7290974173849709  0.7357750794319332  0  
3  120  37  1  0.7744934421750123  0.7867869770442570  0  
4  159  39  1  0.7399996424441848  0.7493519501389231  0  
5  194  35  1  0.7563401344509447  0.7766359402759275  0  
6  231  37  1  0.7448256170071459  0.7887361638270229  0  
7  263  32  1  0.7291709764212954  0.7880499903255488  0  
8  296  33  1  0.6916727993739213  0.7720319136184913  0  
9  327  31  1  0.7307205078128740  0.7620802790159774  0  
10  358  31  1  0.7440834669550204  0.7780035812393672  0  
11  389  31  1  0.7451465368252628  0.7799599377907404  0  
12  416  27  1  0.6877438667224680  0.7869862903723051  0  
13  442  26  1  0.6875794568223934  0.7800646155945913  0  
14  471  29  1  0.7347118039961316  0.7646173466015813  0  
15  497  26  1  0.6553434894071446  0.7549781886921504  0  
16  524  27  1  0.7439462369554209  0.7567278535550915  0  
17  546  22  1  0.6919990929143871  0.7422831026855851  0  
18  570  24  1  0.6964815639639669  0.7439925924020472  0  
19  595  25  1  0.6857446952182498  0.7681603590849641  0  
20  614  19  1  0.7148783041487036  0.7243060882241793  0  
21  642  28  1  0.7948470715351832  0.7747530767431200  0  
22  667  25  1  0.7843605245869587  0.7855810696816251  0  
23  690  23  1  0.7528993029582972  0.7744244924605156  0  
24  710  20  1  0.7091661021409517  0.7513249876815891  0  
25  731  21  1  0.7174321789313823  0.7595459003046096  0  
26  752  21  1  0.7217821944650836  0.7626524358753182  0  
27  772  20  1  0.7058495158589386  0.7434258127123136  0  
28  796  24  1  0.6797307832931357  0.7824182373144445  0  
29  820  24  1  0.7233339865660520  0.7628089455712612  0  
30  842  22  1  0.6622453102320770  0.7377246829243728  0  
31  863  21  1  0.7098869153157619  0.7592270217294967  0  
32  883  20  1  0.6721141519247472  0.7615094415241850  0  
33  905  22  1  0.6890542008178605  0.7635626176420276  0  
34  926  21  1  0.6712843928047504  0.7737743485426256  0  
35  948  22  1  0.6316320057825237  0.7738224402525627  0  
36  970  22  1  0.7078573223965946  0.7735090626828888  0  
37  993  23  1  0.6953045189511098  0.7931545336678661  0  
38  1015  22  1  0.7100756449290395  0.7733156601743600  0  
39  1041  26  1  0.7204472596358621  0.7753386691505652  0  
40  1065  24  1  0.7373240493559956  0.7883020946309975  0  
41  1089  24  1  0.7355878831712063  0.7744425719725063  0  
42  1112  23  1  0.7101168102819055  0.7751654259483146  0  
43  1137  25  1  0.7408630087575889  0.7767250544461295  0  
44  1160  23  1  0.7167202254856638  0.7780500032098272  0  
45  1184  24  1  0.6889976823316640  0.7677460055499076  0  
46  1204  20  1  0.6852893253929144  0.7293815806433591  0  
47  1228  24  1  0.6844997313662189  0.7785429081271953  0  
48  1254  26  1  0.7431484764869091  0.7789574423685441  0  
49  1273  19  1  0.6954573651012859  0.7427191883909503  0  
50  1297  24  1  0.7018905044163143  0.7861549789998531  0  
51  1319  22  1  0.6961517973132708  0.7660052634679881  0  
52  1349  30  1  0.7262718897213921  0.8042380110660905  0  
53  1370  21  1  0.6571874332162487  0.7534464991903588  0  
54  1392  22  1  0.6896933878023687  0.7497706947850272  0  
55  1413  21  1  0.6873618083823591  0.7540186166417523  0  
56  1437  24  1  0.6985286643726270  0.7774945202809943  0  
57  1459  22  1  0.6776300076385036  0.7370547682936721  0  
58  1481  22  1  0.6853975367711996  0.7318579356761681  0  
59  1504  23  1  0.7491838832665817  0.7741425028461781  0  
60  1526  22  1  0.7073939420122127  0.7392035395198059  0  
61  1548  22  1  0.7326046505448409  0.7572586948329636  0  
62  1570  22  1  0.7208439482810707  0.7410159782497981  0  
63  1592  22  1  0.6606940627690163  0.7629929537180403  0  
64  1614  22  1  0.7138580639194929  0.7393111418417380  0  
65  1634  20  1  0.6408928124847206  0.7224996980927576  0  
66  1654  20  1  0.7030104213949525  0.7348462926836649  0  
67  1676  22  1  0.7296687933199418  0.7490290173682665  0  
68  1697  21  1  0.7313316407809026  0.7506311014635473  0  
69  1719  22  1  0.7016938551537705  0.7360433902394004  0  
70  1742  23  1  0.7143641198962282  0.7652617157497349  0  
71  1760  18  1  0.7634947929462037  0.7212001555983670  0  
72  1787  27  1  0.7977623397448101  0.7965451365442295  0  
73  1810  23  1  0.7437539470355320  0.7680355917718715  0  
74  1838  28  1  0.7907335983786450  0.8134325902083306  0  
75  1861  23  1  0.7501442765999171  0.7759463004180466  0  
76  1883  22  1  0.7187383562103405  0.7684403330133330  0  
77  1909  26  1  0.7097954747411350  0.8039181744837497  0  
78  1930  21  1  0.7220231819226921  0.7642298126809345  0  
79  1954  24  1  0.7356296339753164  0.7886463726450155  0  
80  1977  23  1  0.7432604868585694  0.7837490962204546  0  
81  2000  23  1  0.7495967547892095  0.7825622295739295  0  
82  2023  23  1  0.7496784353513550  0.7747459261170834  0  
83  2045  22  1  0.6950556002997558  0.7516056633451198  0  
84  2069  24  1  0.7113395086412420  0.7871129650863805  0  
85  2100  31  1  0.7882541833947484  0.8346363371431115  0  
86  2123  23  1  0.6575193751651052  0.7824071056659435  0  
87  2150  27  1  0.7512094430056753  0.8101717470257922  0  
88  2177  27  1  0.6797934986913930  0.8111829646199588  0  
89  2205  28  1  0.7538851570415525  0.8055414927397881  0  
90  2227  22  1  0.7352730733472032  0.7728816729254682  0  
91  2255  28  1  0.6798832372782160  0.7946645673121924  0  
92  2283  28  1  0.7387434154162746  0.8106666165754157  0  
93  2310  27  1  0.7512383782346810  0.7965097524232190  0  
94  2339  29  1  0.7715014714196613  0.8255444783538328  0  
95  2366  27  1  0.7496701327338359  0.7916820791628952  0  
96  2398  32  1  0.7384093019458138  0.8307383364293288  0  
97  2424  26  1  0.7720161867247144  0.7969378930518720  0  
98  2454  30  1  0.7161448508904766  0.8187660865010326  0  
99  2480  26  1  0.7431585446250419  0.8008345439666998  0  
100  2510  30  1  0.7489335099717188  0.8162654258163583  0  
