Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  10  10  1  0.3134581359336904  0.0000000000000000  0  
2  17  7  1  0.1518076792989510  0.2268084382646814  0  
3  22  5  1  0.1647339551008295  0.1804799931249571  0  
4  28  6  1  0.2271617243878573  0.2235563682957580  0  
5  31  3  1  0.0781218365624696  0.0483466411604228  0  
6  35  4  1  0.1173875798587963  0.1374908499041940  0  
7  38  3  1  0.0444630244215207  0.0895311211387537  0  
8  41  3  1  0.0511125078989054  0.0685854261263850  0  
9  44  3  1  0.0735309660356547  0.0748559448515099  0  
10  47  3  1  0.0567604657155725  0.0885308332944610  0  
11  50  3  1  0.0495562629957818  0.0928274411425714  0  
12  53  3  1  0.0595468920694061  0.0955373098972344  0  
13  56  3  1  0.0737499870413394  0.1034551414291020  0  
14  59  3  1  0.0886185790009206  0.1106219469206704  0  
15  62  3  1  0.1038123997139418  0.1084653006129472  0  
16  65  3  1  0.0764024466849976  0.0724243096289150  0  
17  68  3  1  0.0691534536037728  0.0975510714882610  0  
18  71  3  1  0.1377370231513036  0.1685329767126960  0  
19  75  4  1  0.2233068932825397  0.1919488236783051  0  
20  77  2  1  0.0307004646020466  0.0389361308658037  0  
21  81  4  1  0.2698254186166770  0.2257055372455375  0  
22  83  2  1  0.0807900939789652  0.0804991298564144  0  
23  87  4  1  0.3403570348193543  0.2551481606096232  0  
24  89  2  1  0.1291596966070619  0.0639361203232378  0  
25  95  6  1  0.2181161109442080  0.3392574376595404  0  
26  97  2  1  0.0043112785972175  0.1938484292605406  0  
27  101  4  1  0.2600351606572696  0.5327270332037929  0  
28  104  3  1  0.1124584884084885  0.0854584147382715  0  
29  108  4  1  0.1800439211142639  0.2770801965579724  0  
30  111  3  1  0.2089679172622962  0.2172280029872510  0  
31  114  3  1  0.1662442478758545  0.1562219526868990  0  
32  118  4  1  0.1045045990848907  0.1717695339855014  0  
33  120  2  1  0.0314956689553314  0.0580950624315777  0  
34  123  3  1  0.1322921194035625  0.1173684956533075  0  
35  126  3  1  0.1559785201752726  0.1478035098458121  0  
36  129  3  1  0.1104187819902449  0.0987751065478421  0  
37  132  3  1  0.1396165179281863  0.1339111856579006  0  
38  134  2  1  0.0159182772812742  0.0549036098077611  0  
39  137  3  1  0.1317328400053307  0.1428629821990185  0  
40  139  2  1  0.0266516805282466  0.0420912778832634  0  
41  143  4  1  0.1398133379071935  0.1718834705397517  0  
42  146  3  1  0.0885235708885679  0.0649292201547852  0  
43  149  3  1  0.1128534927229092  0.1189403697472203  0  
44  151  2  1  0.0275549833044312  0.0377502920095840  0  
45  155  4  1  0.1204753535917767  0.1666428875296409  0  
46  158  3  1  0.0913700973973130  0.0809760815054606  0  
47  162  4  1  0.1017734446395916  0.1429102203420271  0  
48  164  2  1  0.0162610953593507  0.0257242821574862  0  
49  168  4  1  0.0782485859050670  0.1315258014718914  0  
50  172  4  1  0.0710028986906337  0.1244028620090295  0  
51  177  5  1  0.1201560471851699  0.1270342890076331  0  
52  180  3  1  0.0346705635024143  0.0256822281283751  0  
53  183  3  1  0.0705661072409364  0.0661184687148817  0  
54  186  3  1  0.0655266396347416  0.0659115668554860  0  
55  189  3  1  0.0660794866388358  0.0747624229271393  0  
56  192  3  1  0.0619015345878090  0.0721669083888018  0  
57  195  3  1  0.0588368780783216  0.0768916859183218  0  
58  198  3  1  0.0550735385622790  0.0792102410759755  0  
59  201  3  1  0.0490680607960040  0.0829363640163883  0  
60  204  3  1  0.0449296938578330  0.0872051125681790  0  
61  207  3  1  0.0511263826284689  0.0919116497648767  0  
62  210  3  1  0.0632915922923540  0.0974362722683444  0  
63  213  3  1  0.0763352166048187  0.1034086041087421  0  
64  216  3  1  0.0907409722805574  0.1080485138687495  0  
65  219  3  1  0.1048228073860598  0.0928362948167509  0  
66  222  3  1  0.0680106013561252  0.1007708669008993  0  
67  225  3  1  0.1077334963791805  0.1377902550947598  0  
68  228  3  1  0.1469217161990692  0.1731890613390407  0  
69  231  3  1  0.1533858648248290  0.1605270456617659  0  
70  233  2  1  0.0648403720357504  0.0714411983165393  0  
71  236  3  1  0.1361848892288749  0.1639364725653573  0  
72  241  5  1  0.2523372727077618  0.3080359586293627  0  
73  243  2  1  0.0138618205319513  0.0464105291306456  0  
74  248  5  1  0.4227840036263825  0.4509032713167667  0  
75  250  2  1  0.0124325972776431  0.0985784579251627  0  
76  255  5  1  0.2510740785972844  0.6191424749118786  0  
77  257  2  1  0.0098834124587362  0.2647490923727746  0  
78  261  4  1  0.2983680494209658  0.3780915758428742  0  
79  264  3  1  0.2574073846096476  0.2236997327657522  0  
80  268  4  1  0.1252435444250014  0.2468231944172214  0  
81  271  3  1  0.1368940936955321  0.1222058657370946  0  
82  274  3  1  0.1647804588827815  0.1675690918960580  0  
83  278  4  1  0.1651576723790558  0.2164068315017206  0  
84  281  3  1  0.1458426116804087  0.1311177641607989  0  
85  285  4  1  0.1199038753143294  0.1757028442497460  0  
86  287  2  1  0.0246670048867282  0.0494092199118190  0  
87  290  3  1  0.1500682194862512  0.1562697600904759  0  
88  292  2  1  0.0373820075084423  0.0529940301870487  0  
89  296  4  1  0.1572199309698094  0.1927215407894497  0  
90  299  3  1  0.1320553552035764  0.0989039840526313  0  
91  303  4  1  0.1332337325411301  0.1673786108893379  0  
92  306  3  1  0.0815760371092939  0.0586923748888703  0  
93  309  3  1  0.1116350050739082  0.1198526799813882  0  
94  311  2  1  0.0151031624763692  0.0264114065602091  0  
95  315  4  1  0.1183531547703548  0.1599215136303037  0  
96  318  3  1  0.0592692195668794  0.0508026661373550  0  
97  321  3  1  0.0899886272302191  0.0968898127802811  0  
98  324  3  1  0.0628779286309027  0.0499755673214751  0  
99  328  4  1  0.0854012645781212  0.1355089723371242  0  
100  332  4  1  0.0351723647191714  0.1049119190764650  0  
