Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  10  10  1  0.1417703777824314  0.5355830707205357  0  
2  10  5  19  9  1  0.1444692411057637  0.5455963835865981  0  
3  15  5  28  9  1  0.1491684150850386  0.5622706995301880  0  
4  20  5  37  9  1  0.1543030523137402  0.5812160989708504  0  
5  23  3  43  6  1  0.1105237763796867  0.9992306049422508  0  
6  26  3  49  6  1  0.1100608602580413  0.9992509094027403  0  
7  29  3  55  6  1  0.1092087384259314  0.9992874936505836  0  
8  32  3  61  6  1  0.1074692326217883  0.9993510032578532  0  
9  35  3  67  6  1  0.1035294591606420  0.9994504640689822  0  
10  38  3  73  6  1  0.0933903642881029  0.9995714036754837  0  
11  41  3  79  6  1  0.0623517965012499  0.9996536213771303  0  
12  44  3  85  6  1  0.0755353667745495  0.9996493211696782  0  
13  47  3  91  6  1  0.0946942972229447  0.9995891079006490  0  
14  50  3  97  6  1  0.1018824175307253  0.9995203177420204  0  
15  53  3  103  6  1  0.1052174546433686  0.9994624534545460  0  
16  56  3  108  5  1  0.1074174511226642  0.9994203923783782  0  
17  59  3  113  5  1  0.1084803188414393  0.9993862350434404  0  
18  62  3  118  5  1  0.1091559502688649  0.9993601185343471  0  
19  65  3  123  5  1  0.1096033728844331  0.9993398738451702  0  
20  68  3  128  5  1  0.1099222264177669  0.9993237890465704  0  
21  71  3  133  5  1  0.1101624358496916  0.9993107177324847  0  
22  74  3  138  5  1  0.1103477054231208  0.9992999105620459  0  
23  77  3  143  5  1  0.1104945233079367  0.9992908205603426  0  
24  80  3  148  5  1  0.1106102025240108  0.9992830876455308  0  
25  83  3  153  5  1  0.1107032730076742  0.9992764128502137  0  
26  86  3  158  5  1  0.1107808614885914  0.9992705615844807  0  
27  89  3  163  5  1  0.1108565031125981  0.9992652696730667  0  
28  92  3  168  5  1  0.1109132298607301  0.9992606087339666  0  
29  95  3  173  5  1  0.1109601633586331  0.9992564113308775  0  
30  98  3  178  5  1  0.1110040789088670  0.9992525449237357  0  
31  101  3  183  5  1  0.1110419791238890  0.9992489904199525  0  
32  104  3  188  5  1  0.1110753857461154  0.9992456914717438  0  
33  107  3  193  5  1  0.1111056451855414  0.9992425998283182  0  
34  110  3  198  5  1  0.1111285478076934  0.9992397338103606  0  
35  113  3  203  5  1  0.1111516237947188  0.9992369881039205  0  
36  116  3  208  5  1  0.1111719391993077  0.9992343750854307  0  
37  119  3  213  5  1  0.1111901250562374  0.9992318705009086  0  
38  122  3  218  5  1  0.1112073131523282  0.9992294478785179  0  
39  125  3  223  5  1  0.1112204842047985  0.9992271293270776  0  
40  128  3  228  5  1  0.1112317142171692  0.9992248817042536  0  
41  131  3  233  5  1  0.1112402546465884  0.9992227062412474  0  
42  134  3  238  5  1  0.1112480313597949  0.9992205758441222  0  
43  137  3  243  5  1  0.1112516574546978  0.9992185275629121  0  
44  140  3  248  5  1  0.1112524284999362  0.9992165488347314  0  
45  143  3  253  5  1  0.1112491986604607  0.9992146604370725  0  
46  146  3  258  5  1  0.1112421624771313  0.9992128759063748  0  
47  149  3  263  5  1  0.1112281192501708  0.9992112619058680  0  
48  152  3  268  5  1  0.1112068180610501  0.9992098682615154  0  
49  155  3  273  5  1  0.1111763022175402  0.9992087966337924  0  
50  158  3  275  2  1  0.2564504911554198  0.9991913878761645  0  
51  159  1  277  2  1  1.0000000000000000  1.0000000000000000  0  
52  160  1  279  2  1  1.0000000000000000  1.0000000000000000  0  
53  161  1  281  2  1  1.0000000000000000  1.0000000000000000  0  
54  164  3  286  5  1  0.1112660110845993  0.9992063218173473  0  
55  167  3  291  5  1  0.1107310000944602  0.9992147977701713  0  
56  170  3  296  5  1  0.1104455791589788  0.9992237182771305  0  
57  173  3  301  5  1  0.1098006091570056  0.9992483046299455  0  
58  174  1  306  5  1  1.0000000000000000  1.0000000000000000  0  
59  175  1  311  5  1  1.0000000000000000  1.0000000000000000  0  
60  176  1  316  5  1  1.0000000000000000  1.0000000000000000  0  
61  177  1  321  5  1  1.0000000000000000  1.0000000000000000  0  
62  178  1  326  5  1  1.0000000000000000  1.0000000000000000  0  
63  179  1  331  5  1  1.0000000000000000  1.0000000000000000  0  
64  180  1  336  5  1  1.0000000000000000  1.0000000000000000  0  
65  181  1  341  5  1  1.0000000000000000  1.0000000000000000  0  
66  184  3  346  5  1  0.1074325653911421  0.9994197743677874  0  
67  187  3  351  5  1  0.1084822662621122  0.9993858352817836  0  
68  190  3  356  5  1  0.1091485874417093  0.9993598944083772  0  
69  193  3  361  5  1  0.1095931909874012  0.9993397511387747  0  
70  196  3  366  5  1  0.1099074967386222  0.9993237618208776  0  
71  199  3  371  5  1  0.1101442433996237  0.9993107632243950  0  
72  202  3  376  5  1  0.1103284086078775  0.9992999983371820  0  
73  205  3  381  5  1  0.1104719284250516  0.9992909635729526  0  
74  208  3  386  5  1  0.1105865675147659  0.9992832598750474  0  
75  211  3  391  5  1  0.1106773058583493  0.9992766229114091  0  
76  214  3  396  5  1  0.1107558713016134  0.9992707738213112  0  
77  217  3  401  5  1  0.1108286548114200  0.9992655196504951  0  
78  220  3  406  5  1  0.1108843518171126  0.9992608766108434  0  
79  223  3  411  5  1  0.1109285699245937  0.9992567134966861  0  
80  226  3  416  5  1  0.1109717574899814  0.9992528599656253  0  
81  229  3  421  5  1  0.1110089762578547  0.9992493168491738  0  
82  232  3  426  5  1  0.1110410845320097  0.9992460350039953  0  
83  235  3  431  5  1  0.1110700368297551  0.9992429607528627  0  
84  238  3  436  5  1  0.1110957721075117  0.9992400664642486  0  
85  241  3  441  5  1  0.1111156744191309  0.9992373581981006  0  
86  244  3  446  5  1  0.1111361225687043  0.9992347457028621  0  
87  247  3  451  5  1  0.1111542671861887  0.9992322439910978  0  
88  250  3  457  6  1  0.1110394272465257  0.9992296877894059  0  
89  253  3  463  6  1  0.1110625762286292  0.9992273915962645  0  
90  256  3  469  6  1  0.1110839489078792  0.9992251657649255  0  
91  259  3  475  6  1  0.1111041408271128  0.9992229976483933  0  
92  262  3  481  6  1  0.1111225943434217  0.9992208903765116  0  
93  265  3  487  6  1  0.1111390967645103  0.9992188463054730  0  
94  268  3  493  6  1  0.1111530677453385  0.9992168757920504  0  
95  273  5  502  9  1  0.0872655653067862  0.3592197093973892  0  
96  278  5  512  10  1  0.1037607368594495  0.3992167991841206  0  
97  283  5  522  10  1  0.1128739033319690  0.4286952218661854  0  
98  288  5  532  10  1  0.1195421617801235  0.4530038597509233  0  
99  293  5  543  11  1  0.1253009533260384  0.4746429885864760  0  
100  298  5  554  11  1  0.1294808288617677  0.4950083243864663  0  
