Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  7  7  9  9  1  0.1003119831443945  0.2702782390509966  0  
2  14  7  18  9  1  0.0997845379237136  0.2540811174426398  0  
3  21  7  27  9  1  0.0906041649030394  0.2322289005124024  0  
4  26  5  34  7  1  0.1768677492848637  0.7011737845010531  0  
5  31  5  41  7  1  0.1773954308749243  0.7011918510878180  0  
6  36  5  48  7  1  0.1777048833827971  0.7011692510357894  0  
7  41  5  55  7  1  0.1778994195313807  0.7011311534310339  0  
8  46  5  62  7  1  0.1780286374636349  0.7010813472872487  0  
9  51  5  69  7  1  0.1781233198560793  0.7010178982756446  0  
10  54  3  74  5  1  0.1075512293938699  0.9992528879758543  0  
