Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  15  15  37  37  1  0.4888037174457089  0.4345579188502955  0  
2  24  9  62  25  1  0.2986019746924130  0.2277978261929421  0  
3  33  9  81  19  1  0.2825539137702557  0.2560574086228703  0  
4  40  7  99  18  1  0.1315591519304115  0.1507719574529771  0  
5  49  9  117  18  1  0.3507452428887876  0.2269544348280196  0  
6  56  7  133  16  1  0.3417313929858792  0.2391560626318757  0  
7  63  7  149  16  1  0.2357956534789024  0.1788435179120022  0  
8  68  5  164  15  1  0.1707350852879691  0.0947273468098360  0  
9  73  5  178  14  1  0.1949084674321761  0.0765926093038762  0  
10  78  5  192  14  1  0.1893189423174250  0.0934881919433564  0  
11  83  5  206  14  1  0.1837589806353676  0.0701573731462088  0  
12  88  5  220  14  1  0.1791051920811571  0.1125293967096024  0  
13  93  5  234  14  1  0.2913806819332140  0.1173277073935594  0  
14  98  5  248  14  1  0.2413595554499577  0.1030233479879568  0  
15  103  5  262  14  1  0.2922249737983773  0.1225432406068459  0  
16  108  5  276  14  1  0.2414606693922053  0.0881699312834879  0  
17  113  5  290  14  1  0.2603273334002975  0.1368126171209885  0  
18  118  5  303  13  1  0.2530283295980915  0.0929237464529847  0  
19  123  5  316  13  1  0.1861740376705461  0.1071499557615866  0  
20  128  5  329  13  1  0.2587230429167116  0.1759724160565173  0  
21  133  5  343  14  1  0.2706349638122602  0.1333601577466159  0  
22  138  5  357  14  1  0.2092018788477785  0.1442690908769359  0  
23  143  5  371  14  1  0.1855163805978055  0.1007174013813932  0  
24  148  5  385  14  1  0.1971897631853801  0.0870169625764318  0  
25  153  5  398  13  1  0.2036402238449690  0.0800725941302050  0  
26  158  5  412  14  1  0.2090299268344507  0.1245687985014187  0  
27  163  5  426  14  1  0.1447437497523194  0.1021009292164349  0  
28  168  5  439  13  1  0.2304091406449195  0.1024649365463350  0  
29  173  5  453  14  1  0.1591164632210733  0.1046120159955145  0  
30  178  5  467  14  1  0.1418806133387349  0.1101833570484703  0  
31  183  5  482  15  1  0.1643357341770856  0.0938427234668584  0  
32  188  5  496  14  1  0.1510101448746209  0.0818712189668389  0  
33  193  5  509  13  1  0.1517655864057403  0.0998382682169360  0  
34  198  5  522  13  1  0.2449180160287418  0.0972584874010899  0  
