Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  1  0.0000280335948963  inf  0  
2  5  2  1  0.0000182625830599  inf  0  
3  7  2  1  0.0000719334925724  inf  0  
4  9  2  1  0.0001585696676765  inf  0  
5  11  2  1  0.0000843312354699  inf  0  
6  13  2  1  0.0001213018543420  888.5507851520618487  0  
7  15  2  1  0.0001130721010537  777.4784761303438927  0  
8  17  2  1  0.0001333837210417  673.6107909320417093  0  
9  19  2  1  0.0001351613476162  596.7561375516531825  0  
10  21  2  1  0.0001531435749491  532.4301817232912981  0  
11  23  2  1  0.0001539131572926  480.5830248452312503  0  
12  25  2  1  0.0001694546899522  435.0335619735766954  0  
13  27  2  1  0.0001793640425823  396.3304121706200362  0  
14  29  2  1  0.0002001216346444  362.1840014770627363  0  
15  31  2  1  0.0002121728487554  330.7778326054950071  0  
16  33  2  1  0.0003711019727356  302.2422659390513786  0  
17  35  2  1  0.0003989789512300  278.4526752179235700  0  
18  37  2  1  0.0002925441831286  250.7502335927553077  0  
19  39  2  1  0.0004864584111897  224.3939053869031852  0  
20  41  2  1  0.0005549967321021  202.5937903450538897  0  
21  43  2  1  0.0006626909193007  175.0189198385872373  0  
22  45  2  1  0.0008401032030804  146.9858657585818946  0  
23  47  2  1  0.0012194076194091  113.9014859759190301  0  
24  49  2  1  0.0030842221196180  70.2106553422101314  0  
25  51  2  1  0.0064660341485700  72.0161846818948561  0  
26  53  2  1  0.0028385322534976  146.4425914393499681  0  
27  55  2  1  0.0006112986645709  137.6360253685753889  0  
28  57  2  1  0.0004979702897390  166.0420238852686055  0  
29  59  2  1  0.0003221943273952  203.4499106933370172  0  
30  61  2  1  0.0003613510838147  225.9052222875723146  0  
31  63  2  1  0.0002972912711687  247.1360146708678656  0  
32  65  2  1  0.0002666533006037  274.6476702820135642  0  
33  67  2  1  0.0002330233002275  300.1986141767207528  0  
34  69  2  1  0.0002217185766433  328.7394308586967213  0  
35  71  2  1  0.0001950667786024  359.3724102956029469  0  
36  73  2  1  0.0001829997765902  393.2443413177229559  0  
37  75  2  1  0.0001658670242914  431.7562503633259894  0  
38  77  2  1  0.0001581321893459  475.8779279911327649  0  
39  79  2  1  0.0001493006315271  527.6268501526126329  0  
40  81  2  1  0.0001356098830214  589.3573660787723156  0  
41  83  2  1  0.0001322448980766  666.5993260408449714  0  
42  85  2  1  0.0001147107438237  761.7221061291126034  0  
43  87  2  1  0.0001136631814551  889.4074576046506309  0  
44  89  2  1  0.0000959546128662  inf  0  
45  91  2  1  0.0000879598934523  inf  0  
46  93  2  1  0.0000866892000326  inf  0  
47  95  2  1  0.0000588750423567  inf  0  
48  97  2  1  0.0000652843760485  inf  0  
49  99  2  1  0.0000174804414932  inf  0  
50  101  2  1  0.0000346823457249  inf  0  
51  103  2  1  0.0000408251635510  inf  0  
52  105  2  1  0.0000667611480504  inf  0  
53  107  2  1  0.0000815144636792  inf  0  
54  109  2  1  0.0000809834336920  inf  0  
55  111  2  1  0.0001021038689772  inf  0  
56  113  2  1  0.0001006837481808  903.4254052963060531  0  
57  115  2  1  0.0001158599200260  771.8356522466947354  0  
58  117  2  1  0.0001196685709356  673.5841444861753189  0  
59  119  2  1  0.0001370255016319  596.2917409629092163  0  
60  121  2  1  0.0001390693945426  532.5457056312966415  0  
61  123  2  1  0.0001541410542894  479.6818485373792100  0  
62  125  2  1  0.0001647675013605  435.5981391933551095  0  
63  127  2  1  0.0001785652339006  396.1129249873441722  0  
64  129  2  1  0.0001968417995759  361.6536646231738246  0  
65  131  2  1  0.0002124518555661  331.1318361468553348  0  
66  133  2  1  0.0002329926830082  302.2672610809868274  0  
67  135  2  1  0.0003982286890504  275.6242792810824653  0  
68  137  2  1  0.0002906841690632  252.7328505935323051  0  
69  139  2  1  0.0004842984543197  224.0079173792513814  0  
70  141  2  1  0.0005528130445408  202.5535401694992572  0  
71  143  2  1  0.0006597062416789  174.8951291398494163  0  
72  145  2  1  0.0008409538884230  146.9777607037522671  0  
73  147  2  1  0.0013776802594157  113.9350610891374060  0  
74  149  2  1  0.0028772704697553  70.6409923787883827  0  
75  151  2  1  0.0065037895159465  71.0390020400720061  0  
76  153  2  1  0.0028365937278142  148.8678087558057541  0  
77  155  2  1  0.0006127405544887  137.1301579797245438  0  
78  157  2  1  0.0004967425288443  166.2418242591720059  0  
79  159  2  1  0.0004086954181056  203.3099756076892959  0  
80  161  2  1  0.0002894523065146  223.9804210201493504  0  
81  163  2  1  0.0002878022280711  250.9958772759164845  0  
82  165  2  1  0.0002652366126602  272.2902075973818796  0  
83  167  2  1  0.0002338983183558  300.8271004165391673  0  
84  169  2  1  0.0002131725695790  328.8433680334492237  0  
85  171  2  1  0.0001948836822943  359.1738168500175448  0  
86  173  2  1  0.0001810091605592  393.5816189112164807  0  
87  175  2  1  0.0001700293523694  431.6963753822467993  0  
88  177  2  1  0.0001563588838605  475.6607425266767564  0  
89  179  2  1  0.0001422483382641  527.8741683649940342  0  
90  181  2  1  0.0001357705935250  590.0523762403041701  0  
91  183  2  1  0.0001244755307372  665.1818651854354130  0  
92  185  2  1  0.0001125866591649  763.1758588288183773  0  
93  187  2  1  0.0001049051125688  888.9134932896992041  0  
94  189  2  1  0.0000981953874390  inf  0  
95  191  2  1  0.0000839171449250  inf  0  
96  193  2  1  0.0000610535278935  inf  0  
97  195  2  1  0.0000777706396827  inf  0  
98  197  2  1  0.0000287260997788  inf  0  
99  199  2  1  0.0000474769071290  inf  0  
100  201  2  1  0.0000407261683568  inf  0  
