Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  1  0.0007069407119234  inf  0  
2  5  2  1  0.0000575637791714  2620.5566517426259452  0  
3  7  2  1  0.0001991950093167  462.8459943606775937  0  
4  9  2  1  0.0007340293217804  420.8665249924206933  0  
5  11  2  1  0.0002859268742881  373.8065665785483134  0  
6  13  2  1  0.0004100501991388  274.1686571915549848  0  
7  15  2  1  0.0003871562684148  246.8523116333899736  0  
8  17  2  1  0.0004534781041929  212.5258060627335226  0  
9  19  2  1  0.0004768710965036  188.6506008321500758  0  
10  21  2  1  0.0005220718997535  168.3797699369399652  0  
11  23  2  1  0.0005543465300642  151.8457652655715719  0  
12  25  2  1  0.0006002370565539  137.6080978059559641  0  
13  27  2  1  0.0006473479251281  125.3320209036355521  0  
14  29  2  1  0.0007036776572064  114.4241514449903008  0  
15  31  2  1  0.0007705174728300  104.6151025812925184  0  
16  33  2  1  0.0008547991578989  95.6168624086689505  0  
17  35  2  1  0.0009534086665832  87.2098790455907675  0  
18  37  2  1  0.0010865298808281  79.1707015361221096  0  
19  39  2  1  0.0012691697624363  71.3346585222931679  0  
20  41  2  1  0.0015344645723558  63.4601708702551122  0  
21  43  2  1  0.0019511413607843  55.2831375177405207  0  
22  45  2  1  0.0026939475095737  46.3815835917783517  0  
23  47  2  1  0.0043253024075300  35.9810312441446385  0  
24  49  2  1  0.0102049875384042  22.1736193253238589  0  
25  51  2  1  0.0226361701243492  22.9061781981000081  0  
26  53  2  1  0.0096196042945661  51.3828699607853849  0  
27  55  2  1  0.0022946268776717  42.5505606698935708  0  
28  57  2  1  0.0016808447797741  52.6107273034351195  0  
29  59  2  1  0.0011186338081282  64.7359934567388535  0  
30  61  2  1  0.0010784615742979  71.0075290402843535  0  
31  63  2  1  0.0008804263804330  78.7467630116477011  0  
32  65  2  1  0.0008274386015127  86.8026383337443548  0  
33  67  2  1  0.0007278058692947  95.0504497209315389  0  
34  69  2  1  0.0006786193345698  104.0509411800996418  0  
