Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  3  3  1  1.0000000000000000  0  
2  2  1  5  2  1  1.0000000000000000  0  
3  3  1  7  2  1  1.0000000000000000  0  
4  4  1  9  2  1  1.0000000000000000  0  
5  5  1  11  2  1  1.0000000000000000  0  
6  6  1  13  2  1  1.0000000000000000  0  
7  7  1  15  2  1  1.0000000000000000  0  
8  8  1  17  2  1  1.0000000000000000  0  
9  9  1  19  2  1  1.0000000000000000  0  
10  10  1  21  2  1  1.0000000000000000  0  
11  11  1  23  2  1  1.0000000000000000  0  
12  12  1  25  2  1  1.0000000000000000  0  
13  13  1  27  2  1  1.0000000000000000  0  
14  14  1  29  2  1  1.0000000000000000  0  
15  15  1  31  2  1  1.0000000000000000  0  
16  16  1  33  2  1  1.0000000000000000  0  
17  17  1  35  2  1  1.0000000000000000  0  
18  18  1  37  2  1  1.0000000000000000  0  
19  19  1  39  2  1  1.0000000000000000  0  
20  20  1  41  2  1  1.0000000000000000  0  
21  23  3  43  2  1  0.5091678111757948  0  
22  26  3  47  4  1  0.4757461257488586  0  
23  29  3  51  4  1  0.4797106673336305  0  
24  32  3  55  4  1  0.4819501801621061  0  
25  35  3  59  4  1  0.4835241669639267  0  
26  38  3  63  4  1  0.4847402006986983  0  
27  41  3  67  4  1  0.4857359159272510  0  
28  44  3  71  4  1  0.4865869910417275  0  
29  47  3  75  4  1  0.4873395785363344  0  
30  50  3  78  3  1  0.4762899522234704  0  
31  53  3  81  3  1  0.4806739051956659  0  
32  56  3  84  3  1  0.4822514336678746  0  
33  59  3  87  3  1  0.4836509429711771  0  
34  62  3  90  3  1  0.4850440125303684  0  
35  65  3  93  3  1  0.4863741775567935  0  
36  68  3  96  3  1  0.4876573772863935  0  
37  71  3  99  3  1  0.4889044844693409  0  
38  74  3  102  3  1  0.4901243625034333  0  
39  77  3  105  3  1  0.4913250082538970  0  
40  80  3  108  3  1  0.4925134111946745  0  
41  83  3  111  3  1  0.4936952329991384  0  
42  86  3  114  3  1  0.4948739167482870  0  
43  89  3  117  3  1  0.4960476408169855  0  
44  92  3  120  3  1  0.4972000193654127  0  
45  95  3  122  2  1  0.5275842985464605  0  
46  98  3  124  2  1  0.5382557705519120  0  
47  101  3  127  3  1  0.4991407184019617  0  
48  104  3  129  2  1  0.4970245581662630  0  
49  107  3  131  2  1  0.4824652836800180  0  
50  108  1  133  2  1  1.0000000000000000  0  
51  109  1  135  2  1  1.0000000000000000  0  
52  110  1  138  3  1  1.0000000000000000  0  
53  111  1  140  2  1  1.0000000000000000  0  
54  112  1  142  2  1  1.0000000000000000  0  
55  113  1  144  2  1  1.0000000000000000  0  
56  114  1  146  2  1  1.0000000000000000  0  
57  115  1  148  2  1  1.0000000000000000  0  
58  116  1  150  2  1  1.0000000000000000  0  
59  117  1  152  2  1  1.0000000000000000  0  
60  118  1  154  2  1  1.0000000000000000  0  
61  119  1  156  2  1  1.0000000000000000  0  
62  120  1  158  2  1  1.0000000000000000  0  
63  121  1  160  2  1  1.0000000000000000  0  
64  122  1  162  2  1  1.0000000000000000  0  
65  123  1  164  2  1  1.0000000000000000  0  
66  124  1  166  2  1  1.0000000000000000  0  
67  125  1  168  2  1  1.0000000000000000  0  
68  126  1  170  2  1  1.0000000000000000  0  
69  127  1  172  2  1  1.0000000000000000  0  
70  128  1  174  2  1  1.0000000000000000  0  
71  131  3  176  2  1  0.5091286009012574  0  
72  134  3  180  4  1  0.4760700770279228  0  
73  137  3  184  4  1  0.4799579979152022  0  
74  140  3  188  4  1  0.4821326160778801  0  
75  143  3  192  4  1  0.4836519886302897  0  
76  146  3  196  4  1  0.4848203474072389  0  
77  149  3  200  4  1  0.4857735517836239  0  
78  152  3  204  4  1  0.4865864064120881  0  
79  155  3  208  4  1  0.4873046133461054  0  
80  158  3  211  3  1  0.4763624052002920  0  
81  161  3  214  3  1  0.4807239758476556  0  
82  164  3  217  3  1  0.4822891442631398  0  
83  167  3  220  3  1  0.4836788913661048  0  
84  170  3  223  3  1  0.4850617936317370  0  
85  173  3  226  3  1  0.4863827914383471  0  
86  176  3  229  3  1  0.4876578257380929  0  
87  179  3  232  3  1  0.4888979883942330  0  
88  182  3  235  3  1  0.4901123559577975  0  
89  185  3  238  3  1  0.4913091554695689  0  
90  188  3  241  3  1  0.4924956687438830  0  
91  191  3  244  3  1  0.4936778979075459  0  
92  194  3  247  3  1  0.4948596632000498  0  
93  197  3  250  3  1  0.4960397261017436  0  
94  200  3  253  3  1  0.4972021904422894  0  
95  203  3  255  2  1  0.5269890000946379  0  
96  206  3  257  2  1  0.5370834837818695  0  
97  209  3  260  3  1  0.4992124202395806  0  
98  212  3  262  2  1  0.4972428088096035  0  
99  215  3  264  2  1  0.4831752375500731  0  
100  216  1  266  2  1  1.0000000000000000  0  
