Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  4  4  1  1.0000000000000000  0  
2  2  1  6  2  1  1.0000000000000000  0  
3  3  1  9  3  1  1.0000000000000000  0  
4  4  1  11  2  1  1.0000000000000000  0  
5  5  1  14  3  1  1.0000000000000000  0  
6  6  1  16  2  1  1.0000000000000000  0  
7  7  1  19  3  1  1.0000000000000000  0  
8  8  1  21  2  1  1.0000000000000000  0  
9  9  1  24  3  1  1.0000000000000000  0  
10  10  1  26  2  1  1.0000000000000000  0  
11  11  1  29  3  1  1.0000000000000000  0  
12  12  1  31  2  1  1.0000000000000000  0  
13  13  1  34  3  1  1.0000000000000000  0  
14  14  1  36  2  1  1.0000000000000000  0  
15  15  1  39  3  1  1.0000000000000000  0  
16  16  1  41  2  1  1.0000000000000000  0  
17  17  1  44  3  1  1.0000000000000000  0  
18  18  1  46  2  1  1.0000000000000000  0  
19  19  1  49  3  1  1.0000000000000000  0  
20  20  1  51  2  1  1.0000000000000000  0  
21  21  1  54  3  1  1.0000000000000000  0  
22  22  1  56  2  1  1.0000000000000000  0  
23  23  1  59  3  1  1.0000000000000000  0  
24  24  1  61  2  1  1.0000000000000000  0  
25  25  1  64  3  1  1.0000000000000000  0  
26  26  1  66  2  1  1.0000000000000000  0  
27  27  1  69  3  1  1.0000000000000000  0  
28  28  1  71  2  1  1.0000000000000000  0  
29  29  1  74  3  1  1.0000000000000000  0  
30  30  1  76  2  1  1.0000000000000000  0  
31  31  1  79  3  1  1.0000000000000000  0  
32  32  1  81  2  1  1.0000000000000000  0  
33  33  1  84  3  1  1.0000000000000000  0  
34  34  1  86  2  1  1.0000000000000000  0  
35  35  1  89  3  1  1.0000000000000000  0  
36  36  1  91  2  1  1.0000000000000000  0  
37  37  1  94  3  1  1.0000000000000000  0  
38  38  1  96  2  1  1.0000000000000000  0  
39  39  1  99  3  1  1.0000000000000000  0  
40  40  1  101  2  1  1.0000000000000000  0  
41  41  1  104  3  1  1.0000000000000000  0  
42  42  1  106  2  1  1.0000000000000000  0  
43  43  1  109  3  1  1.0000000000000000  0  
44  44  1  111  2  1  1.0000000000000000  0  
45  45  1  114  3  1  1.0000000000000000  0  
46  46  1  116  2  1  1.0000000000000000  0  
47  47  1  119  3  1  1.0000000000000000  0  
48  48  1  121  2  1  1.0000000000000000  0  
49  49  1  125  4  1  1.0000000000000000  0  
50  50  1  127  2  1  1.0000000000000000  0  
51  51  1  131  4  1  1.0000000000000000  0  
52  52  1  133  2  1  1.0000000000000000  0  
53  53  1  137  4  1  1.0000000000000000  0  
54  54  1  139  2  1  1.0000000000000000  0  
55  55  1  142  3  1  1.0000000000000000  0  
56  56  1  144  2  1  1.0000000000000000  0  
57  57  1  147  3  1  1.0000000000000000  0  
58  58  1  149  2  1  1.0000000000000000  0  
59  59  1  152  3  1  1.0000000000000000  0  
60  60  1  154  2  1  1.0000000000000000  0  
61  61  1  157  3  1  1.0000000000000000  0  
62  62  1  159  2  1  1.0000000000000000  0  
63  63  1  162  3  1  1.0000000000000000  0  
64  64  1  164  2  1  1.0000000000000000  0  
65  65  1  167  3  1  1.0000000000000000  0  
66  66  1  169  2  1  1.0000000000000000  0  
67  67  1  172  3  1  1.0000000000000000  0  
68  68  1  174  2  1  1.0000000000000000  0  
69  69  1  177  3  1  1.0000000000000000  0  
70  70  1  179  2  1  1.0000000000000000  0  
71  71  1  182  3  1  1.0000000000000000  0  
72  72  1  184  2  1  1.0000000000000000  0  
73  73  1  187  3  1  1.0000000000000000  0  
74  74  1  189  2  1  1.0000000000000000  0  
75  75  1  192  3  1  1.0000000000000000  0  
76  76  1  194  2  1  1.0000000000000000  0  
77  77  1  197  3  1  1.0000000000000000  0  
78  78  1  199  2  1  1.0000000000000000  0  
79  79  1  202  3  1  1.0000000000000000  0  
80  80  1  204  2  1  1.0000000000000000  0  
81  81  1  207  3  1  1.0000000000000000  0  
82  82  1  209  2  1  1.0000000000000000  0  
83  83  1  212  3  1  1.0000000000000000  0  
84  84  1  214  2  1  1.0000000000000000  0  
85  85  1  217  3  1  1.0000000000000000  0  
86  86  1  219  2  1  1.0000000000000000  0  
87  87  1  222  3  1  1.0000000000000000  0  
88  88  1  224  2  1  1.0000000000000000  0  
89  89  1  227  3  1  1.0000000000000000  0  
90  90  1  229  2  1  1.0000000000000000  0  
91  91  1  232  3  1  1.0000000000000000  0  
92  92  1  234  2  1  1.0000000000000000  0  
93  93  1  237  3  1  1.0000000000000000  0  
94  94  1  239  2  1  1.0000000000000000  0  
95  95  1  242  3  1  1.0000000000000000  0  
96  96  1  244  2  1  1.0000000000000000  0  
97  97  1  247  3  1  1.0000000000000000  0  
98  98  1  249  2  1  1.0000000000000000  0  
99  99  1  253  4  1  1.0000000000000000  0  
100  100  1  255  2  1  1.0000000000000000  0  
