Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  3  3  12  12  1  0.6654453561677590  0  
2  8  5  27  15  1  0.3459319663102452  0  
3  13  5  43  16  1  0.3242577119273693  0  
4  18  5  60  17  1  0.3029535362939445  0  
5  23  5  76  16  1  0.2908227567441482  0  
6  28  5  94  18  1  0.2950374266842816  0  
7  33  5  112  18  1  0.3086862897698463  0  
8  38  5  130  18  1  0.3233258699743574  0  
9  43  5  148  18  1  0.3364035479112103  0  
10  48  5  166  18  1  0.3476574288740328  0  
11  53  5  184  18  1  0.3573251760002976  0  
12  58  5  203  19  1  0.3656731378683445  0  
13  63  5  222  19  1  0.3728707917741613  0  
14  68  5  241  19  1  0.3793888059404290  0  
15  73  5  261  20  1  0.3852671297693409  0  
16  78  5  281  20  1  0.3907731031477094  0  
17  83  5  301  20  1  0.3960478851931676  0  
18  88  5  321  20  1  0.4012385035191089  0  
19  93  5  341  20  1  0.4064802589299449  0  
20  98  5  361  20  1  0.4118992882610756  0  
21  103  5  381  20  1  0.4176492633684369  0  
22  108  5  401  20  1  0.4238393709268599  0  
23  113  5  421  20  1  0.4306403000643626  0  
24  118  5  441  20  1  0.4382475625454889  0  
25  123  5  461  20  1  0.4469699056025531  0  
26  128  5  480  19  1  0.4571137692197781  0  
27  133  5  500  20  1  0.4693358979526667  0  
28  138  5  520  20  1  0.4842980027148471  0  
29  143  5  540  20  1  0.5034669420494661  0  
30  146  3  555  15  1  0.7181189866083119  0  
31  149  3  570  15  1  0.7031860605854298  0  
32  150  1  579  9  1  1.0000000000000000  0  
33  153  3  591  12  1  0.6652051460048747  0  
34  156  3  606  15  1  0.6987831476663805  0  
35  161  5  626  20  1  0.5291827363254558  0  
36  166  5  647  21  1  0.4880776697458173  0  
37  171  5  667  20  1  0.4583974209609563  0  
38  176  5  687  20  1  0.4349297649083012  0  
39  181  5  706  19  1  0.4151603545287186  0  
40  186  5  725  19  1  0.3978871802750622  0  
41  191  5  743  18  1  0.3820903985154324  0  
42  196  5  760  17  1  0.3674020694149374  0  
43  201  5  777  17  1  0.3534345343860485  0  
44  206  5  794  17  1  0.3397319689790751  0  
45  211  5  812  18  1  0.3260309079604827  0  
46  216  5  830  18  1  0.3119573357332193  0  
47  221  5  848  18  1  0.2971003029741112  0  
48  226  5  865  17  1  0.2809496276285682  0  
49  231  5  883  18  1  0.2627328626024666  0  
50  236  5  901  18  1  0.2408421110461867  0  
51  241  5  919  18  1  0.2142374143393099  0  
52  246  5  937  18  1  0.2002989293551359  0  
53  251  5  954  17  1  0.2213801941587988  0  
54  256  5  972  18  1  0.2418124460504666  0  
55  261  5  992  20  1  0.2573758945109737  0  
56  266  5  1010  18  1  0.2696259011801637  0  
57  271  5  1029  19  1  0.2794228185866748  0  
58  276  5  1048  19  1  0.2877492876697810  0  
59  281  5  1066  18  1  0.2950333521315885  0  
60  286  5  1084  18  1  0.3014881529670779  0  
61  291  5  1102  18  1  0.3072851841274875  0  
62  296  5  1120  18  1  0.3126123453270921  0  
63  301  5  1140  20  1  0.3174627042498079  0  
64  306  5  1158  18  1  0.3220407546677902  0  
65  311  5  1177  19  1  0.3263886405574178  0  
66  316  5  1196  19  1  0.3304614261925151  0  
67  321  5  1216  20  1  0.3344334356822851  0  
68  326  5  1236  20  1  0.3382242914778166  0  
69  331  5  1256  20  1  0.3419469971612527  0  
70  336  5  1275  19  1  0.3456027317853396  0  
71  341  5  1295  20  1  0.3492770108946504  0  
72  346  5  1314  19  1  0.3528772853454014  0  
73  351  5  1333  19  1  0.3565199163430732  0  
74  356  5  1352  19  1  0.3602411438570872  0  
75  361  5  1371  19  1  0.3639908257194150  0  
76  366  5  1392  21  1  0.3679418259461253  0  
77  371  5  1411  19  1  0.3719735749207109  0  
78  376  5  1431  20  1  0.3762719764819569  0  
79  381  5  1451  20  1  0.3808355088117107  0  
80  386  5  1470  19  1  0.3857450548927685  0  
81  391  5  1490  20  1  0.3911161208638290  0  
82  396  5  1510  20  1  0.3970801542679852  0  
83  401  5  1530  20  1  0.4038337000513566  0  
84  406  5  1550  20  1  0.4116571943871598  0  
85  411  5  1570  20  1  0.4209633160984275  0  
86  416  5  1590  20  1  0.4324812834233924  0  
87  421  5  1610  20  1  0.4474610625081074  0  
88  426  5  1630  20  1  0.4686062169822006  0  
89  429  3  1644  14  1  0.6665202671391972  0  
90  432  3  1659  15  1  0.5890417467140823  0  
91  435  3  1674  15  1  0.7008711338158037  0  
92  438  3  1688  14  1  0.7429386443670030  0  
93  443  5  1707  19  1  0.4857783168889232  0  
94  448  5  1726  19  1  0.4347396861782744  0  
95  453  5  1744  18  1  0.3978216829840770  0  
96  458  5  1762  18  1  0.3672787600888481  0  
97  463  5  1779  17  1  0.3396382420471031  0  
98  468  5  1796  17  1  0.3124017574896913  0  
99  473  5  1813  17  1  0.2835614219656390  0  
100  478  5  1830  17  1  0.2520052715679619  0  
