Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  4  4  1  1.0000000000000000  0  
2  2  1  7  3  1  1.0000000000000000  0  
3  3  1  10  3  1  1.0000000000000000  0  
4  4  1  13  3  1  1.0000000000000000  0  
5  5  1  16  3  1  1.0000000000000000  0  
6  6  1  19  3  1  1.0000000000000000  0  
7  7  1  22  3  1  1.0000000000000000  0  
8  8  1  25  3  1  1.0000000000000000  0  
9  9  1  27  2  1  1.0000000000000000  0  
10  10  1  30  3  1  1.0000000000000000  0  
11  11  1  32  2  1  1.0000000000000000  0  
12  12  1  35  3  1  1.0000000000000000  0  
13  13  1  37  2  1  1.0000000000000000  0  
14  14  1  40  3  1  1.0000000000000000  0  
15  15  1  42  2  1  1.0000000000000000  0  
16  16  1  45  3  1  1.0000000000000000  0  
17  17  1  47  2  1  1.0000000000000000  0  
18  18  1  50  3  1  1.0000000000000000  0  
19  19  1  52  2  1  1.0000000000000000  0  
20  20  1  55  3  1  1.0000000000000000  0  
21  21  1  57  2  1  1.0000000000000000  0  
22  22  1  60  3  1  1.0000000000000000  0  
23  23  1  62  2  1  1.0000000000000000  0  
24  24  1  65  3  1  1.0000000000000000  0  
25  25  1  67  2  1  1.0000000000000000  0  
26  26  1  70  3  1  1.0000000000000000  0  
27  27  1  72  2  1  1.0000000000000000  0  
28  28  1  75  3  1  1.0000000000000000  0  
29  29  1  77  2  1  1.0000000000000000  0  
30  30  1  80  3  1  1.0000000000000000  0  
31  31  1  82  2  1  1.0000000000000000  0  
32  32  1  85  3  1  1.0000000000000000  0  
33  33  1  87  2  1  1.0000000000000000  0  
34  34  1  90  3  1  1.0000000000000000  0  
35  35  1  92  2  1  1.0000000000000000  0  
36  36  1  95  3  1  1.0000000000000000  0  
37  37  1  97  2  1  1.0000000000000000  0  
38  38  1  100  3  1  1.0000000000000000  0  
39  39  1  102  2  1  1.0000000000000000  0  
40  40  1  105  3  1  1.0000000000000000  0  
41  41  1  107  2  1  1.0000000000000000  0  
42  42  1  110  3  1  1.0000000000000000  0  
43  43  1  112  2  1  1.0000000000000000  0  
44  44  1  116  4  1  1.0000000000000000  0  
45  45  1  118  2  1  1.0000000000000000  0  
46  46  1  122  4  1  1.0000000000000000  0  
47  47  1  124  2  1  1.0000000000000000  0  
48  48  1  128  4  1  1.0000000000000000  0  
49  49  1  131  3  1  1.0000000000000000  0  
50  50  1  135  4  1  1.0000000000000000  0  
51  51  1  139  4  1  1.0000000000000000  0  
52  52  1  142  3  1  1.0000000000000000  0  
53  53  1  146  4  1  1.0000000000000000  0  
54  54  1  149  3  1  1.0000000000000000  0  
55  55  1  153  4  1  1.0000000000000000  0  
56  56  1  155  2  1  1.0000000000000000  0  
57  57  1  159  4  1  1.0000000000000000  0  
58  58  1  162  3  1  1.0000000000000000  0  
59  59  1  165  3  1  1.0000000000000000  0  
60  60  1  167  2  1  1.0000000000000000  0  
61  61  1  170  3  1  1.0000000000000000  0  
62  62  1  172  2  1  1.0000000000000000  0  
63  63  1  175  3  1  1.0000000000000000  0  
64  64  1  177  2  1  1.0000000000000000  0  
65  65  1  180  3  1  1.0000000000000000  0  
66  66  1  182  2  1  1.0000000000000000  0  
67  67  1  185  3  1  1.0000000000000000  0  
68  68  1  187  2  1  1.0000000000000000  0  
69  69  1  190  3  1  1.0000000000000000  0  
70  70  1  192  2  1  1.0000000000000000  0  
71  71  1  195  3  1  1.0000000000000000  0  
72  72  1  197  2  1  1.0000000000000000  0  
73  73  1  200  3  1  1.0000000000000000  0  
74  74  1  202  2  1  1.0000000000000000  0  
75  75  1  205  3  1  1.0000000000000000  0  
76  76  1  207  2  1  1.0000000000000000  0  
77  77  1  210  3  1  1.0000000000000000  0  
78  78  1  212  2  1  1.0000000000000000  0  
79  79  1  215  3  1  1.0000000000000000  0  
80  80  1  217  2  1  1.0000000000000000  0  
81  81  1  220  3  1  1.0000000000000000  0  
82  82  1  222  2  1  1.0000000000000000  0  
83  83  1  225  3  1  1.0000000000000000  0  
84  84  1  227  2  1  1.0000000000000000  0  
85  85  1  230  3  1  1.0000000000000000  0  
86  86  1  232  2  1  1.0000000000000000  0  
87  87  1  235  3  1  1.0000000000000000  0  
88  88  1  237  2  1  1.0000000000000000  0  
89  89  1  240  3  1  1.0000000000000000  0  
90  90  1  242  2  1  1.0000000000000000  0  
91  91  1  245  3  1  1.0000000000000000  0  
92  92  1  247  2  1  1.0000000000000000  0  
93  93  1  251  4  1  1.0000000000000000  0  
94  94  1  253  2  1  1.0000000000000000  0  
95  95  1  257  4  1  1.0000000000000000  0  
96  96  1  259  2  1  1.0000000000000000  0  
97  97  1  263  4  1  1.0000000000000000  0  
98  98  1  266  3  1  1.0000000000000000  0  
99  99  1  270  4  1  1.0000000000000000  0  
100  100  1  273  3  1  1.0000000000000000  0  
