Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  8  8  1  1.0000000000000000  0  
2  6  5  23  15  1  0.6111366305899329  0  
3  11  5  44  21  1  0.5834811591557902  0  
4  16  5  63  19  1  0.5564692462206481  0  
5  21  5  83  20  1  0.5247167574694820  0  
6  26  5  103  20  1  0.4874140662053624  0  
7  31  5  124  21  1  0.4647400280089158  0  
8  36  5  145  21  1  0.4892663082349720  0  
9  41  5  166  21  1  0.5283761831806374  0  
10  46  5  187  21  1  0.5624290094634737  0  
11  55  9  219  32  1  0.6241127097062130  0  
12  64  9  249  30  1  0.6498925071376171  0  
13  73  9  280  31  1  0.6743683339486770  0  
14  82  9  313  33  1  0.6999265576567882  0  
15  91  9  344  31  1  0.7287358795166827  0  
16  100  9  377  33  1  0.7632802659441709  0  
17  109  9  409  32  1  0.8081381355445667  0  
18  114  5  431  22  1  0.7308086885076679  0  
19  125  11  469  38  1  0.6258905989362306  0  
20  128  3  485  16  1  0.4244575751093750  0  
21  137  9  516  31  1  0.7664414402262151  0  
22  148  11  555  39  1  0.5080348770817428  0  
23  159  11  592  37  1  0.5319476090064195  0  
24  170  11  629  37  1  0.5467711661222664  0  
25  181  11  665  36  1  0.5566141040756560  0  
26  192  11  701  36  1  0.5642156861391413  0  
27  203  11  737  36  1  0.5685978731985015  0  
28  214  11  775  38  1  0.5685499855034812  0  
29  225  11  814  39  1  0.5637124621922325  0  
30  232  7  842  28  1  0.5658500470290312  0  
31  239  7  868  26  1  0.5525985494069875  0  
32  246  7  895  27  1  0.5398295820642957  0  
33  253  7  924  29  1  0.5269495805268972  0  
34  260  7  951  27  1  0.5135828905926793  0  
35  267  7  979  28  1  0.4993043133650591  0  
36  274  7  1007  28  1  0.4836723994372348  0  
37  281  7  1035  28  1  0.4660360547127513  0  
38  288  7  1063  28  1  0.4453533015719152  0  
39  295  7  1091  28  1  0.4197589457823109  0  
40  302  7  1119  28  1  0.3861823103811684  0  
41  309  7  1146  27  1  0.3569426081943075  0  
42  316  7  1175  29  1  0.3828837077409842  0  
43  323  7  1204  29  1  0.4110068909883912  0  
44  330  7  1233  29  1  0.4307840174732188  0  
45  337  7  1260  27  1  0.4454373048383831  0  
46  344  7  1289  29  1  0.4568221910146664  0  
47  353  9  1325  36  1  0.5325750949175194  0  
48  362  9  1360  35  1  0.5347594875376945  0  
49  371  9  1395  35  1  0.5367295684164337  0  
50  380  9  1431  36  1  0.5384855500866196  0  
51  391  11  1471  40  1  0.5109704779178268  0  
52  402  11  1512  41  1  0.5117485057770668  0  
53  413  11  1553  41  1  0.5124933258295702  0  
54  424  11  1594  41  1  0.5131749278023614  0  
55  435  11  1635  41  1  0.5137883971363856  0  
56  446  11  1676  41  1  0.5143356608751835  0  
57  457  11  1718  42  1  0.5148073471603414  0  
58  468  11  1761  43  1  0.5152293757011102  0  
59  479  11  1805  44  1  0.5156095121313344  0  
60  490  11  1849  44  1  0.5159164337355303  0  
61  501  11  1890  41  1  0.5161819695214763  0  
62  512  11  1934  44  1  0.5164056588876671  0  
63  523  11  1977  43  1  0.5165883639958545  0  
64  534  11  2021  44  1  0.5167205685244962  0  
65  545  11  2063  42  1  0.5168130723550914  0  
66  556  11  2107  44  1  0.5168868341694252  0  
67  567  11  2151  44  1  0.5169203788860445  0  
68  578  11  2195  44  1  0.5169225573540878  0  
69  589  11  2239  44  1  0.5169054920628575  0  
70  600  11  2283  44  1  0.5168545716642031  0  
71  611  11  2327  44  1  0.5167851011793945  0  
72  622  11  2371  44  1  0.5166946169293922  0  
73  633  11  2414  43  1  0.5165781073700543  0  
74  644  11  2457  43  1  0.5164502880154493  0  
75  655  11  2503  46  1  0.5163003499807096  0  
76  666  11  2549  46  1  0.5161403558952335  0  
77  677  11  2595  46  1  0.5159669302213373  0  
78  688  11  2642  47  1  0.5157813414958905  0  
79  699  11  2688  46  1  0.5155851922374016  0  
80  710  11  2734  46  1  0.5153818994608143  0  
81  721  11  2780  46  1  0.5151707425453936  0  
82  732  11  2825  45  1  0.5149504001571245  0  
83  743  11  2871  46  1  0.5147294401023749  0  
84  754  11  2917  46  1  0.5145050411346016  0  
85  767  13  2968  51  1  0.4444288738045086  0  
86  780  13  3018  50  1  0.4424771775611969  0  
87  793  13  3068  50  1  0.4404852338657100  0  
88  806  13  3118  50  1  0.4385323058233079  0  
89  819  13  3167  49  1  0.4364844002302967  0  
90  832  13  3216  49  1  0.4343868912874673  0  
91  845  13  3266  50  1  0.4320561036990899  0  
92  858  13  3317  51  1  0.4297188036179399  0  
93  871  13  3367  50  1  0.4272865998674480  0  
94  884  13  3416  49  1  0.4246064199128727  0  
95  897  13  3469  53  1  0.4217748568244542  0  
96  910  13  3520  51  1  0.4185844854685135  0  
97  923  13  3571  51  1  0.4152419698137391  0  
98  936  13  3624  53  1  0.4116036175711091  0  
99  949  13  3677  53  1  0.4075099342835451  0  
100  962  13  3729  52  1  0.4028982370521295  0  
