Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  10  10  1  0.0077474029008278  1.0000000794184694  0  
2  8  5  27  17  1  0.0827786039196641  0.9911731812524551  0  
3  13  5  43  16  1  0.0367504005774224  0.9172054972022593  0  
4  18  5  58  15  1  0.0889453718930719  0.7634927251222194  0  
5  23  5  73  15  1  0.0889453289306316  0.7164806775933620  0  
6  28  5  87  14  1  0.1717665579419853  1.0543657926284675  0  
7  33  5  102  15  1  0.1245998663491006  1.0599742903974854  0  
8  38  5  117  15  1  0.1250357950046130  0.8837747876889233  0  
9  43  5  132  15  1  0.1150345916775720  0.7560077299105926  0  
10  48  5  145  13  1  0.1611031963033496  0.5325305967626452  0  
11  53  5  159  14  1  0.1253294587098270  0.7341989287397552  0  
12  58  5  173  14  1  0.1441790377433235  0.9072236111184986  0  
13  63  5  188  15  1  0.2577016689108235  1.0440674438134228  0  
14  68  5  202  14  1  0.1410876964959929  0.9046222373593951  0  
15  73  5  216  14  1  0.1726528370677782  0.6979861772907012  0  
16  78  5  231  15  1  0.0711454155483858  0.7229213605753744  0  
17  83  5  246  15  1  0.1815042137956982  0.9031125843550805  0  
18  88  5  260  14  1  0.1899825658090962  0.9139585476360481  0  
19  93  5  274  14  1  0.1753947324931882  0.7816131064925771  0  
20  98  5  288  14  1  0.1740301303975693  0.5983390690213448  0  
21  103  5  302  14  1  0.1921000107411860  0.7578403081243953  0  
22  108  5  316  14  1  0.1946875100932489  0.6690047413041793  0  
23  113  5  330  14  1  0.2057172406766858  0.7490835290471941  0  
24  118  5  344  14  1  0.1893887315645370  0.8305748910707056  0  
25  123  5  358  14  1  0.1448232677602075  0.7562982968757421  0  
26  128  5  371  13  1  0.1031649130169937  0.6374581390363543  0  
27  133  5  385  14  1  0.1881485676218120  0.9933290372010867  0  
28  138  5  400  15  1  0.1721972408774141  1.0045896613357974  0  
29  143  5  415  15  1  0.1389945325278732  0.8518969631659364  0  
30  148  5  428  13  1  0.1543208979842591  0.6411007967211525  0  
31  153  5  441  13  1  0.1954830837519238  0.7852808024199888  0  
32  158  5  455  14  1  0.1802147557823782  1.0594646263041427  0  
33  163  5  470  15  1  0.1549974952671882  1.0383046674552574  0  
34  168  5  484  14  1  0.1578240366419336  0.8104185554754653  0  
35  173  5  498  14  1  0.1353621087537320  0.6738075834333702  0  
36  178  5  511  13  1  0.1842058057345442  1.0138927464136065  0  
37  183  5  525  14  1  0.1828802260293701  1.0491366364678394  0  
38  188  5  539  14  1  0.1253451630662269  0.8489476214763176  0  
39  193  5  552  13  1  0.1247031983649461  0.5620120224059820  0  
40  198  5  564  12  1  0.2133528044047412  0.8265409661013032  0  
41  203  5  578  14  1  0.1832661776699967  1.0840754085517934  0  
42  208  5  592  14  1  0.1672592028947386  1.0217479965720824  0  
43  213  5  604  12  1  0.2257658001041999  0.8998618005111148  0  
44  218  5  617  13  1  0.2474101975890776  1.0422036527074650  0  
45  223  5  630  13  1  0.1487581412431794  0.8906332752605680  0  
46  228  5  642  12  1  0.1625852932288478  0.7315880744243318  0  
47  233  5  653  11  1  0.1558298364843070  0.7358137782142757  0  
48  238  5  665  12  1  0.1810367571724344  1.1520414000238783  0  
49  243  5  677  12  1  0.2218438054527621  1.0535623400038843  0  
50  248  5  690  13  1  0.1467741567226808  0.8148485995264254  0  
51  253  5  703  13  1  0.1200740325584805  0.7607225147282565  0  
52  258  5  716  13  1  0.2235599597538606  1.4227171976288391  0  
53  263  5  728  12  1  0.1616663936068864  0.9906210977723671  0  
54  268  5  741  13  1  0.1369371052587791  0.8045143250792740  0  
55  273  5  755  14  1  0.1063386968732346  0.5795553698579904  0  
56  278  5  767  12  1  0.1199103586785929  0.9456390173767076  0  
57  283  5  780  13  1  0.1671852481524837  1.4040139869276915  0  
58  288  5  793  13  1  0.1579583003729758  0.9158587568629734  0  
59  293  5  806  13  1  0.1204158734396531  0.5307933670892621  0  
60  298  5  819  13  1  0.1663901347462953  1.0527973511335675  0  
61  303  5  833  14  1  0.1005711606373773  1.0977343122835974  0  
62  308  5  847  14  1  0.1450398221776972  0.8563381537470849  0  
63  313  5  861  14  1  0.1197611115295894  0.5125690857841440  0  
64  318  5  874  13  1  0.1489283681301158  0.9932381197755437  0  
65  323  5  888  14  1  0.1435549344583837  1.1713030865571874  0  
66  328  5  902  14  1  0.1044515541980525  0.8776987933894400  0  
67  333  5  915  13  1  0.1469878101380405  0.5585913543880796  0  
68  338  5  928  13  1  0.1234947884920153  1.0893012574186234  0  
69  343  5  943  15  1  0.0961505462141657  1.0654677818995839  0  
70  348  5  958  15  1  0.0785858213813167  0.8509516607511853  0  
71  353  5  972  14  1  0.1323207642772636  0.4965463386135743  0  
72  358  5  986  14  1  0.1429613349515719  0.9842110357307163  0  
73  363  5  1001  15  1  0.1021503755902534  1.1821342430147372  0  
74  368  5  1014  13  1  0.1236320938554700  0.8892942096054556  0  
75  373  5  1028  14  1  0.0825068330014865  0.5718989479723834  0  
76  378  5  1042  14  1  0.1046473322783187  0.9411272478428893  0  
77  383  5  1057  15  1  0.1294959168988388  1.2693352597855787  0  
78  388  5  1073  16  1  0.0790256201558069  0.9095942093033144  0  
79  393  5  1089  16  1  0.0526956316856738  0.6184648342888862  0  
80  398  5  1106  17  1  0.0568399184010816  0.9235668981752380  0  
81  403  5  1122  16  1  0.0651900357662395  1.3175012239977493  0  
82  408  5  1138  16  1  0.0570570178355290  0.9182329679835658  0  
83  413  5  1153  15  1  0.0805606765862074  0.6385119109223094  0  
84  418  5  1168  15  1  0.0655595043553831  0.9149540334911087  0  
85  423  5  1184  16  1  0.0927219375204390  1.3334681100077672  0  
86  428  5  1201  17  1  0.0390830171668685  0.9213064957354055  0  
87  433  5  1216  15  1  0.0687022642553182  0.6441633130550601  0  
88  438  5  1232  16  1  0.0527829772820992  0.9251796880759152  0  
89  443  5  1249  17  1  0.0588722081991578  1.2766074966483556  0  
90  448  5  1264  15  1  0.0695727894591691  0.9153299836471522  0  
91  453  5  1280  16  1  0.0569859875818502  0.6647280228102024  0  
92  458  5  1297  17  1  0.0481949516148824  0.8816031481417088  0  
93  463  5  1313  16  1  0.0785619042117889  1.4879040162589994  0  
94  468  5  1329  16  1  0.0582857131458516  0.9415775300415732  0  
95  473  5  1345  16  1  0.0591331044705674  0.7015220773550808  0  
96  478  5  1362  17  1  0.0539269368509585  0.8630710189411315  0  
97  483  5  1377  15  1  0.1296029589760772  1.5816694074485360  0  
98  488  5  1393  16  1  0.0585023088230816  0.9504081227480964  0  
99  493  5  1408  15  1  0.0403382355008849  0.7217488816610633  0  
100  498  5  1425  17  1  0.0639175304750563  0.8308312663468305  0  
