Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  3  3  5  5  1  0.7375155312404506  0  
2  8  5  12  7  1  0.4362866635631806  0  
3  13  5  19  7  1  0.4155266598172378  0  
4  18  5  26  7  1  0.4058027655985067  0  
5  23  5  34  8  1  0.3765132060128011  0  
6  28  5  43  9  1  0.3980574095738272  0  
7  33  5  53  10  1  0.2673817387501308  0  
8  38  5  64  11  1  0.3775775035176725  0  
9  43  5  73  9  1  0.4123598860089981  0  
10  48  5  82  9  1  0.4113444705980804  0  
11  53  5  91  9  1  0.4127297627602819  0  
12  58  5  100  9  1  0.4459879076295473  0  
13  63  5  110  10  1  0.4297515194897691  0  
14  68  5  121  11  1  0.4428681384613057  0  
15  73  5  131  10  1  0.4777545090880699  0  
16  78  5  142  11  1  0.4722857350214247  0  
17  83  5  153  11  1  0.4661002787459423  0  
18  88  5  164  11  1  0.4704405192778497  0  
19  93  5  175  11  1  0.4722749622466711  0  
20  98  5  188  13  1  0.4908751219411073  0  
21  103  5  199  11  1  0.5080734681654301  0  
22  108  5  211  12  1  0.5010335872649989  0  
23  113  5  223  12  1  0.5184464365986141  0  
24  118  5  235  12  1  0.5152521138563833  0  
25  123  5  246  11  1  0.5372033812108847  0  
26  128  5  258  12  1  0.5529040216630705  0  
27  133  5  270  12  1  0.5469511988527940  0  
28  138  5  280  10  1  0.6127620580569535  0  
29  143  5  291  11  1  0.5862004963604045  0  
30  146  3  300  9  1  0.5518308266271535  0  
31  149  3  309  9  1  0.6819277291898522  0  
32  154  5  321  12  1  0.6993982817933821  0  
33  159  5  333  12  1  0.6046775481317587  0  
34  164  5  344  11  1  0.5677555056699117  0  
35  169  5  355  11  1  0.5427888133564642  0  
36  174  5  366  11  1  0.5139274312159419  0  
37  179  5  378  12  1  0.5008754078126472  0  
38  184  5  389  11  1  0.4766586295700861  0  
39  189  5  400  11  1  0.4360630507352508  0  
40  194  5  411  11  1  0.4366813530668676  0  
41  199  5  419  8  1  0.4360354292543992  0  
42  204  5  428  9  1  0.4143143235634257  0  
43  209  5  439  11  1  0.3927082861133651  0  
44  214  5  450  11  1  0.3894436851675598  0  
45  219  5  461  11  1  0.3857136449937223  0  
46  224  5  471  10  1  0.3959426554989387  0  
47  229  5  481  10  1  0.3832566915002738  0  
48  234  5  491  10  1  0.2993386025679992  0  
49  239  5  500  9  1  0.3764809599613542  0  
50  244  5  510  10  1  0.3331626828079251  0  
51  249  5  519  9  1  0.3396619651813466  0  
52  254  5  530  11  1  0.3367500987029283  0  
53  259  5  542  12  1  0.3235305324359243  0  
54  264  5  551  9  1  0.3369668004604588  0  
55  269  5  559  8  1  0.3623537218512226  0  
56  274  5  571  12  1  0.3110527982447956  0  
57  279  5  582  11  1  0.3023997711523010  0  
58  284  5  592  10  1  0.3504842021617668  0  
59  289  5  603  11  1  0.3177424466115113  0  
60  294  5  615  12  1  0.3216024610513149  0  
61  299  5  627  12  1  0.3303715527521152  0  
62  304  5  639  12  1  0.3304515807005985  0  
63  309  5  651  12  1  0.3341700287550066  0  
64  314  5  664  13  1  0.3391422764527580  0  
65  319  5  675  11  1  0.2962412642185757  0  
66  324  5  687  12  1  0.3361749201923521  0  
67  329  5  699  12  1  0.3549672924264989  0  
68  334  5  711  12  1  0.3547880514358119  0  
69  339  5  724  13  1  0.3435925636293833  0  
70  344  5  735  11  1  0.3204140954344543  0  
71  349  5  747  12  1  0.3475753185066326  0  
72  354  5  760  13  1  0.3538774594598646  0  
73  359  5  772  12  1  0.3683124869695198  0  
74  364  5  784  12  1  0.3567290922833853  0  
75  369  5  796  12  1  0.3623649852385862  0  
76  374  5  808  12  1  0.3717750999578191  0  
77  379  5  819  11  1  0.3596339718334778  0  
78  384  5  831  12  1  0.3636420286296535  0  
79  389  5  843  12  1  0.3632459454427434  0  
80  394  5  856  13  1  0.3662673807101983  0  
81  399  5  868  12  1  0.3584803224323776  0  
82  404  5  881  13  1  0.3682455148683372  0  
83  409  5  893  12  1  0.3706238478979525  0  
84  414  5  904  11  1  0.3465623589450433  0  
85  419  5  915  11  1  0.3602430653560735  0  
86  424  5  927  12  1  0.3866761457693708  0  
87  429  5  939  12  1  0.3769983803582111  0  
88  434  5  950  11  1  0.3721025165813771  0  
89  439  5  961  11  1  0.3740130893128377  0  
90  444  5  973  12  1  0.3699968775828725  0  
91  449  5  985  12  1  0.3667751549835916  0  
92  454  5  996  11  1  0.3706727483135214  0  
93  459  5  1006  10  1  0.4173698513725511  0  
94  464  5  1017  11  1  0.4087402571419108  0  
95  469  5  1028  11  1  0.3704954706505294  0  
96  474  5  1039  11  1  0.4019227733378585  0  
97  479  5  1049  10  1  0.3974498613740804  0  
98  484  5  1059  10  1  0.4175834108443935  0  
99  489  5  1068  9  1  0.3348048655914965  0  
100  494  5  1076  8  1  0.4762024451992222  0  
