Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  7  7  10  10  1  0.2777547020747542  0.1748181409439846  0  
2  14  7  16  6  1  0.1723967439793995  0.0866610457288505  0  
3  19  5  20  4  1  0.2495319248383604  0.1045801310233556  0  
4  24  5  25  5  1  0.2272796062596491  0.0948944290520752  0  
5  29  5  29  4  1  0.1809144571809674  0.0791791688202483  0  
6  34  5  34  5  1  0.1488006861008666  0.0515665554555581  0  
7  39  5  38  4  1  0.1146820067956776  0.0560173981191667  0  
8  44  5  42  4  1  0.1189180408609343  0.0445994904911119  0  
9  49  5  46  4  1  0.1319402028642608  0.0363600626253650  0  
10  54  5  50  4  1  0.1333436634621384  0.0392462157222050  0  
11  59  5  54  4  1  0.1199244030441435  0.0431042421969413  0  
12  64  5  58  4  1  0.1337349828861835  0.0411284887289170  0  
13  69  5  62  4  1  0.1254878188644528  0.0441301811421848  0  
14  74  5  66  4  1  0.1337023516997401  0.0532985616019315  0  
15  79  5  70  4  1  0.1296270542347349  0.0785684293079105  0  
16  84  5  74  4  1  0.1262993412259398  0.0701315046731314  0  
17  89  5  78  4  1  0.1376614226600962  0.0588968107846466  0  
18  94  5  82  4  1  0.1233465160975220  0.0620034469614842  0  
19  99  5  86  4  1  0.1187634290097950  0.0571656220952218  0  
20  104  5  90  4  1  0.0697042349676132  0.0421594657304471  0  
21  109  5  94  4  1  0.1215095920484315  0.0548791771757273  0  
22  114  5  98  4  1  0.1068293218782018  0.0591881067459239  0  
23  119  5  102  4  1  0.1072261536631026  0.0715897605573522  0  
24  124  5  106  4  1  0.1015944400689784  0.0558746342664910  0  
25  129  5  110  4  1  0.1053682985888949  0.0742841507920716  0  
26  134  5  114  4  1  0.0688685846568972  0.0331435700708021  0  
27  139  5  118  4  1  0.0871102728503738  0.0351791379471916  0  
28  144  5  122  4  1  0.0694146139718828  0.0410984729058627  0  
29  149  5  126  4  1  0.0811308143843232  0.0389662922950183  0  
30  154  5  130  4  1  0.0889464799655753  0.0357495590887209  0  
31  159  5  134  4  1  0.0925428250667585  0.0652385671160181  0  
32  164  5  138  4  1  0.0821405816542019  0.0482414303775366  0  
33  169  5  142  4  1  0.0989311499592800  0.0567736076140105  0  
