Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  5  5  1  0.2114874513979345  0.0756106086372887  0  
2  10  5  10  5  1  0.1475551093098793  0.1662121100498985  0  
3  15  5  14  4  1  0.1226077474983529  0.1213563478927029  0  
4  18  3  17  3  1  0.2765299121848279  0.1257011609724284  0  
5  21  3  20  3  1  0.3267078639635873  0.0359842452241422  0  
6  24  3  23  3  1  0.3600894167173565  0.0568711648200605  0  
7  27  3  26  3  1  0.3696589130264898  0.0245490069111674  0  
8  30  3  29  3  1  0.3751558162012659  0.0337803561871844  0  
9  33  3  32  3  1  0.3787165196304112  0.0317328830343268  0  
10  36  3  35  3  1  0.3812269450759558  0.0310198449781071  0  
11  39  3  38  3  1  0.3831346538095321  0.0354119916873248  0  
12  42  3  41  3  1  0.3846804910470852  0.0348428183632402  0  
13  45  3  44  3  1  0.3859747349715534  0.0360303234454929  0  
14  46  1  47  3  1  1.0000000000000000  1.0000000000000000  0  
15  47  1  50  3  1  1.0000000000000000  1.0000000000000000  0  
16  48  1  53  3  1  1.0000000000000000  1.0000000000000000  0  
17  49  1  56  3  1  1.0000000000000000  1.0000000000000000  0  
18  50  1  59  3  1  1.0000000000000000  1.0000000000000000  0  
19  51  1  62  3  1  1.0000000000000000  1.0000000000000000  0  
20  52  1  65  3  1  1.0000000000000000  1.0000000000000000  0  
21  53  1  68  3  1  1.0000000000000000  1.0000000000000000  0  
22  54  1  71  3  1  1.0000000000000000  1.0000000000000000  0  
23  55  1  74  3  1  1.0000000000000000  1.0000000000000000  0  
24  56  1  76  2  1  1.0000000000000000  1.0000000000000000  0  
25  57  1  78  2  1  1.0000000000000000  1.0000000000000000  0  
26  58  1  80  2  1  1.0000000000000000  1.0000000000000000  0  
27  59  1  83  3  1  1.0000000000000000  1.0000000000000000  0  
28  60  1  86  3  1  1.0000000000000000  1.0000000000000000  0  
29  61  1  89  3  1  1.0000000000000000  1.0000000000000000  0  
30  62  1  92  3  1  1.0000000000000000  1.0000000000000000  0  
31  63  1  95  3  1  1.0000000000000000  1.0000000000000000  0  
32  64  1  98  3  1  1.0000000000000000  1.0000000000000000  0  
33  65  1  101  3  1  1.0000000000000000  1.0000000000000000  0  
34  66  1  104  3  1  1.0000000000000000  1.0000000000000000  0  
35  67  1  107  3  1  1.0000000000000000  1.0000000000000000  0  
36  68  1  110  3  1  1.0000000000000000  1.0000000000000000  0  
37  69  1  113  3  1  1.0000000000000000  1.0000000000000000  0  
38  70  1  116  3  1  1.0000000000000000  1.0000000000000000  0  
39  71  1  119  3  1  1.0000000000000000  1.0000000000000000  0  
40  72  1  122  3  1  1.0000000000000000  1.0000000000000000  0  
41  73  1  125  3  1  1.0000000000000000  1.0000000000000000  0  
42  74  1  128  3  1  1.0000000000000000  1.0000000000000000  0  
43  75  1  131  3  1  1.0000000000000000  1.0000000000000000  0  
44  76  1  134  3  1  1.0000000000000000  1.0000000000000000  0  
45  77  1  137  3  1  1.0000000000000000  1.0000000000000000  0  
46  78  1  140  3  1  1.0000000000000000  1.0000000000000000  0  
47  79  1  143  3  1  1.0000000000000000  1.0000000000000000  0  
48  80  1  146  3  1  1.0000000000000000  1.0000000000000000  0  
49  81  1  149  3  1  1.0000000000000000  1.0000000000000000  0  
50  82  1  152  3  1  1.0000000000000000  1.0000000000000000  0  
51  83  1  155  3  1  1.0000000000000000  1.0000000000000000  0  
52  84  1  158  3  1  1.0000000000000000  1.0000000000000000  0  
53  85  1  161  3  1  1.0000000000000000  1.0000000000000000  0  
54  86  1  164  3  1  1.0000000000000000  1.0000000000000000  0  
55  87  1  167  3  1  1.0000000000000000  1.0000000000000000  0  
56  88  1  170  3  1  1.0000000000000000  1.0000000000000000  0  
57  89  1  173  3  1  1.0000000000000000  1.0000000000000000  0  
58  90  1  176  3  1  1.0000000000000000  1.0000000000000000  0  
59  91  1  179  3  1  1.0000000000000000  1.0000000000000000  0  
60  92  1  182  3  1  1.0000000000000000  1.0000000000000000  0  
61  93  1  185  3  1  1.0000000000000000  1.0000000000000000  0  
62  94  1  188  3  1  1.0000000000000000  1.0000000000000000  0  
63  95  1  191  3  1  1.0000000000000000  1.0000000000000000  0  
64  96  1  194  3  1  1.0000000000000000  1.0000000000000000  0  
65  97  1  197  3  1  1.0000000000000000  1.0000000000000000  0  
66  98  1  200  3  1  1.0000000000000000  1.0000000000000000  0  
67  99  1  203  3  1  1.0000000000000000  1.0000000000000000  0  
68  100  1  206  3  1  1.0000000000000000  1.0000000000000000  0  
69  101  1  209  3  1  1.0000000000000000  1.0000000000000000  0  
70  102  1  212  3  1  1.0000000000000000  1.0000000000000000  0  
71  103  1  215  3  1  1.0000000000000000  1.0000000000000000  0  
72  104  1  218  3  1  1.0000000000000000  1.0000000000000000  0  
73  105  1  221  3  1  1.0000000000000000  1.0000000000000000  0  
74  106  1  223  2  1  1.0000000000000000  1.0000000000000000  0  
75  107  1  225  2  1  1.0000000000000000  1.0000000000000000  0  
76  108  1  227  2  1  1.0000000000000000  1.0000000000000000  0  
77  109  1  230  3  1  1.0000000000000000  1.0000000000000000  0  
78  110  1  233  3  1  1.0000000000000000  1.0000000000000000  0  
79  111  1  236  3  1  1.0000000000000000  1.0000000000000000  0  
80  112  1  239  3  1  1.0000000000000000  1.0000000000000000  0  
81  113  1  242  3  1  1.0000000000000000  1.0000000000000000  0  
82  114  1  245  3  1  1.0000000000000000  1.0000000000000000  0  
83  115  1  248  3  1  1.0000000000000000  1.0000000000000000  0  
84  118  3  251  3  1  0.3809236226144256  0.4264894930129462  0  
85  121  3  254  3  1  0.3943181151463059  0.1814079979360787  0  
86  124  3  257  3  1  0.3941640064534882  0.1527270852330410  0  
87  127  3  260  3  1  0.3947951478054459  0.0976361578515054  0  
88  130  3  263  3  1  0.3949556877959158  0.0966211349323768  0  
89  133  3  266  3  1  0.3952548050280087  0.0732014958418420  0  
90  138  5  270  4  1  0.1039465421186562  0.1275152841682490  0  
91  143  5  274  4  1  0.0765211176297888  0.0992892334629228  0  
92  148  5  278  4  1  0.0405340352198129  0.0917734807485868  0  
93  153  5  282  4  1  0.0440396381162603  0.1019112969642331  0  
94  158  5  286  4  1  0.0807034899839337  0.1148353510296472  0  
95  163  5  290  4  1  0.0826449715044399  0.1225467441463439  0  
96  168  5  294  4  1  0.0968981330548185  0.1384094717776418  0  
97  173  5  298  4  1  0.0999640598131340  0.0662353415262383  0  
98  178  5  302  4  1  0.1034966023810287  0.0704454683656298  0  
99  183  5  306  4  1  0.0425782629761919  0.1595960176681057  0  
100  188  5  310  4  1  0.0547740748973231  0.1713899917131559  0  
