Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  11  11  16  16  1  0.5482777285648827  0.3451508700058747  2  
2  18  7  27  11  1  0.3688780395294635  0.5747795545077700  0  
3  31  13  43  16  1  0.5154025330995249  0.5827960096887286  3  
4  36  5  53  10  1  0.3985249069066527  0.8136752809215031  0  
5  49  13  63  10  1  0.7145779595656948  0.8159206147705256  3  
6  56  7  74  11  1  0.4950415124163424  0.6436392792480373  0  
7  61  5  82  8  1  0.5590903145579265  0.5007941241479285  0  
8  64  3  90  8  1  0.2603832013835282  0.8026199212869543  0  
9  69  5  97  7  1  0.3119631210241692  0.5173827811605878  0  
10  74  5  105  8  1  0.4972541074244136  0.6372082110065445  0  
11  79  5  111  6  1  0.6008470417517432  0.7398670274358053  0  
12  82  3  119  8  1  0.4595016216889005  0.6341741212225487  0  
13  85  3  124  5  1  0.3196152953011674  1.1730056923761034  0  
14  88  3  129  5  1  0.2184348380651180  1.0979917347151271  0  
15  93  5  134  5  1  0.5072717215713695  0.7130439834418089  0  
16  96  3  141  7  1  0.2761567446169548  0.7145674373288479  0  
17  101  5  146  5  1  0.7166217038193138  0.5284935640072542  0  
18  106  5  151  5  1  0.7086595094832101  0.7571683334183941  0  
19  109  3  155  4  1  0.2777050263457366  1.0063254008191107  0  
20  112  3  159  4  1  0.2266265381948429  1.0410378797391291  0  
21  117  5  165  6  1  0.5158002261246284  0.6634533803242423  0  
22  122  5  170  5  1  0.4671884095519006  0.7489230776761470  0  
23  125  3  174  4  1  0.3698698984265196  0.9576233160701770  0  
24  128  3  178  4  1  0.4076354769207892  1.0261760045746846  0  
25  131  3  182  4  1  0.5436879779984587  1.2315512807133895  0  
26  134  3  186  4  1  0.2496711782046034  1.0444671541531372  0  
27  137  3  190  4  1  0.3771346176107330  0.8254542619328162  0  
28  140  3  194  4  1  0.3368165045004086  0.6950422772280670  0  
29  143  3  198  4  1  0.3707678241075863  1.2734568222136620  0  
30  146  3  202  4  1  0.4403376653468595  1.7457970090089832  0  
31  151  5  206  4  1  0.5678614286567139  0.2851214930362094  0  
32  154  3  210  4  1  0.2739925682775682  0.8885204211659882  0  
33  157  3  214  4  1  0.3884542065468222  1.2115153083805783  0  
34  162  5  218  4  1  0.4979415614869018  0.2594067764433297  0  
35  165  3  222  4  1  0.4451592174052568  1.2780482420055994  0  
36  170  5  226  4  1  0.4428726138276608  0.2423944817520624  0  
37  175  5  233  7  1  0.3976871560156683  0.6080404741130259  0  
38  180  5  238  5  1  0.5831901187332932  0.6612024186555161  0  
39  183  3  242  4  1  0.4248982694146404  1.2066014343022653  0  
40  186  3  246  4  1  0.3978468957290087  1.3906773719054397  0  
41  189  3  251  5  1  0.2615343607663688  0.7021533446085328  0  
42  192  3  253  2  1  0.5579111115499463  0.8651355782403254  0  
43  197  5  257  4  1  0.4456554371705906  0.3410544431452044  0  
44  200  3  261  4  1  0.6087889161730411  1.4322695562129053  0  
45  203  3  263  2  1  0.3896578376975035  0.9765786441996915  0  
46  206  3  267  4  1  0.5679205489696593  0.7173492488912530  0  
47  207  1  271  4  1  1.0000000000000000  1.0000000000000000  0  
48  212  5  275  4  1  0.6223002936515417  0.5857131115512703  0  
49  217  5  281  6  1  0.5649911042836896  0.6318779958720404  0  
50  220  3  283  2  1  0.1166022502800594  0.9966800214598540  0  
51  225  5  287  4  1  0.7349300739062385  0.6884322097842013  0  
52  228  3  290  3  1  0.3619313061469191  1.0200355761836173  0  
53  233  5  295  5  1  0.4799069858303971  0.4433670306133187  0  
54  234  1  302  7  1  1.0000000000000000  1.0000000000000000  0  
55  237  3  305  3  1  0.3958072024045954  1.0312662161748738  0  
56  242  5  314  9  1  0.5217054148280764  0.2219327297230832  0  
57  245  3  322  8  1  0.3254817875671571  0.3451025322532058  0  
58  250  5  327  5  1  0.5646226748390282  0.7835851818520688  0  
59  255  5  332  5  1  0.3798399948630887  0.3942226946603116  0  
60  260  5  341  9  1  0.4648910110734851  0.3630634501569750  0  
61  263  3  348  7  1  0.3824804123278976  0.3608627039858404  0  
62  266  3  352  4  1  0.2377554829072974  1.0587641517775417  0  
63  269  3  356  4  1  0.2909995313114677  0.9998386748219844  0  
64  272  3  360  4  1  0.3668800147509851  0.9241744471213614  0  
65  275  3  364  4  1  0.6307550431664859  0.9538228345444452  0  
66  280  5  369  5  1  0.6272788696390658  0.4437599307482176  0  
67  287  7  374  5  1  0.4862021974666840  0.4704797290715305  0  
68  290  3  378  4  1  0.3217876047601579  1.0674378236366404  0  
69  293  3  382  4  1  0.2141834510662597  0.9868707323337595  0  
70  296  3  391  9  1  0.6669298699496612  0.9436406830378717  0  
