Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  3  3  5  5  1  0.6691120431060198  0  
2  8  5  12  7  1  0.3841945086840003  0  
3  13  5  19  7  1  0.4293227027481921  0  
4  18  5  25  6  1  0.3662430331067647  0  
5  23  5  33  8  1  0.3081286992156109  0  
6  28  5  41  8  1  0.2852895462612072  0  
7  33  5  49  8  1  0.2903249630853663  0  
8  38  5  57  8  1  0.3047662278918515  0  
9  43  5  65  8  1  0.3220607338596319  0  
10  48  5  73  8  1  0.3376966714506507  0  
11  53  5  81  8  1  0.3464571206969846  0  
12  58  5  89  8  1  0.3315834419508352  0  
13  63  5  98  9  1  0.3988848069290319  0  
14  68  5  106  8  1  0.3755408246259933  0  
15  73  5  114  8  1  0.3585378212922674  0  
16  78  5  122  8  1  0.3877592051337088  0  
17  83  5  130  8  1  0.3947687763600453  0  
18  88  5  138  8  1  0.3822399693364503  0  
19  93  5  146  8  1  0.4006317004239904  0  
20  98  5  154  8  1  0.3976288192641185  0  
21  103  5  162  8  1  0.4042783738066327  0  
22  108  5  170  8  1  0.4091685377825458  0  
23  113  5  178  8  1  0.4134446614908281  0  
24  118  5  186  8  1  0.4146288978971997  0  
25  123  5  194  8  1  0.4145465096032026  0  
26  128  5  202  8  1  0.4144242718173078  0  
27  133  5  210  8  1  0.4204206647918033  0  
28  138  5  218  8  1  0.4419731515704095  0  
29  143  5  226  8  1  0.4503011060518750  0  
30  146  3  232  6  1  0.7216719539276210  0  
31  149  3  238  6  1  0.6863051395307287  0  
32  150  1  245  7  1  1.0000000000000000  0  
33  153  3  248  3  1  0.6733812216244235  0  
34  156  3  258  10  1  0.6886309465355578  0  
35  161  5  267  9  1  0.5013476945428559  0  
36  166  5  275  8  1  0.4765894083221210  0  
37  171  5  283  8  1  0.4766626483022753  0  
38  176  5  292  9  1  0.4288075421646581  0  
39  181  5  300  8  1  0.4199336129138178  0  
40  186  5  309  9  1  0.3958711176131189  0  
41  191  5  318  9  1  0.4321514944502965  0  
42  196  5  326  8  1  0.3597973680001971  0  
43  201  5  332  6  1  0.4020118075865758  0  
44  206  5  339  7  1  0.3884482600202552  0  
45  211  5  345  6  1  0.3763561504140286  0  
46  216  5  351  6  1  0.3337398214511703  0  
47  221  5  357  6  1  0.2986671250648089  0  
48  226  5  363  6  1  0.2606484326745943  0  
49  231  5  369  6  1  0.2808793455066499  0  
50  236  5  375  6  1  0.3098247731717181  0  
51  241  5  381  6  1  0.3309035445469327  0  
52  246  5  387  6  1  0.3468707588738179  0  
53  251  5  395  8  1  0.2574883695450986  0  
54  256  5  403  8  1  0.3132811985616778  0  
55  261  5  411  8  1  0.2875473364327528  0  
56  266  5  420  9  1  0.2546276240395232  0  
57  271  5  428  8  1  0.2716235833125490  0  
58  276  5  437  9  1  0.2686978871853034  0  
59  281  5  445  8  1  0.2874950036524888  0  
60  286  5  455  10  1  0.3348282446319245  0  
61  291  5  464  9  1  0.2547738335935102  0  
62  296  5  474  10  1  0.3212625403816298  0  
63  301  5  484  10  1  0.3024292654325864  0  
64  306  5  493  9  1  0.3007653661323781  0  
65  311  5  503  10  1  0.3121146466554085  0  
66  316  5  511  8  1  0.2902910226188954  0  
67  321  5  520  9  1  0.3292655031706108  0  
68  326  5  528  8  1  0.3128653979131112  0  
69  331  5  537  9  1  0.3084363768071761  0  
70  336  5  546  9  1  0.3105905867050454  0  
71  341  5  554  8  1  0.3343904289922823  0  
72  346  5  564  10  1  0.3547610194343158  0  
73  351  5  573  9  1  0.3524951964478492  0  
74  356  5  581  8  1  0.3685333632250730  0  
75  361  5  589  8  1  0.3477138021353953  0  
76  366  5  597  8  1  0.3455800045655649  0  
77  371  5  605  8  1  0.3466237595374710  0  
78  376  5  615  10  1  0.3852097534424264  0  
79  381  5  624  9  1  0.3906323023761636  0  
80  386  5  632  8  1  0.3780687826103710  0  
81  391  5  640  8  1  0.3745878377950752  0  
82  396  5  648  8  1  0.3762764757547485  0  
83  401  5  656  8  1  0.3859749783514134  0  
84  406  5  664  8  1  0.3945707977172975  0  
85  411  5  672  8  1  0.3907075254055057  0  
86  416  5  680  8  1  0.4083577795579383  0  
87  421  5  688  8  1  0.4046328481380487  0  
88  426  5  696  8  1  0.4278373857839352  0  
89  429  3  702  6  1  0.6690885581774642  0  
90  432  3  709  7  1  0.6250346125028728  0  
91  435  3  716  7  1  0.6532677483154178  0  
92  438  3  726  10  1  0.7365738155302826  0  
93  443  5  734  8  1  0.4309767424476636  0  
94  448  5  742  8  1  0.4245444818872376  0  
95  453  5  750  8  1  0.3777853671109314  0  
96  458  5  758  8  1  0.3802705091256930  0  
97  463  5  766  8  1  0.3366452815287120  0  
98  468  5  774  8  1  0.3493738068965423  0  
99  473  5  782  8  1  0.2663322777828834  0  
100  478  5  790  8  1  0.2469416291615206  0  
