Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  10  10  1  0.3100043759796893  0.1631284358756788  0  
2  15  5  1  0.1001358503384433  0.0432987928606695  0  
3  24  9  1  0.2465851330347175  0.1400576373953981  0  
4  31  7  1  0.1891099960389030  0.1141568519434312  0  
5  39  8  1  0.1890055685540387  0.1168173678790473  0  
6  46  7  1  0.1582682492166265  0.1018839251102430  0  
7  53  7  1  0.1804588704271096  0.1246135077934885  0  
8  60  7  1  0.1949637422240815  0.1311673789063944  0  
9  67  7  1  0.1603409485451140  0.1211043618696140  0  
10  73  6  1  0.1442022022666630  0.1267912698924996  0  
11  80  7  1  0.1785897109652483  0.1299449072361760  0  
12  86  6  1  0.1489861131795221  0.1236035140447156  0  
13  93  7  1  0.2153419270368883  0.1893428113279793  0  
14  99  6  1  0.2154007721241334  0.1548304087486948  0  
15  106  7  1  0.1907586688138349  0.1456688423485076  0  
16  112  6  1  0.1423439597007323  0.1272929946336716  0  
17  118  6  1  0.1471790060340130  0.1201527529970586  0  
18  124  6  1  0.1425489906785188  0.1204041225669013  0  
19  131  7  1  0.1533332344878318  0.1199978434667804  0  
20  138  7  1  0.1661587088371007  0.1261677198169499  0  
21  145  7  1  0.1613951443306197  0.1420287511913357  0  
22  152  7  1  0.1475864294322299  0.1456327722611817  0  
23  160  8  1  0.2847595546632479  0.1933791696167931  0  
24  167  7  1  0.2231129185331358  0.1451913944627863  0  
25  175  8  1  0.1981126710574186  0.1503640864026520  0  
26  182  7  1  0.2045915036690898  0.1562198898487950  0  
27  189  7  1  0.1948820948691617  0.1340125937053588  0  
28  196  7  1  0.1618798722801828  0.1137601824749430  0  
29  202  6  1  0.1393887653002781  0.0922634989668871  0  
30  209  7  1  0.1876824926947913  0.1343102155583654  0  
31  215  6  1  0.1551384146704552  0.1318600469319689  0  
32  222  7  1  0.1462067781988572  0.1085476660930990  0  
33  229  7  1  0.2104933754401133  0.1701889655379611  0  
34  236  7  1  0.2239426070228420  0.1556658405476420  0  
35  242  6  1  0.1154378185728382  0.0935849716497693  0  
36  249  7  1  0.1516067088065770  0.1613433563440776  0  
37  256  7  1  0.1559963627869347  0.1421284528879986  0  
38  263  7  1  0.1312072457891301  0.1298311327596240  0  
39  270  7  1  0.1554625898807880  0.1428960142796321  0  
40  277  7  1  0.1141196026055177  0.1203036758074003  0  
41  284  7  1  0.1560402762496566  0.1428992974683140  0  
42  291  7  1  0.1413667328871488  0.1478260756953552  0  
43  299  8  1  0.1931612895173738  0.1775567115750583  0  
44  307  8  1  0.2312468063526897  0.1599208935365600  0  
45  314  7  1  0.1733844101415976  0.1215883637351273  0  
46  322  8  1  0.1572237197031200  0.1315065460031354  0  
47  329  7  1  0.1546195760599520  0.1100297876948057  0  
48  337  8  1  0.1819335871502664  0.1369578924990984  0  
49  344  7  1  0.1536353268350608  0.1141312978968929  0  
50  351  7  1  0.1560341412492713  0.1027078339881341  0  
51  359  8  1  0.2253073150424330  0.1293664106204899  0  
52  366  7  1  0.1732576270770977  0.1251143502484660  0  
53  374  8  1  0.2237109440507609  0.1695667908725293  0  
54  381  7  1  0.1803819096470763  0.1479385003968576  0  
