Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  3  3  1  0.1039380662379723  0.9999999835195925  0  
2  6  3  5  2  1  0.1313249934389080  0.9998857276340948  0  
3  9  3  7  2  1  0.1485325745440835  0.9999638904144500  0  
4  12  3  10  3  1  0.2425117889265641  1.0024096912421492  0  
5  15  3  12  2  1  0.1432032982681005  1.0014840068468909  0  
6  18  3  14  2  1  0.1473929578768472  1.0017101791642993  0  
7  21  3  16  2  1  0.1452760014148991  1.0018954631915022  0  
8  24  3  18  2  1  0.1453539635322621  1.0021751715366622  0  
9  27  3  20  2  1  0.1457637678087640  1.0025086866482766  0  
10  30  3  22  2  1  0.1464992739275907  1.0028823795596133  0  
11  33  3  24  2  1  0.1474165188956175  1.0032949587619742  0  
12  36  3  26  2  1  0.1482988552006843  1.0037517316170210  0  
13  39  3  28  2  1  0.1492493997829817  1.0042631951964811  0  
14  42  3  30  2  1  0.1502254983377718  1.0048447483683818  0  
15  43  1  32  2  1  1.0000000000000000  1.0000000000000000  0  
16  44  1  34  2  1  1.0000000000000000  1.0000000000000000  0  
17  45  1  36  2  1  1.0000000000000000  1.0000000000000000  0  
18  46  1  38  2  1  1.0000000000000000  1.0000000000000000  0  
19  47  1  40  2  1  1.0000000000000000  1.0000000000000000  0  
20  48  1  42  2  1  1.0000000000000000  1.0000000000000000  0  
21  49  1  44  2  1  1.0000000000000000  1.0000000000000000  0  
22  50  1  46  2  1  1.0000000000000000  1.0000000000000000  0  
23  51  1  48  2  1  1.0000000000000000  1.0000000000000000  0  
24  52  1  50  2  1  1.0000000000000000  1.0000000000000000  0  
25  53  1  51  1  1  1.0000000000000000  1.0000000000000000  0  
26  54  1  53  2  1  1.0000000000000000  1.0000000000000000  0  
27  55  1  55  2  1  1.0000000000000000  1.0000000000000000  0  
28  56  1  57  2  1  1.0000000000000000  1.0000000000000000  0  
29  57  1  59  2  1  1.0000000000000000  1.0000000000000000  0  
30  58  1  61  2  1  1.0000000000000000  1.0000000000000000  0  
31  59  1  63  2  1  1.0000000000000000  1.0000000000000000  0  
32  60  1  65  2  1  1.0000000000000000  1.0000000000000000  0  
33  61  1  67  2  1  1.0000000000000000  1.0000000000000000  0  
34  62  1  69  2  1  1.0000000000000000  1.0000000000000000  0  
35  63  1  71  2  1  1.0000000000000000  1.0000000000000000  0  
36  64  1  73  2  1  1.0000000000000000  1.0000000000000000  0  
37  65  1  75  2  1  1.0000000000000000  1.0000000000000000  0  
38  66  1  77  2  1  1.0000000000000000  1.0000000000000000  0  
39  67  1  79  2  1  1.0000000000000000  1.0000000000000000  0  
40  68  1  81  2  1  1.0000000000000000  1.0000000000000000  0  
41  69  1  83  2  1  1.0000000000000000  1.0000000000000000  0  
42  70  1  85  2  1  1.0000000000000000  1.0000000000000000  0  
43  71  1  87  2  1  1.0000000000000000  1.0000000000000000  0  
44  72  1  89  2  1  1.0000000000000000  1.0000000000000000  0  
45  73  1  91  2  1  1.0000000000000000  1.0000000000000000  0  
46  74  1  93  2  1  1.0000000000000000  1.0000000000000000  0  
47  75  1  95  2  1  1.0000000000000000  1.0000000000000000  0  
48  76  1  97  2  1  1.0000000000000000  1.0000000000000000  0  
49  77  1  99  2  1  1.0000000000000000  1.0000000000000000  0  
50  78  1  101  2  1  1.0000000000000000  1.0000000000000000  0  
51  79  1  103  2  1  1.0000000000000000  1.0000000000000000  0  
52  80  1  105  2  1  1.0000000000000000  1.0000000000000000  0  
53  81  1  107  2  1  1.0000000000000000  1.0000000000000000  0  
54  82  1  109  2  1  1.0000000000000000  1.0000000000000000  0  
55  83  1  111  2  1  1.0000000000000000  1.0000000000000000  0  
56  84  1  113  2  1  1.0000000000000000  1.0000000000000000  0  
57  85  1  115  2  1  1.0000000000000000  1.0000000000000000  0  
58  86  1  117  2  1  1.0000000000000000  1.0000000000000000  0  
59  87  1  119  2  1  1.0000000000000000  1.0000000000000000  0  
60  88  1  121  2  1  1.0000000000000000  1.0000000000000000  0  
61  89  1  123  2  1  1.0000000000000000  1.0000000000000000  0  
62  90  1  125  2  1  1.0000000000000000  1.0000000000000000  0  
63  91  1  127  2  1  1.0000000000000000  1.0000000000000000  0  
64  92  1  129  2  1  1.0000000000000000  1.0000000000000000  0  
65  93  1  131  2  1  1.0000000000000000  1.0000000000000000  0  
