Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  7  7  1  1.0000000000000000  0  
2  2  1  9  2  1  1.0000000000000000  0  
3  3  1  16  7  1  1.0000000000000000  0  
4  4  1  20  4  1  1.0000000000000000  0  
5  5  1  26  6  1  1.0000000000000000  0  
6  6  1  32  6  1  1.0000000000000000  0  
7  7  1  38  6  1  1.0000000000000000  0  
8  8  1  45  7  1  1.0000000000000000  0  
9  9  1  51  6  1  1.0000000000000000  0  
10  10  1  58  7  1  1.0000000000000000  0  
11  13  3  69  11  1  0.6713228834683949  0  
12  14  1  74  5  1  1.0000000000000000  0  
13  15  1  81  7  1  1.0000000000000000  0  
14  16  1  87  6  1  1.0000000000000000  0  
15  17  1  94  7  1  1.0000000000000000  0  
16  18  1  99  5  1  1.0000000000000000  0  
17  19  1  105  6  1  1.0000000000000000  0  
18  20  1  112  7  1  1.0000000000000000  0  
19  21  1  118  6  1  1.0000000000000000  0  
20  24  3  129  11  1  0.6372070955865629  0  
21  25  1  136  7  1  1.0000000000000000  0  
22  26  1  142  6  1  1.0000000000000000  0  
23  27  1  147  5  1  1.0000000000000000  0  
24  28  1  153  6  1  1.0000000000000000  0  
25  29  1  159  6  1  1.0000000000000000  0  
26  30  1  166  7  1  1.0000000000000000  0  
27  31  1  172  6  1  1.0000000000000000  0  
28  34  3  183  11  1  0.6339907498112866  0  
29  35  1  190  7  1  1.0000000000000000  0  
30  36  1  197  7  1  1.0000000000000000  0  
31  37  1  203  6  1  1.0000000000000000  0  
32  38  1  209  6  1  1.0000000000000000  0  
33  39  1  214  5  1  1.0000000000000000  0  
34  40  1  221  7  1  1.0000000000000000  0  
35  41  1  227  6  1  1.0000000000000000  0  
36  42  1  234  7  1  1.0000000000000000  0  
37  45  3  245  11  1  0.6468962857361763  0  
38  48  3  256  11  1  0.6722168441989700  0  
39  49  1  264  8  1  1.0000000000000000  0  
40  52  3  275  11  1  0.5823046008083629  0  
41  55  3  287  12  1  0.6414794207720736  0  
42  56  1  295  8  1  1.0000000000000000  0  
43  57  1  301  6  1  1.0000000000000000  0  
44  60  3  312  11  1  0.6045088267515063  0  
45  63  3  325  13  1  0.6421473518292060  0  
46  66  3  336  11  1  0.6637932777402267  0  
47  67  1  343  7  1  1.0000000000000000  0  
48  70  3  355  12  1  0.5537663622414604  0  
49  73  3  368  13  1  0.6291937957251903  0  
50  76  3  381  13  1  0.6533431757520030  0  
51  77  1  389  8  1  1.0000000000000000  0  
52  80  3  402  13  1  0.5740802338673664  0  
53  85  5  418  16  1  0.3878710478186624  0  
54  90  5  435  17  1  0.3968949739056538  0  
55  95  5  453  18  1  0.3973329710279801  0  
56  98  3  465  12  1  0.5652520840720127  0  
57  103  5  483  18  1  0.3871377274528687  0  
58  108  5  501  18  1  0.3955915195204675  0  
59  113  5  517  16  1  0.3881231096271253  0  
60  116  3  529  12  1  0.5840547662272408  0  
61  121  5  546  17  1  0.3842743223681556  0  
62  126  5  563  17  1  0.3872289394285600  0  
63  131  5  581  18  1  0.3762409642618406  0  
64  134  3  593  12  1  0.7234114913939014  0  
65  139  5  609  16  1  0.3631809650845841  0  
66  144  5  626  17  1  0.3831247937025852  0  
67  149  5  644  18  1  0.3793123820382883  0  
68  154  5  661  17  1  0.3779192683988112  0  
69  157  3  674  13  1  0.5789954921149550  0  
70  162  5  691  17  1  0.3761751542215352  0  
71  167  5  709  18  1  0.3798559790997564  0  
72  172  5  726  17  1  0.3797206081370494  0  
73  175  3  739  13  1  0.7235352115701112  0  
74  180  5  755  16  1  0.3734949525161081  0  
75  185  5  772  17  1  0.3874550015615565  0  
76  190  5  789  17  1  0.3896733396402753  0  
77  195  5  806  17  1  0.3996015705053281  0  
78  198  3  818  12  1  0.5913296265869143  0  
79  203  5  836  18  1  0.3822234684095282  0  
80  208  5  853  17  1  0.3835887449993811  0  
81  213  5  870  17  1  0.3760813715061547  0  
82  216  3  882  12  1  0.5604150839077864  0  
83  221  5  900  18  1  0.3816871102939145  0  
84  226  5  917  17  1  0.3874743598075132  0  
85  231  5  934  17  1  0.3854684220386819  0  
86  234  3  947  13  1  0.7141861858377160  0  
87  239  5  965  18  1  0.3611430859628088  0  
88  244  5  982  17  1  0.3806463589159224  0  
89  249  5  1000  18  1  0.3804540439255795  0  
90  254  5  1017  17  1  0.3749942399344924  0  
91  257  3  1030  13  1  0.5481665172659276  0  
92  262  5  1047  17  1  0.3829894233092871  0  
93  267  5  1064  17  1  0.3860794588657756  0  
94  272  5  1080  16  1  0.3839374937985756  0  
95  275  3  1093  13  1  0.7274822401426836  0  
96  280  5  1109  16  1  0.3675503339773970  0  
97  285  5  1127  18  1  0.3818883903540871  0  
98  290  5  1144  17  1  0.3817036840262374  0  
99  295  5  1161  17  1  0.3860395812225719  0  
100  298  3  1174  13  1  0.5853517870762004  0  
