Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  3  3  12  12  1  0.7293234056735737  0  
2  8  5  29  17  1  0.4325763613659022  0  
3  13  5  46  17  1  0.3815433625473404  0  
4  18  5  64  18  1  0.4740613683025577  0  
5  21  3  78  14  1  0.6250353867326083  0  
6  26  5  95  17  1  0.5451550219380047  0  
7  31  5  114  19  1  0.5270557767652400  0  
8  36  5  132  18  1  0.5748878622114970  0  
9  39  3  146  14  1  0.7423205144288022  0  
10  44  5  164  18  1  0.5819503836400919  0  
11  47  3  179  15  1  0.7417333445113986  0  
12  50  3  193  14  1  0.6971073599366644  0  
13  55  5  212  19  1  0.6410324874603051  0  
14  60  5  232  20  1  0.6185477003147698  0  
15  65  5  252  20  1  0.6534871883318567  0  
16  70  5  272  20  1  0.7442904223169180  0  
17  73  3  287  15  1  0.7002064647633681  0  
18  76  3  301  14  1  0.4980319459601057  0  
19  79  3  315  14  1  0.6477042719683921  0  
20  84  5  334  19  1  0.7428657327884970  0  
21  89  5  354  20  1  0.6930508963751337  0  
22  94  5  374  20  1  0.6988769752553897  0  
23  99  5  394  20  1  0.7468963456814308  0  
24  102  3  409  15  1  0.6991039860051335  0  
25  105  3  423  14  1  0.4571448612218545  0  
26  108  3  437  14  1  0.4933616465937196  0  
27  111  3  451  14  1  0.6551321336853057  0  
28  114  3  464  13  1  0.6956424895069427  0  
29  117  3  478  14  1  0.6331754186637968  0  
30  120  3  492  14  1  0.4772046783219293  0  
31  123  3  505  13  1  0.5311997936691152  0  
32  126  3  518  13  1  0.4989191847585578  0  
33  129  3  531  13  1  0.5008130394719034  0  
34  132  3  545  14  1  0.4941618215811537  0  
35  135  3  558  13  1  0.5789068018312770  0  
36  138  3  571  13  1  0.6932790622566271  0  
37  143  5  592  21  1  0.5814847880717346  0  
38  148  5  612  20  1  0.5497607868947150  0  
39  153  5  634  22  1  0.5355316369887811  0  
40  158  5  655  21  1  0.5256270855868735  0  
41  163  5  676  21  1  0.5172981682554367  0  
42  168  5  697  21  1  0.5088456988781513  0  
43  173  5  718  21  1  0.4973161612967995  0  
44  178  5  738  20  1  0.4797441615575321  0  
45  183  5  758  20  1  0.4561188771373094  0  
46  188  5  777  19  1  0.4299593545712969  0  
47  193  5  796  19  1  0.4036292853014220  0  
48  198  5  815  19  1  0.3755413571919576  0  
49  203  5  834  19  1  0.3437091083480204  0  
50  208  5  852  18  1  0.3400079819991367  0  
51  213  5  871  19  1  0.3738502497217894  0  
52  218  5  889  18  1  0.4010636465850665  0  
53  223  5  908  19  1  0.4196118995384527  0  
54  228  5  927  19  1  0.4343232539201435  0  
55  233  5  946  19  1  0.4479477401474019  0  
56  238  5  965  19  1  0.4607569391299780  0  
57  243  5  984  19  1  0.4717706163144452  0  
58  248  5  1004  20  1  0.4804451947458074  0  
59  253  5  1023  19  1  0.4873467826105611  0  
60  258  5  1043  20  1  0.4934845650704333  0  
61  263  5  1062  19  1  0.4993729927627131  0  
62  268  5  1082  20  1  0.5050295909144936  0  
63  273  5  1103  21  1  0.5100870115828064  0  
64  278  5  1123  20  1  0.5144027047985634  0  
65  283  5  1143  20  1  0.5180742734775310  0  
66  288  5  1162  19  1  0.5213967460987391  0  
67  293  5  1182  20  1  0.5245363355470328  0  
68  298  5  1202  20  1  0.5274498200465062  0  
69  303  5  1222  20  1  0.5300120019890864  0  
70  308  5  1241  19  1  0.5321926694826061  0  
71  313  5  1262  21  1  0.5340894416520526  0  
72  318  5  1283  21  1  0.5358168454503851  0  
73  323  5  1304  21  1  0.5373830860009261  0  
74  328  5  1325  21  1  0.5387124543824811  0  
75  333  5  1346  21  1  0.5397248068785245  0  
76  338  5  1367  21  1  0.5404159221644304  0  
77  343  5  1388  21  1  0.5408574176022580  0  
78  348  5  1409  21  1  0.5411229534031027  0  
79  353  5  1430  21  1  0.5412182053645375  0  
80  358  5  1451  21  1  0.5410753060437102  0  
81  363  5  1472  21  1  0.5406085137386483  0  
82  368  5  1493  21  1  0.5397744901687601  0  
83  373  5  1514  21  1  0.5385853361487930  0  
84  378  5  1535  21  1  0.5370709011070733  0  
85  383  5  1556  21  1  0.5352306960022158  0  
86  388  5  1577  21  1  0.5330156331743697  0  
87  393  5  1596  19  1  0.5303708270865648  0  
88  398  5  1617  21  1  0.5271393446683559  0  
89  403  5  1638  21  1  0.5233417029191796  0  
90  408  5  1659  21  1  0.5188952968896354  0  
91  413  5  1680  21  1  0.5137265894198835  0  
92  418  5  1701  21  1  0.5077297344647531  0  
93  423  5  1721  20  1  0.5007553205184880  0  
94  428  5  1740  19  1  0.4926421948194422  0  
95  433  5  1758  18  1  0.4831399249566968  0  
96  438  5  1777  19  1  0.4720439827709948  0  
97  443  5  1796  19  1  0.4588262028250389  0  
98  448  5  1815  19  1  0.4430987690652091  0  
99  453  5  1833  18  1  0.4241156182121915  0  
100  458  5  1849  16  1  0.4010754441452463  0  
