Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  4  4  1  1.0000000000000000  0  
2  2  1  8  4  1  1.0000000000000000  0  
3  3  1  12  4  1  1.0000000000000000  0  
4  4  1  16  4  1  1.0000000000000000  0  
5  5  1  20  4  1  1.0000000000000000  0  
6  6  1  24  4  1  1.0000000000000000  0  
7  7  1  27  3  1  1.0000000000000000  0  
8  8  1  31  4  1  1.0000000000000000  0  
9  9  1  35  4  1  1.0000000000000000  0  
10  10  1  39  4  1  1.0000000000000000  0  
11  11  1  42  3  1  1.0000000000000000  0  
12  12  1  45  3  1  1.0000000000000000  0  
13  13  1  49  4  1  1.0000000000000000  0  
14  14  1  53  4  1  1.0000000000000000  0  
15  15  1  56  3  1  1.0000000000000000  0  
16  16  1  60  4  1  1.0000000000000000  0  
17  17  1  63  3  1  1.0000000000000000  0  
18  18  1  67  4  1  1.0000000000000000  0  
19  19  1  70  3  1  1.0000000000000000  0  
20  20  1  74  4  1  1.0000000000000000  0  
21  21  1  77  3  1  1.0000000000000000  0  
22  22  1  80  3  1  1.0000000000000000  0  
23  23  1  83  3  1  1.0000000000000000  0  
24  24  1  87  4  1  1.0000000000000000  0  
25  25  1  91  4  1  1.0000000000000000  0  
26  26  1  95  4  1  1.0000000000000000  0  
27  27  1  99  4  1  1.0000000000000000  0  
28  28  1  102  3  1  1.0000000000000000  0  
29  29  1  105  3  1  1.0000000000000000  0  
30  30  1  108  3  1  1.0000000000000000  0  
31  31  1  111  3  1  1.0000000000000000  0  
32  32  1  114  3  1  1.0000000000000000  0  
33  33  1  118  4  1  1.0000000000000000  0  
34  34  1  121  3  1  1.0000000000000000  0  
35  35  1  124  3  1  1.0000000000000000  0  
36  36  1  127  3  1  1.0000000000000000  0  
37  37  1  130  3  1  1.0000000000000000  0  
38  38  1  133  3  1  1.0000000000000000  0  
39  39  1  136  3  1  1.0000000000000000  0  
40  40  1  139  3  1  1.0000000000000000  0  
41  41  1  142  3  1  1.0000000000000000  0  
42  42  1  144  2  1  1.0000000000000000  0  
43  43  1  147  3  1  1.0000000000000000  0  
44  44  1  149  2  1  1.0000000000000000  0  
45  45  1  152  3  1  1.0000000000000000  0  
46  46  1  155  3  1  1.0000000000000000  0  
47  47  1  158  3  1  1.0000000000000000  0  
48  48  1  161  3  1  1.0000000000000000  0  
49  49  1  163  2  1  1.0000000000000000  0  
50  50  1  165  2  1  1.0000000000000000  0  
51  51  1  168  3  1  1.0000000000000000  0  
52  52  1  170  2  1  1.0000000000000000  0  
53  53  1  173  3  1  1.0000000000000000  0  
54  54  1  175  2  1  1.0000000000000000  0  
55  55  1  178  3  1  1.0000000000000000  0  
56  56  1  180  2  1  1.0000000000000000  0  
57  57  1  183  3  1  1.0000000000000000  0  
58  58  1  185  2  1  1.0000000000000000  0  
59  59  1  188  3  1  1.0000000000000000  0  
60  60  1  190  2  1  1.0000000000000000  0  
61  61  1  193  3  1  1.0000000000000000  0  
62  62  1  195  2  1  1.0000000000000000  0  
63  63  1  198  3  1  1.0000000000000000  0  
64  64  1  200  2  1  1.0000000000000000  0  
65  65  1  203  3  1  1.0000000000000000  0  
66  66  1  205  2  1  1.0000000000000000  0  
67  67  1  208  3  1  1.0000000000000000  0  
68  68  1  211  3  1  1.0000000000000000  0  
69  69  1  214  3  1  1.0000000000000000  0  
70  70  1  217  3  1  1.0000000000000000  0  
71  71  1  220  3  1  1.0000000000000000  0  
72  72  1  223  3  1  1.0000000000000000  0  
73  73  1  226  3  1  1.0000000000000000  0  
74  74  1  229  3  1  1.0000000000000000  0  
75  75  1  233  4  1  1.0000000000000000  0  
76  76  1  236  3  1  1.0000000000000000  0  
77  77  1  239  3  1  1.0000000000000000  0  
78  78  1  242  3  1  1.0000000000000000  0  
79  79  1  245  3  1  1.0000000000000000  0  
80  80  1  248  3  1  1.0000000000000000  0  
81  81  1  251  3  1  1.0000000000000000  0  
82  82  1  254  3  1  1.0000000000000000  0  
83  83  1  257  3  1  1.0000000000000000  0  
84  84  1  259  2  1  1.0000000000000000  0  
85  85  1  262  3  1  1.0000000000000000  0  
86  86  1  264  2  1  1.0000000000000000  0  
87  87  1  267  3  1  1.0000000000000000  0  
88  88  1  269  2  1  1.0000000000000000  0  
89  89  1  272  3  1  1.0000000000000000  0  
90  90  1  274  2  1  1.0000000000000000  0  
91  91  1  277  3  1  1.0000000000000000  0  
92  92  1  279  2  1  1.0000000000000000  0  
93  93  1  282  3  1  1.0000000000000000  0  
94  94  1  284  2  1  1.0000000000000000  0  
95  95  1  287  3  1  1.0000000000000000  0  
96  96  1  289  2  1  1.0000000000000000  0  
97  97  1  292  3  1  1.0000000000000000  0  
98  98  1  294  2  1  1.0000000000000000  0  
99  99  1  297  3  1  1.0000000000000000  0  
100  100  1  299  2  1  1.0000000000000000  0  
