Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  4  4  1  1.0000000000000000  0  
2  2  1  8  4  1  1.0000000000000000  0  
3  3  1  12  4  1  1.0000000000000000  0  
4  4  1  16  4  1  1.0000000000000000  0  
5  5  1  20  4  1  1.0000000000000000  0  
6  6  1  23  3  1  1.0000000000000000  0  
7  7  1  27  4  1  1.0000000000000000  0  
8  8  1  30  3  1  1.0000000000000000  0  
9  9  1  34  4  1  1.0000000000000000  0  
10  10  1  37  3  1  1.0000000000000000  0  
11  11  1  41  4  1  1.0000000000000000  0  
12  12  1  44  3  1  1.0000000000000000  0  
13  13  1  48  4  1  1.0000000000000000  0  
14  14  1  51  3  1  1.0000000000000000  0  
15  15  1  55  4  1  1.0000000000000000  0  
16  16  1  59  4  1  1.0000000000000000  0  
17  17  1  62  3  1  1.0000000000000000  0  
18  18  1  66  4  1  1.0000000000000000  0  
19  19  1  70  4  1  1.0000000000000000  0  
20  20  1  73  3  1  1.0000000000000000  0  
21  21  1  76  3  1  1.0000000000000000  0  
22  22  1  80  4  1  1.0000000000000000  0  
23  23  1  83  3  1  1.0000000000000000  0  
24  24  1  87  4  1  1.0000000000000000  0  
25  25  1  90  3  1  1.0000000000000000  0  
26  26  1  93  3  1  1.0000000000000000  0  
27  27  1  97  4  1  1.0000000000000000  0  
28  28  1  100  3  1  1.0000000000000000  0  
29  29  1  104  4  1  1.0000000000000000  0  
30  30  1  107  3  1  1.0000000000000000  0  
31  31  1  111  4  1  1.0000000000000000  0  
32  32  1  115  4  1  1.0000000000000000  0  
33  33  1  119  4  1  1.0000000000000000  0  
34  34  1  122  3  1  1.0000000000000000  0  
35  35  1  126  4  1  1.0000000000000000  0  
36  36  1  129  3  1  1.0000000000000000  0  
37  37  1  133  4  1  1.0000000000000000  0  
38  38  1  136  3  1  1.0000000000000000  0  
39  39  1  140  4  1  1.0000000000000000  0  
40  40  1  143  3  1  1.0000000000000000  0  
41  41  1  147  4  1  1.0000000000000000  0  
42  42  1  150  3  1  1.0000000000000000  0  
43  43  1  154  4  1  1.0000000000000000  0  
44  44  1  158  4  1  1.0000000000000000  0  
45  45  1  162  4  1  1.0000000000000000  0  
46  46  1  166  4  1  1.0000000000000000  0  
47  47  1  170  4  1  1.0000000000000000  0  
48  48  1  174  4  1  1.0000000000000000  0  
49  49  1  178  4  1  1.0000000000000000  0  
50  50  1  182  4  1  1.0000000000000000  0  
51  51  1  187  5  1  1.0000000000000000  0  
52  52  1  190  3  1  1.0000000000000000  0  
53  53  1  195  5  1  1.0000000000000000  0  
54  54  1  199  4  1  1.0000000000000000  0  
55  55  1  203  4  1  1.0000000000000000  0  
56  56  1  207  4  1  1.0000000000000000  0  
57  57  1  211  4  1  1.0000000000000000  0  
58  58  1  214  3  1  1.0000000000000000  0  
59  59  1  218  4  1  1.0000000000000000  0  
60  60  1  221  3  1  1.0000000000000000  0  
61  61  1  225  4  1  1.0000000000000000  0  
62  62  1  228  3  1  1.0000000000000000  0  
63  63  1  232  4  1  1.0000000000000000  0  
64  64  1  236  4  1  1.0000000000000000  0  
65  65  1  240  4  1  1.0000000000000000  0  
66  66  1  244  4  1  1.0000000000000000  0  
67  67  1  248  4  1  1.0000000000000000  0  
68  68  1  252  4  1  1.0000000000000000  0  
69  69  1  255  3  1  1.0000000000000000  0  
70  70  1  259  4  1  1.0000000000000000  0  
71  71  1  263  4  1  1.0000000000000000  0  
72  72  1  266  3  1  1.0000000000000000  0  
73  73  1  270  4  1  1.0000000000000000  0  
74  74  1  274  4  1  1.0000000000000000  0  
75  75  1  277  3  1  1.0000000000000000  0  
76  76  1  281  4  1  1.0000000000000000  0  
77  77  1  285  4  1  1.0000000000000000  0  
78  78  1  289  4  1  1.0000000000000000  0  
79  79  1  293  4  1  1.0000000000000000  0  
80  80  1  297  4  1  1.0000000000000000  0  
81  81  1  301  4  1  1.0000000000000000  0  
82  82  1  305  4  1  1.0000000000000000  0  
83  83  1  309  4  1  1.0000000000000000  0  
84  84  1  313  4  1  1.0000000000000000  0  
85  85  1  316  3  1  1.0000000000000000  0  
86  86  1  320  4  1  1.0000000000000000  0  
87  87  1  324  4  1  1.0000000000000000  0  
88  88  1  328  4  1  1.0000000000000000  0  
89  89  1  332  4  1  1.0000000000000000  0  
90  90  1  336  4  1  1.0000000000000000  0  
91  91  1  340  4  1  1.0000000000000000  0  
92  92  1  343  3  1  1.0000000000000000  0  
93  93  1  347  4  1  1.0000000000000000  0  
94  94  1  350  3  1  1.0000000000000000  0  
95  95  1  354  4  1  1.0000000000000000  0  
96  96  1  357  3  1  1.0000000000000000  0  
97  97  1  361  4  1  1.0000000000000000  0  
98  98  1  364  3  1  1.0000000000000000  0  
99  99  1  368  4  1  1.0000000000000000  0  
100  100  1  371  3  1  1.0000000000000000  0  
