Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  4  4  1  0.0323101327462408  0.0173850357941118  0  
2  7  3  1  0.0218235823161870  0.0068141242289596  0  
3  10  3  1  0.0055520461314666  0.0015669133505648  0  
4  13  3  1  0.0046138408043207  0.0019104988700473  0  
5  16  3  1  0.0052953549145213  0.0011691773777847  0  
6  19  3  1  0.0049426148593733  0.0011644737858447  0  
7  22  3  1  0.0034036069810614  0.0011329553680040  0  
8  25  3  1  0.0050173250362967  0.0011588867777314  0  
9  28  3  1  0.0031221240662813  0.0009286021246493  0  
10  31  3  1  0.0019575219524037  0.0011693540284068  0  
11  34  3  1  0.0027415115458332  0.0008522283763643  0  
12  37  3  1  0.0034156530815599  0.0014384009807903  0  
13  40  3  1  0.0025095646637857  0.0008081668236330  0  
14  43  3  1  0.0032704833888424  0.0008645190326672  0  
15  46  3  1  0.0021991026544982  0.0008241397135962  0  
16  49  3  1  0.0033234910428120  0.0013437652326594  0  
17  52  3  1  0.0020105195853366  0.0007884832144578  0  
18  55  3  1  0.0029148191044414  0.0010657236599496  0  
19  58  3  1  0.0014552569019593  0.0007241555112546  0  
20  61  3  1  0.0021741947669341  0.0013029592918875  0  
21  64  3  1  0.0019350732809049  0.0008164045612765  0  
22  67  3  1  0.0039015250359705  0.0009645194630143  0  
23  70  3  1  0.0016126670883998  0.0009597004761355  0  
24  73  3  1  0.0041309165374776  0.0007835822114711  0  
25  76  3  1  0.0016114854333907  0.0007527414174140  0  
26  79  3  1  0.0020324360519055  0.0009654195883057  0  
27  82  3  1  0.0019067505645737  0.0008063244839965  0  
28  85  3  1  0.0037851228624455  0.0010456283379469  0  
29  88  3  1  0.0016251060861637  0.0008279224738215  0  
30  91  3  1  0.0045045635134889  0.0013415724436420  0  
31  94  3  1  0.0019422027176064  0.0009838521171242  0  
32  97  3  1  0.0042950981028707  0.0010548876496629  0  
33  100  3  1  0.0016732768718891  0.0007582971041772  0  
34  103  3  1  0.0020017062791019  0.0012079545779922  0  
35  106  3  1  0.0021573512580091  0.0010220577208714  0  
36  109  3  1  0.0048025020672732  0.0009399343031905  0  
37  112  3  1  0.0023419609724838  0.0008989181723681  0  
38  115  3  1  0.0038271455448643  0.0009335851592008  0  
39  118  3  1  0.0026544377287262  0.0009778439675890  0  
40  121  3  1  0.0039671636938866  0.0017465985892876  0  
41  124  3  1  0.0023057736513971  0.0012338154355332  0  
42  127  3  1  0.0059064668929141  0.0013171027512074  0  
43  130  3  1  0.0032179126326950  0.0011751295626511  0  
44  133  3  1  0.0063266066814666  0.0012881744040967  0  
45  136  3  1  0.0041726968504954  0.0009665345221033  0  
46  139  3  1  0.0044411770663668  0.0020162829619405  0  
47  142  3  1  0.0050791652193799  0.0014520425469134  0  
48  145  3  1  0.0044093828022617  0.0016620649233219  0  
49  148  3  1  0.0096729788737778  0.0022331523893974  0  
50  151  3  1  0.0102252533954499  0.0030605324738240  0  
51  154  3  1  0.0325466798701905  0.0050273970148540  0  
52  157  3  1  0.0111418839535696  0.0036971675194214  0  
53  160  3  1  0.0056812287360251  0.0015934553370417  0  
54  163  3  1  0.0042414277287033  0.0016817745020025  0  
55  166  3  1  0.0049321254601249  0.0013863233041534  0  
56  169  3  1  0.0042580257847722  0.0015574367438552  0  
57  172  3  1  0.0029152114373656  0.0009474892259569  0  
58  175  3  1  0.0023050566849736  0.0015405099393736  0  
59  178  3  1  0.0026768625551979  0.0008412029546492  0  
60  181  3  1  0.0025738887157141  0.0009665501354279  0  
61  184  3  1  0.0030021965799397  0.0008387944130620  0  
62  187  3  1  0.0029199553375521  0.0013149904960551  0  
63  190  3  1  0.0029372187751077  0.0008585536821811  0  
64  193  3  1  0.0036229567268811  0.0011860178891211  0  
65  196  3  1  0.0024104770659921  0.0010213204283990  0  
66  199  3  1  0.0046035727948340  0.0009448116064842  0  
67  202  3  1  0.0026001717482406  0.0007604657972958  0  
68  205  3  1  0.0011450057587183  0.0009042485371775  0  
69  208  3  1  0.0024627608531178  0.0009423837373434  0  
70  211  3  1  0.0035176484784341  0.0013503798957124  0  
71  214  3  1  0.0025037012341853  0.0007044393529195  0  
72  217  3  1  0.0021348246034686  0.0011710591031146  0  
73  220  3  1  0.0023225144852921  0.0008397585516244  0  
74  223  3  1  0.0037006404735374  0.0008246325305552  0  
75  226  3  1  0.0023939489371040  0.0008176718371768  0  
76  229  3  1  0.0035205235504074  0.0009027362974036  0  
77  232  3  1  0.0024735403304876  0.0009717312628027  0  
78  235  3  1  0.0042805615282862  0.0014042901749993  0  
79  238  3  1  0.0019156175645797  0.0007673305772087  0  
80  241  3  1  0.0026385084366556  0.0011157563783694  0  
81  244  3  1  0.0025177394478571  0.0008298970167992  0  
82  247  3  1  0.0036131782327601  0.0012318157529770  0  
83  250  3  1  0.0022031631401998  0.0011004922882119  0  
84  253  3  1  0.0047230162477599  0.0012006858003860  0  
85  256  3  1  0.0023647300389850  0.0010248646720266  0  
86  259  3  1  0.0048814463237296  0.0007602536387078  0  
87  262  3  1  0.0027105383698838  0.0007429915374053  0  
88  265  3  1  0.0027537250374663  0.0011969556136261  0  
89  268  3  1  0.0028238775030831  0.0008759900417892  0  
90  271  3  1  0.0029703529488896  0.0012966496695426  0  
91  274  3  1  0.0029777215689046  0.0008790284555894  0  
92  277  3  1  0.0020000815884787  0.0016933407256451  0  
93  280  3  1  0.0038263670619290  0.0009133700207495  0  
94  283  3  1  0.0027331821746531  0.0015638500231465  0  
95  286  3  1  0.0030227464924197  0.0014066089168709  0  
96  289  3  1  0.0060725292608130  0.0012907602456317  0  
97  292  3  1  0.0057356400867150  0.0013582307743571  0  
98  295  3  1  0.0019628698468142  0.0020278403739031  0  
99  298  3  1  0.0093142987713264  0.0021486487759273  0  
100  302  4  1  0.0120016010310055  0.0141504121613448  0  
