Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  10  10  1  0.2731794750451381  0.1580477492080236  0  
2  15  5  1  0.0642809287942688  0.0250379556698307  0  
3  24  9  1  0.2013440699735701  0.1139138050392081  0  
4  31  7  1  0.1437113901104721  0.0697758677799904  0  
5  39  8  1  0.2212771651059178  0.0994882154481960  0  
6  45  6  1  0.1386726994796459  0.0556381715076008  0  
7  53  8  1  0.1671280527600162  0.0855483671479268  0  
8  59  6  1  0.1337732927450796  0.0660040289222457  0  
9  66  7  1  0.1872883575414732  0.1004610799277080  0  
10  72  6  1  0.1173922071401535  0.0832583524025492  0  
11  79  7  1  0.1655165424833855  0.0755333605639935  0  
12  85  6  1  0.1209737988020964  0.0864654121182912  0  
13  92  7  1  0.1532850126679529  0.0813913382193514  0  
14  98  6  1  0.1116126348256474  0.0824484842943926  0  
15  105  7  1  0.1569829002140126  0.0828844530169386  0  
16  111  6  1  0.1067038274741545  0.0751311736406102  0  
17  118  7  1  0.1408829340961045  0.0826385236218359  0  
18  123  5  1  0.0931015049768079  0.0670457753667890  0  
19  131  8  1  0.1727558775014509  0.1058444872255150  0  
20  137  6  1  0.1093395402147347  0.0701246330303834  0  
21  143  6  1  0.1487053484206673  0.0932034368599319  0  
22  149  6  1  0.1131769097530107  0.0662891635266201  0  
23  155  6  1  0.1121599162043220  0.0843582724145989  0  
24  161  6  1  0.1300376201875612  0.0788535074496393  0  
25  167  6  1  0.1312316932896027  0.0936716417341602  0  
26  173  6  1  0.1186630417952768  0.0766211458348259  0  
27  179  6  1  0.1519048840742233  0.0982831916377321  0  
28  185  6  1  0.1028649285479497  0.0617739376071328  0  
29  192  7  1  0.1439241990213280  0.0926406714328821  0  
30  198  6  1  0.1020345353961541  0.0644366258746619  0  
31  204  6  1  0.1125398420834799  0.0826672735006137  0  
32  210  6  1  0.1051582228605083  0.0700717539792056  0  
33  216  6  1  0.1554438105653884  0.0936293667523010  0  
34  222  6  1  0.0945495392215351  0.0650875548648912  0  
35  228  6  1  0.1377016249172271  0.0799380999750358  0  
36  234  6  1  0.1189653709715484  0.0865846054514888  0  
37  240  6  1  0.1347672035682697  0.0815680281263071  0  
38  246  6  1  0.1377723461625633  0.0988945514291059  0  
39  252  6  1  0.1342089566004540  0.0774197334595786  0  
40  258  6  1  0.1449108291461627  0.1008958616807008  0  
41  264  6  1  0.1320397491907835  0.0773572730023119  0  
42  270  6  1  0.1510248600208445  0.1046138345920410  0  
43  276  6  1  0.1298663121982281  0.0799858176665772  0  
44  282  6  1  0.1586843066224780  0.1080271149312491  0  
45  288  6  1  0.1274943695230200  0.0850327200993194  0  
46  294  6  1  0.1672094592231432  0.1120243411715689  0  
47  300  6  1  0.1256057221565374  0.0938084406093382  0  
48  306  6  1  0.1762786825088348  0.1167281346579772  0  
49  312  6  1  0.1267602658410765  0.1065666893665963  0  
50  318  6  1  0.1854923824919164  0.1172546673479643  0  
51  324  6  1  0.1430928801286858  0.1258259385426771  0  
52  330  6  1  0.2105063709259372  0.1140084522877560  0  
53  336  6  1  0.1883291131807771  0.1616535368860207  0  
54  343  7  1  0.2121129977499640  0.1463445719738152  0  
55  348  5  1  0.1364900571794414  0.1045599693769148  0  
56  355  7  1  0.1921320997884070  0.1502800371065272  0  
57  361  6  1  0.1480657132519149  0.1232061695085926  0  
58  368  7  1  0.1852262740292956  0.1378688256232465  0  
59  373  5  1  0.1115855990816191  0.0863368273345664  0  
60  380  7  1  0.1482225700481903  0.1320823347322262  0  
61  386  6  1  0.1040677961070218  0.0850995377442989  0  
62  392  6  1  0.1498161354983321  0.1236132269846937  0  
63  397  5  1  0.1050045237332990  0.0672348541392822  0  
64  404  7  1  0.1085513507609683  0.1156274697666299  0  
65  410  6  1  0.1037612485947858  0.0821740452507998  0  
66  416  6  1  0.1393784472038319  0.1160930200155411  0  
67  421  5  1  0.0845603886052850  0.0736691711749509  0  
68  428  7  1  0.1382570122241069  0.1041815538603418  0  
69  434  6  1  0.0857610993136732  0.0626230780489584  0  
70  440  6  1  0.1010597624415989  0.1005402111436780  0  
71  446  6  1  0.0806305360383613  0.0647814238523649  0  
72  452  6  1  0.0909736692010256  0.0911237810632698  0  
73  458  6  1  0.0847263780714054  0.0767971688346356  0  
74  464  6  1  0.0895038653683930  0.0839365555523932  0  
75  470  6  1  0.0826858213068226  0.0740788370586449  0  
76  476  6  1  0.0932478358376147  0.0857164985125255  0  
77  482  6  1  0.0818566675632551  0.0721239683286455  0  
78  488  6  1  0.0997719396315099  0.0864148889667404  0  
79  494  6  1  0.0825404935898508  0.0710400570884775  0  
80  500  6  1  0.1104486541491343  0.0845688348900345  0  
81  506  6  1  0.0847151341632969  0.0708146056848776  0  
82  512  6  1  0.1282979088636281  0.0816489503105073  0  
83  518  6  1  0.0884797713877715  0.0707100720480176  0  
84  525  7  1  0.1036986322306048  0.0843296523256938  0  
85  530  5  1  0.0745122839291276  0.0640879868330385  0  
86  537  7  1  0.1352340021726742  0.0909030390314309  0  
87  543  6  1  0.0988173923308098  0.0833125730063168  0  
88  550  7  1  0.1183031106367936  0.0819613666682746  0  
89  556  6  1  0.0925620415343277  0.0571625019339907  0  
90  562  6  1  0.1254203986725114  0.0990195023300133  0  
91  568  6  1  0.1069047527020077  0.0838111330012069  0  
92  574  6  1  0.1330450979048119  0.0962667161960191  0  
93  580  6  1  0.1193923572605159  0.0924661189109434  0  
94  587  7  1  0.1418911536583559  0.0851234069018321  0  
