Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  4  4  1  0.0376222991086953  0.0124555594571125  0  
2  7  3  1  0.0109327791352764  0.0059114007736932  0  
3  10  3  1  0.0236137944551300  0.0049560909087782  0  
4  13  3  1  0.0122416378361398  0.0029175900083083  0  
5  16  3  1  0.0114137768897575  0.0017829271292637  0  
6  19  3  1  0.0126238426008084  0.0027433809972292  0  
7  22  3  1  0.0078542436658718  0.0018591784981628  0  
8  25  3  1  0.0078314085712970  0.0016230534546548  0  
9  28  3  1  0.0090412609084374  0.0016624493033117  0  
10  31  3  1  0.0076736714586034  0.0007585512837664  0  
11  34  3  1  0.0087347920657794  0.0004415401689706  0  
12  37  3  1  0.0085529993700453  0.0007945421583641  0  
13  40  3  1  0.0079469638091861  0.0006648166174353  0  
14  43  3  1  0.0079892767576501  0.0014940640129541  0  
15  46  3  1  0.0061133284955660  0.0006363347656257  0  
16  49  3  1  0.0072518587167679  0.0015843785213263  0  
17  52  3  1  0.0044260532732106  0.0015264160289885  0  
18  55  3  1  0.0048149176118885  0.0017294641088136  0  
19  58  3  1  0.0028261620143002  0.0015712596900560  0  
20  61  3  1  0.0037791024820647  0.0016078094068309  0  
21  64  3  1  0.0038059284917720  0.0017116579417616  0  
22  67  3  1  0.0023362248061834  0.0016162850877050  0  
23  70  3  1  0.0035850654931520  0.0016850798300289  0  
24  73  3  1  0.0022801642591084  0.0017660275825178  0  
25  76  3  1  0.0027447286441113  0.0016264085821467  0  
26  79  3  1  0.0032212522340256  0.0016487751895728  0  
27  82  3  1  0.0031896487722070  0.0015890435164803  0  
28  85  3  1  0.0036487997203414  0.0016274638420332  0  
29  88  3  1  0.0033946466213351  0.0016249265017914  0  
30  91  3  1  0.0034931306432584  0.0017748681019723  0  
31  94  3  1  0.0021928949647638  0.0014943919705018  0  
32  97  3  1  0.0040317829349356  0.0015801263084268  0  
33  100  3  1  0.0036054272074290  0.0016067800723941  0  
34  103  3  1  0.0027750908277065  0.0016121709639313  0  
35  106  3  1  0.0021661571067458  0.0015471377245459  0  
36  109  3  1  0.0008115822155715  0.0018272574572227  0  
37  112  3  1  0.0033460655286773  0.0016209254765747  0  
38  115  3  1  0.0025134156038897  0.0016915719110750  0  
39  118  3  1  0.0030041843738693  0.0012187229062612  0  
40  121  3  1  0.0067140921015294  0.0017160338021719  0  
41  124  3  1  0.0045501467678057  0.0017064125906127  0  
42  127  3  1  0.0065336459029293  0.0015961505575382  0  
43  130  3  1  0.0075705422631311  0.0018300172322269  0  
44  133  3  1  0.0083607736228254  0.0018725698039272  0  
45  136  3  1  0.0075535489534903  0.0018021238224239  0  
46  139  3  1  0.0144911657861804  0.0016965714979052  0  
47  142  3  1  0.0159959797672392  0.0024379539806791  0  
48  145  3  1  0.0149507491291821  0.0022341725687578  0  
49  148  3  1  0.0217721318644324  0.0040968529633862  0  
50  151  3  1  0.0147966976457991  0.0019701625413807  0  
51  154  3  1  0.0584958888493092  0.0174449249198978  0  
52  157  3  1  0.0210056707889329  0.0053781652863085  0  
53  160  3  1  0.0188361195169510  0.0020472698214843  0  
54  163  3  1  0.0208520792573643  0.0011854936339767  0  
55  166  3  1  0.0159596363459315  0.0032995919086690  0  
56  169  3  1  0.0088133491340999  0.0019923840567486  0  
57  172  3  1  0.0076382427648661  0.0007625955752434  0  
58  175  3  1  0.0111098799900597  0.0020578410342398  0  
59  178  3  1  0.0074940014838394  0.0018671981756657  0  
60  181  3  1  0.0052960059681410  0.0018249219705357  0  
61  184  3  1  0.0055045445470384  0.0014833251891691  0  
62  187  3  1  0.0051385822541689  0.0016654599908466  0  
63  190  3  1  0.0043179796998144  0.0015356336802232  0  
64  193  3  1  0.0053314414302702  0.0016300056039159  0  
65  196  3  1  0.0033858937891281  0.0016932409961298  0  
66  199  3  1  0.0023766844701212  0.0013634385292093  0  
67  202  3  1  0.0020283067965476  0.0017388282545701  0  
68  205  3  1  0.0043107760918693  0.0017267559839409  0  
69  208  3  1  0.0033022394566381  0.0016239552367854  0  
70  211  3  1  0.0032703983868178  0.0016164636425315  0  
71  214  3  1  0.0026901224792935  0.0015877394190980  0  
72  217  3  1  0.0024366384699566  0.0016017421674486  0  
73  220  3  1  0.0029857588920886  0.0016801089022107  0  
74  223  3  1  0.0042942012296896  0.0016842501006860  0  
75  226  3  1  0.0034924102497506  0.0015468563785275  0  
76  229  3  1  0.0024561352623911  0.0016473673201071  0  
77  232  3  1  0.0034166286228460  0.0015911852285979  0  
78  235  3  1  0.0035700437458984  0.0014812494991378  0  
79  238  3  1  0.0032850365793653  0.0014708579914092  0  
80  241  3  1  0.0017558832704233  0.0016132788131294  0  
81  244  3  1  0.0034786400024917  0.0015006403256794  0  
82  247  3  1  0.0020928018529304  0.0016074388845293  0  
83  250  3  1  0.0040538163890599  0.0014792853539394  0  
84  253  3  1  0.0035606006781148  0.0014792543790042  0  
85  256  3  1  0.0023833820771027  0.0016798997973916  0  
86  259  3  1  0.0032238077104835  0.0014340017253490  0  
87  262  3  1  0.0020554779749633  0.0016204218805795  0  
88  265  3  1  0.0033761934191018  0.0013449265214781  0  
89  268  3  1  0.0015578992034512  0.0016144417495096  0  
90  271  3  1  0.0051757892083784  0.0008998904212473  0  
91  274  3  1  0.0078155892059167  0.0005573580072178  0  
92  277  3  1  0.0092641605369990  0.0015848278006088  0  
93  280  3  1  0.0056842454020801  0.0011770265925940  0  
94  283  3  1  0.0113129090147298  0.0005698503345742  0  
95  286  3  1  0.0116882684874724  0.0015845238218406  0  
96  289  3  1  0.0143773367574149  0.0020470208871159  0  
97  292  3  1  0.0111430787737046  0.0022376031014945  0  
98  295  3  1  0.0158170153599192  0.0029540400274480  0  
99  299  4  1  0.0048235004439042  0.0070842385611323  0  
100  304  5  1  0.0178779194372619  0.0167965054234320  0  
