Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  17  17  92  92  1  0.6331908698325943  0.5841483827517845  0  
2  32  15  181  89  1  0.5452525592679377  0.6039606176147245  0  
3  47  15  261  80  1  0.5354217394485120  0.5779939656372193  0  
4  62  15  343  82  1  0.5370588859184889  0.5649591662537954  0  
5  77  15  423  80  1  0.4959817778749591  0.5383170546413338  0  
6  92  15  506  83  1  0.5107066946242124  0.5257877528846865  0  
7  107  15  595  89  1  0.5074913101759359  0.5227780550474190  0  
8  122  15  679  84  1  0.5164422527082398  0.5306876996482558  0  
9  137  15  766  87  1  0.5176985395671327  0.5294469157287042  0  
10  152  15  853  87  1  0.5138869624620899  0.5304491561043466  0  
11  167  15  937  84  1  0.5101240191580618  0.5301501282662680  0  
12  182  15  1022  85  1  0.5119064960749200  0.5318836282636176  0  
13  197  15  1108  86  1  0.5054242634834307  0.5318290321050132  0  
14  212  15  1191  83  1  0.5008127486722562  0.5411693601159205  0  
15  227  15  1275  84  1  0.4998287674951960  0.5369850668887735  0  
16  242  15  1361  86  1  0.4929432391068841  0.5405329712304415  0  
17  257  15  1442  81  1  0.4878116647752503  0.5388667913676903  0  
18  272  15  1525  83  1  0.4902798335572038  0.5360709041237737  0  
19  287  15  1607  82  1  0.5085405653981570  0.5341032945046962  0  
20  302  15  1691  84  1  0.4748933285674977  0.5420853203245348  0  
21  317  15  1777  86  1  0.4869558507395675  0.5422417114656387  0  
22  332  15  1863  86  1  0.4878027477024313  0.5397587299359181  0  
23  347  15  1949  86  1  0.4901013543722115  0.5392506169939834  0  
24  362  15  2036  87  1  0.4893542352262095  0.5423624923806749  0  
25  377  15  2121  85  1  0.4654193396319934  0.5473789420604699  0  
26  392  15  2208  87  1  0.4882928130216173  0.5418889816768946  0  
27  407  15  2293  85  1  0.4870724875271887  0.5412430389667907  0  
28  424  17  2381  88  1  0.4784003064248534  0.5648056475259206  0  
29  439  15  2465  84  1  0.4932402328233952  0.5393177826581168  0  
30  454  15  2551  86  1  0.4952743761718382  0.5385205117569105  0  
31  469  15  2637  86  1  0.4780323795513037  0.5402450625843864  0  
32  484  15  2724  87  1  0.4971345058264453  0.5468278547512312  0  
33  499  15  2810  86  1  0.4838831025057677  0.5430155497152044  0  
34  514  15  2898  88  1  0.4846897647343611  0.5447014988090605  0  
35  529  15  2984  86  1  0.4915532225610852  0.5465281642092568  0  
36  544  15  3069  85  1  0.4805621755201360  0.5429951836771417  0  
37  559  15  3153  84  1  0.4689869018839746  0.5435109152098011  0  
38  574  15  3239  86  1  0.4893397931904310  0.5443929497895186  0  
39  589  15  3327  88  1  0.4874413821982904  0.5427276843456518  0  
40  604  15  3413  86  1  0.4805341822559623  0.5487230198875381  0  
41  619  15  3497  84  1  0.4743819066533607  0.5426627819529076  0  
42  634  15  3584  87  1  0.4828360794173377  0.5458022978007679  0  
43  649  15  3671  87  1  0.4770797487997779  0.5430061700090238  0  
44  666  17  3763  92  1  0.5081741725745570  0.5346614467076392  0  
45  681  15  3849  86  1  0.4693149784170738  0.5396382280440422  0  
46  696  15  3935  86  1  0.4808639363940510  0.5480503821630579  0  
47  711  15  4023  88  1  0.4644709746295443  0.5432563959199715  0  
48  726  15  4114  91  1  0.4622965312991558  0.5431828601752994  0  
49  741  15  4201  87  1  0.4735630013015787  0.5413472581117246  0  
50  756  15  4289  88  1  0.4619616910550270  0.5371906227979867  0  
51  771  15  4375  86  1  0.4720431498340377  0.5364253858880941  0  
52  786  15  4459  84  1  0.4521498773381350  0.5369833591931769  0  
53  801  15  4541  82  1  0.4766356190326242  0.5219827914882844  0  
54  816  15  4624  83  1  0.4594135093263674  0.5365217731516647  0  
55  835  19  4708  84  1  0.5825001469149397  0.6056094224697292  0  
56  852  17  4786  78  1  0.6081939379007804  0.5652683760218918  0  
57  869  17  4874  88  1  0.5817451217068322  0.5756012077540907  0  
58  884  15  4953  79  1  0.4849218941964081  0.5535303588310784  0  
59  901  17  5039  86  1  0.5313815351386260  0.5950611256882834  0  
60  916  15  5119  80  1  0.4952073095372044  0.5367595124110275  0  
61  931  15  5202  83  1  0.4999944852873309  0.5285340011693327  0  
62  946  15  5285  83  1  0.4884739664970774  0.5419764801049195  0  
63  961  15  5368  83  1  0.4983558446448250  0.5387043818640876  0  
64  976  15  5450  82  1  0.4747361723643618  0.5454850697206176  0  
65  993  17  5540  90  1  0.4807362571959721  0.5502109141800591  0  
66  1008  15  5625  85  1  0.4871713217268910  0.5439072396495177  0  
67  1025  17  5714  89  1  0.5043845339855061  0.5310606394303724  0  
68  1040  15  5800  86  1  0.4974388878570980  0.5428000290954358  0  
69  1057  17  5889  89  1  0.4989750817002155  0.5293079589991181  0  
70  1072  15  5975  86  1  0.4884008739588550  0.5420258568828433  0  
71  1087  15  6060  85  1  0.4994221142562008  0.5454227839306778  0  
72  1102  15  6144  84  1  0.4845932028520313  0.5380122900453093  0  
73  1117  15  6230  86  1  0.4660521819080214  0.5420049901488952  0  
74  1132  15  6314  84  1  0.4942246210368582  0.5432300956120140  0  
75  1147  15  6399  85  1  0.4601336784154100  0.5438633431833541  0  
76  1162  15  6485  86  1  0.4607647730453711  0.5466131423233445  0  
77  1177  15  6570  85  1  0.4939179073207245  0.5468703642338508  0  
78  1192  15  6658  88  1  0.4834899517646869  0.5388873826238292  0  
79  1207  15  6744  86  1  0.4847662736033352  0.5412715746059336  0  
80  1224  17  6833  89  1  0.5000492782908518  0.5300691089740212  0  
81  1239  15  6920  87  1  0.4641436145912278  0.5423014410247511  0  
82  1254  15  7005  85  1  0.4795228841556348  0.5395673615550256  0  
83  1269  15  7090  85  1  0.4886620862022896  0.5420183236801430  0  
84  1284  15  7176  86  1  0.4799915936606654  0.5364300331488813  0  
85  1299  15  7260  84  1  0.4793979164192401  0.5424406934670837  0  
86  1314  15  7346  86  1  0.4642790837686405  0.5414431787055569  0  
87  1329  15  7434  88  1  0.4759602236469692  0.5421638643895313  0  
88  1344  15  7520  86  1  0.4747254615614358  0.5431471347288240  0  
89  1359  15  7607  87  1  0.4666257090143082  0.5415158957770690  0  
