Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  5  5  1  0.2269178836921787  0.1186584961297408  0  
2  10  5  9  4  1  0.1974274777216580  0.0879052668857150  0  
3  15  5  13  4  1  0.1468050600094396  0.1080495651412019  0  
4  20  5  17  4  1  0.1805988649116826  0.1169387248150567  0  
5  25  5  21  4  1  0.1981264854020737  0.1064911870818757  0  
6  28  3  24  3  1  0.3988344197892909  0.2285616562898010  0  
7  31  3  27  3  1  0.3874371770863543  0.1912177082150472  0  
8  34  3  30  3  1  0.3455292333391574  0.1899489748942143  0  
9  37  3  33  3  1  0.3096977579515546  0.1910764183631535  0  
10  40  3  36  3  1  0.2829531968885016  0.1907692300626746  0  
11  43  3  39  3  1  0.2624821557809329  0.1898672671106488  0  
12  46  3  42  3  1  0.2461665706925967  0.1908513096062116  0  
13  49  3  45  3  1  0.2326258521299243  0.1898238688450014  0  
14  52  3  48  3  1  0.2210532923033670  0.1888863318821078  0  
15  55  3  51  3  1  0.2109032943486699  0.1890751601741120  0  
16  58  3  54  3  1  0.2018002303230095  0.1890294765562839  0  
17  61  3  57  3  1  0.1934660352056744  0.1888909592590743  0  
18  64  3  60  3  1  0.1857123805542253  0.1889088472647128  0  
19  67  3  63  3  1  0.1783733647762090  0.1880644144136178  0  
20  70  3  66  3  1  0.1713322769559613  0.1874954134063672  0  
21  73  3  69  3  1  0.1644736017167436  0.1877005992652334  0  
22  76  3  72  3  1  0.1577045843923577  0.1881691112598170  0  
23  79  3  75  3  1  0.1509142698982319  0.1882090020466005  0  
24  82  3  78  3  1  0.1440095129476213  0.1895216089850763  0  
25  85  3  81  3  1  0.1368583224370036  0.1901435687997249  0  
26  86  1  84  3  1  1.0000000000000000  1.0000000000000000  0  
27  89  3  86  2  1  0.1166732381311709  0.1819389516516372  0  
28  90  1  88  2  1  1.0000000000000000  1.0000000000000000  0  
29  91  1  90  2  1  1.0000000000000000  1.0000000000000000  0  
30  92  1  92  2  1  1.0000000000000000  1.0000000000000000  0  
31  93  1  94  2  1  1.0000000000000000  1.0000000000000000  0  
32  94  1  96  2  1  1.0000000000000000  1.0000000000000000  0  
33  95  1  98  2  1  1.0000000000000000  1.0000000000000000  0  
34  96  1  100  2  1  1.0000000000000000  1.0000000000000000  0  
35  97  1  102  2  1  1.0000000000000000  1.0000000000000000  0  
36  98  1  104  2  1  1.0000000000000000  1.0000000000000000  0  
37  99  1  106  2  1  1.0000000000000000  1.0000000000000000  0  
38  100  1  108  2  1  1.0000000000000000  1.0000000000000000  0  
39  101  1  110  2  1  1.0000000000000000  1.0000000000000000  0  
40  104  3  112  2  1  0.1428883261786160  0.2044377654594890  0  
41  107  3  115  3  1  0.1534217518509767  0.1509608784942253  0  
42  110  3  118  3  1  0.1604039587570262  0.1515347899913549  0  
