Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  15  15  36  36  1  0.4888849184450748  0.4357732799112465  0  
2  28  13  71  35  1  0.4909903795347644  0.3945313809275346  0  
3  41  13  103  32  1  0.4205437499356122  0.3547231583763427  0  
4  54  13  132  29  1  0.4165672486694287  0.3556144955056112  0  
5  67  13  163  31  1  0.3873482271340321  0.3675640978750446  0  
6  80  13  195  32  1  0.3671315950695165  0.3200822135666127  0  
7  93  13  227  32  1  0.3514483541150252  0.3392570496055106  0  
8  106  13  259  32  1  0.3498251648150910  0.3504273007542119  0  
9  119  13  289  30  1  0.3275312210660352  0.3589420190129470  0  
10  132  13  320  31  1  0.3029440595733001  0.3420084486542752  0  
11  145  13  349  29  1  0.3462744070335471  0.3684212250292234  0  
12  158  13  379  30  1  0.3089907643961592  0.3553363573524360  0  
13  169  11  405  26  1  0.3610385269818377  0.3412284677898189  0  
14  180  11  432  27  1  0.3572003738826411  0.3470718645820394  0  
15  191  11  459  27  1  0.3489885467507797  0.3085512931834167  0  
16  202  11  485  26  1  0.3474217885596945  0.3107815834164983  0  
17  213  11  510  25  1  0.3409488195744956  0.3410871802002696  0  
18  224  11  536  26  1  0.3320835703364192  0.2957123440119985  0  
19  237  13  561  25  1  0.3385584534871035  0.3873837326948222  0  
20  248  11  586  25  1  0.3316607345517084  0.3506280114683301  0  
21  259  11  609  23  1  0.3392860022247167  0.4013510587357217  0  
22  268  9  630  21  1  0.3019603517201497  0.3549967504066792  0  
23  281  13  655  25  1  0.3181290444400626  0.3691153832488767  0  
24  290  9  675  20  1  0.2944544434878261  0.3557927956100719  0  
25  301  11  699  24  1  0.3193674320130414  0.4178698167409411  0  
26  310  9  719  20  1  0.2822459462897469  0.3008076910044750  0  
27  319  9  741  22  1  0.2757444113598106  0.3500569410534952  0  
28  328  9  761  20  1  0.2691651788767601  0.3666443110328620  0  
29  337  9  780  19  1  0.2420803343793555  0.3750071838001610  0  
30  346  9  799  19  1  0.2465147881266050  0.3842170236303443  0  
31  355  9  819  20  1  0.2700115527329954  0.3881292590695671  0  
32  366  11  838  19  1  0.2620744231379209  0.3697859133391669  0  
33  375  9  853  15  1  0.2522881007528500  0.3973284157408365  0  
34  384  9  868  15  1  0.2192608934521387  0.3927216787107929  0  
35  393  9  885  17  1  0.2727650147605231  0.3795135674020498  0  
36  402  9  904  19  1  0.2390049631765429  0.3609565648748344  0  
37  411  9  924  20  1  0.2380122888356566  0.2648918902154612  0  
38  420  9  944  20  1  0.2391093566795590  0.2865081386060143  0  
39  429  9  964  20  1  0.2574938089074198  0.3384036422323794  0  
40  438  9  983  19  1  0.2526401598619786  0.2890910088686398  0  
41  447  9  1003  20  1  0.2778199339317042  0.3594119681827342  0  
42  456  9  1024  21  1  0.2770447148319938  0.3205114859758851  0  
43  465  9  1045  21  1  0.2804223911554118  0.3051023367650559  0  
44  474  9  1066  21  1  0.2854910860967245  0.3009276120871376  0  
45  485  11  1089  23  1  0.3307486152834186  0.3123508392483471  0  
46  496  11  1114  25  1  0.3388112503258599  0.2987162994450609  0  
47  507  11  1137  23  1  0.3476455166336230  0.3041667366730791  0  
48  518  11  1161  24  1  0.3520713562820039  0.2943337813907396  0  
49  529  11  1184  23  1  0.3542041662863226  0.3537516529078041  0  
50  540  11  1209  25  1  0.3556655439046444  0.3592472249681111  0  
51  553  13  1235  26  1  0.3531608853402097  0.3741111579569196  0  
52  564  11  1261  26  1  0.3733359439283954  0.3490244020499231  0  
53  575  11  1286  25  1  0.3838857474629515  0.3526903007993540  0  
54  586  11  1312  26  1  0.3913857460703680  0.3598649437184149  0  
55  597  11  1340  28  1  0.4077332383157253  0.3423561959130964  0  
56  608  11  1367  27  1  0.4365708334719525  0.3495254738485800  0  
57  619  11  1394  27  1  0.4711417105899904  0.3468837886975789  0  
58  630  11  1422  28  1  0.4180163323617890  0.3314094563239159  0  
59  641  11  1451  29  1  0.3975061601997422  0.3291039517031269  0  
60  654  13  1481  30  1  0.3419856582868886  0.3722158465078251  0  
61  665  11  1512  31  1  0.3718560028676473  0.3286902918065079  0  
62  676  11  1541  29  1  0.3641902037506623  0.3247970249282960  0  
63  687  11  1569  28  1  0.3569797586029151  0.3144134321130685  0  
64  700  13  1596  27  1  0.3439867503648882  0.3918317170952848  0  
65  711  11  1623  27  1  0.3494110234878122  0.3470070860249495  0  
66  722  11  1648  25  1  0.3441811482736810  0.3509973579685634  0  
67  733  11  1673  25  1  0.3349163360687546  0.3395878458351482  0  
68  744  11  1698  25  1  0.3361456930444602  0.3246060803641411  0  
69  755  11  1722  24  1  0.3333718689021593  0.3168547400586436  0  
70  764  9  1743  21  1  0.3040651048259227  0.3525542044398730  0  
71  773  9  1764  21  1  0.3007478875808274  0.3458402008196476  0  
72  782  9  1784  20  1  0.2964314489473782  0.3581274120117117  0  
73  793  11  1807  23  1  0.3234159179191096  0.3916659312345247  0  
74  802  9  1826  19  1  0.2896069713030223  0.3704259584704867  0  
75  811  9  1846  20  1  0.2836416593586070  0.3339307743242075  0  
76  820  9  1867  21  1  0.2787394164031579  0.3559619606674764  0  
77  829  9  1887  20  1  0.2842873435152246  0.3762003629452526  0  
78  838  9  1906  19  1  0.2502128954981991  0.3568399630403235  0  
79  847  9  1925  19  1  0.2405598486305179  0.3924868744841824  0  
80  856  9  1945  20  1  0.2628533343501870  0.3800810404836987  0  
