Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  5  5  1  0.2269183141710042  0.1187424392391122  0  
2  10  5  9  4  1  0.1436293318953078  0.1139250250542029  0  
3  15  5  13  4  1  0.2586058157488277  0.0737435161826409  0  
4  20  5  17  4  1  0.2341652468395734  0.1032398729178810  0  
5  25  5  21  4  1  0.2337487773705753  0.0906037357810509  0  
6  28  3  24  3  1  0.2687635799408074  0.1634939988079231  0  
7  31  3  28  4  1  0.2206156649066131  0.1498458146775788  0  
8  34  3  32  4  1  0.2355163608071183  0.1484413618184460  0  
9  37  3  36  4  1  0.2254827319961155  0.1667353845226181  0  
10  40  3  40  4  1  0.2106486767778967  0.1725257569731544  0  
11  43  3  44  4  1  0.2001079187882844  0.1450337194017797  0  
12  46  3  48  4  1  0.1924565836914746  0.1855242624076115  0  
13  49  3  52  4  1  0.1847268646812595  0.1676951438296272  0  
14  50  1  56  4  1  1.0000000000000000  1.0000000000000000  0  
15  51  1  59  3  1  1.0000000000000000  1.0000000000000000  0  
16  52  1  62  3  1  1.0000000000000000  1.0000000000000000  0  
17  53  1  65  3  1  1.0000000000000000  1.0000000000000000  0  
18  54  1  68  3  1  1.0000000000000000  1.0000000000000000  0  
19  55  1  71  3  1  1.0000000000000000  1.0000000000000000  0  
20  56  1  74  3  1  1.0000000000000000  1.0000000000000000  0  
21  57  1  77  3  1  1.0000000000000000  1.0000000000000000  0  
22  58  1  80  3  1  1.0000000000000000  1.0000000000000000  0  
23  59  1  83  3  1  1.0000000000000000  1.0000000000000000  0  
24  60  1  85  2  1  1.0000000000000000  1.0000000000000000  0  
25  61  1  87  2  1  1.0000000000000000  1.0000000000000000  0  
26  62  1  90  3  1  1.0000000000000000  1.0000000000000000  0  
27  63  1  93  3  1  1.0000000000000000  1.0000000000000000  0  
28  64  1  96  3  1  1.0000000000000000  1.0000000000000000  0  
29  65  1  99  3  1  1.0000000000000000  1.0000000000000000  0  
30  66  1  102  3  1  1.0000000000000000  1.0000000000000000  0  
31  67  1  105  3  1  1.0000000000000000  1.0000000000000000  0  
32  68  1  108  3  1  1.0000000000000000  1.0000000000000000  0  
33  69  1  111  3  1  1.0000000000000000  1.0000000000000000  0  
34  70  1  114  3  1  1.0000000000000000  1.0000000000000000  0  
35  71  1  117  3  1  1.0000000000000000  1.0000000000000000  0  
36  72  1  120  3  1  1.0000000000000000  1.0000000000000000  0  
37  73  1  123  3  1  1.0000000000000000  1.0000000000000000  0  
38  74  1  126  3  1  1.0000000000000000  1.0000000000000000  0  
39  75  1  129  3  1  1.0000000000000000  1.0000000000000000  0  
40  76  1  132  3  1  1.0000000000000000  1.0000000000000000  0  
41  77  1  135  3  1  1.0000000000000000  1.0000000000000000  0  
42  78  1  138  3  1  1.0000000000000000  1.0000000000000000  0  
43  79  1  141  3  1  1.0000000000000000  1.0000000000000000  0  
44  80  1  144  3  1  1.0000000000000000  1.0000000000000000  0  
45  81  1  147  3  1  1.0000000000000000  1.0000000000000000  0  
46  82  1  150  3  1  1.0000000000000000  1.0000000000000000  0  
47  83  1  153  3  1  1.0000000000000000  1.0000000000000000  0  
48  84  1  156  3  1  1.0000000000000000  1.0000000000000000  0  
49  85  1  159  3  1  1.0000000000000000  1.0000000000000000  0  
50  86  1  162  3  1  1.0000000000000000  1.0000000000000000  0  
51  87  1  165  3  1  1.0000000000000000  1.0000000000000000  0  
52  88  1  168  3  1  1.0000000000000000  1.0000000000000000  0  
53  89  1  171  3  1  1.0000000000000000  1.0000000000000000  0  
54  90  1  174  3  1  1.0000000000000000  1.0000000000000000  0  
55  91  1  177  3  1  1.0000000000000000  1.0000000000000000  0  
56  92  1  180  3  1  1.0000000000000000  1.0000000000000000  0  
57  93  1  183  3  1  1.0000000000000000  1.0000000000000000  0  
58  94  1  186  3  1  1.0000000000000000  1.0000000000000000  0  
59  95  1  189  3  1  1.0000000000000000  1.0000000000000000  0  
60  96  1  192  3  1  1.0000000000000000  1.0000000000000000  0  
61  97  1  195  3  1  1.0000000000000000  1.0000000000000000  0  
62  98  1  198  3  1  1.0000000000000000  1.0000000000000000  0  
63  99  1  201  3  1  1.0000000000000000  1.0000000000000000  0  
64  100  1  204  3  1  1.0000000000000000  1.0000000000000000  0  
65  101  1  207  3  1  1.0000000000000000  1.0000000000000000  0  
66  102  1  210  3  1  1.0000000000000000  1.0000000000000000  0  
67  103  1  213  3  1  1.0000000000000000  1.0000000000000000  0  
68  104  1  216  3  1  1.0000000000000000  1.0000000000000000  0  
69  105  1  219  3  1  1.0000000000000000  1.0000000000000000  0  
70  106  1  222  3  1  1.0000000000000000  1.0000000000000000  0  
71  107  1  225  3  1  1.0000000000000000  1.0000000000000000  0  
72  108  1  228  3  1  1.0000000000000000  1.0000000000000000  0  
73  109  1  231  3  1  1.0000000000000000  1.0000000000000000  0  
74  110  1  233  2  1  1.0000000000000000  1.0000000000000000  0  
75  111  1  235  2  1  1.0000000000000000  1.0000000000000000  0  
76  112  1  238  3  1  1.0000000000000000  1.0000000000000000  0  
77  113  1  241  3  1  1.0000000000000000  1.0000000000000000  0  
78  114  1  244  3  1  1.0000000000000000  1.0000000000000000  0  
79  115  1  247  3  1  1.0000000000000000  1.0000000000000000  0  
80  116  1  250  3  1  1.0000000000000000  1.0000000000000000  0  
81  117  1  253  3  1  1.0000000000000000  1.0000000000000000  0  
82  118  1  256  3  1  1.0000000000000000  1.0000000000000000  0  
83  119  1  259  3  1  1.0000000000000000  1.0000000000000000  0  
84  122  3  262  3  1  0.1089352087140712  0.1893947706450142  0  
