Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  1  0.0876285997882140  0.0329667637195096  0  
2  8  3  1  0.0155633740350085  0.0060731763768909  0  
3  13  5  1  0.0248640759511450  0.0203844792596861  0  
4  17  4  1  0.0504621619414793  0.0391576315986515  0  
5  20  3  1  0.0134709954533253  0.0203349632919345  0  
6  24  4  1  0.0559727488712432  0.0239960243304342  0  
7  27  3  1  0.0149205664424995  0.0075677814321099  0  
8  30  3  1  0.0271998514380478  0.0300830231998145  0  
9  33  3  1  0.0118058342772504  0.0101776034383567  0  
10  36  3  1  0.0296500948605108  0.0370282459426893  0  
11  39  3  1  0.0051509916708514  0.0046448364218893  0  
12  42  3  1  0.0201669435870799  0.0268755148423862  0  
13  45  3  1  0.0052876282548441  0.0077467320981329  0  
14  48  3  1  0.0132331057026763  0.0186879057831185  0  
15  51  3  1  0.0062569693066464  0.0049699133966217  0  
16  54  3  1  0.0160695524866164  0.0261858868916099  0  
17  57  3  1  0.0059099715777956  0.0072842998229433  0  
18  60  3  1  0.0091306391073195  0.0183804113973235  0  
19  63  3  1  0.0071650817181978  0.0117112234085766  0  
20  66  3  1  0.0105605235776671  0.0219118988917763  0  
21  69  3  1  0.0104070012420149  0.0225403921516024  0  
22  72  3  1  0.0119345333521917  0.0301846509789719  0  
23  75  3  1  0.0145141168871615  0.0489476744946476  0  
24  78  3  1  0.0152991758194993  0.0927355037985334  0  
25  81  3  1  0.0259352617793556  0.0728479096348544  0  
26  84  3  1  0.0332354735063203  0.0643749098536884  0  
27  87  3  1  0.0054780204044174  0.0197351073867357  0  
28  90  3  1  0.0109371754015364  0.0307441152800750  0  
29  93  3  1  0.0077519213751378  0.0128615209913699  0  
30  96  3  1  0.0116591257453758  0.0237209346306132  0  
31  99  3  1  0.0069062868665636  0.0097658350751540  0  
32  102  3  1  0.0113136787109242  0.0202943304835705  0  
33  105  3  1  0.0064038382119703  0.0073744824563304  0  
34  108  3  1  0.0116780123022623  0.0181623926195759  0  
35  111  3  1  0.0061484929246586  0.0062555110092455  0  
36  114  3  1  0.0116264981876065  0.0166942150657485  0  
37  117  3  1  0.0062564999180004  0.0055722072578124  0  
38  120  3  1  0.0116819071609676  0.0154783138839772  0  
39  123  3  1  0.0058339272928398  0.0051859239671196  0  
40  126  3  1  0.0119960369267304  0.0148489165026452  0  
41  129  3  1  0.0056385264355615  0.0045489877440613  0  
42  132  3  1  0.0129437971422805  0.0144120619018451  0  
43  135  3  1  0.0063403000807648  0.0040996288386019  0  
44  138  3  1  0.0141274670186754  0.0138400997751812  0  
45  141  3  1  0.0070668696075768  0.0043673397487983  0  
46  144  3  1  0.0155707969209789  0.0134380159308649  0  
47  147  3  1  0.0077813828055393  0.0041748588505081  0  
48  150  3  1  0.0206833175981003  0.0134800426274883  0  
49  153  3  1  0.0130625288243948  0.0040143603638426  0  
50  156  3  1  0.0308705065754180  0.0133163427121413  0  
51  159  3  1  0.0099328655427209  0.0043660697843389  0  
52  162  3  1  0.0178478589992705  0.0134502684523766  0  
53  165  3  1  0.0075906334882529  0.0043148944700111  0  
54  168  3  1  0.0148433917944436  0.0135226851313222  0  
55  171  3  1  0.0068244635186628  0.0045109187483642  0  
56  174  3  1  0.0133295781113011  0.0140419148908509  0  
57  177  3  1  0.0062960225941272  0.0044280403655548  0  
58  180  3  1  0.0128361619214513  0.0146412479028127  0  
59  183  3  1  0.0057984471458173  0.0049686771567677  0  
60  186  3  1  0.0122147878041661  0.0155373954778861  0  
61  189  3  1  0.0057387488582706  0.0052865644271321  0  
62  192  3  1  0.0120449438820435  0.0166475606888929  0  
63  195  3  1  0.0059067871324946  0.0058005127413914  0  
64  198  3  1  0.0122122293340474  0.0183175720557037  0  
65  201  3  1  0.0059582507243001  0.0065785872935969  0  
66  204  3  1  0.0125508661161219  0.0206429227984910  0  
67  207  3  1  0.0062325908687745  0.0076001292264681  0  
68  210  3  1  0.0134627636844529  0.0248588883963516  0  
69  213  3  1  0.0065885339067291  0.0093437761294425  0  
70  216  3  1  0.0147969412837684  0.0316725203812844  0  
71  219  3  1  0.0075946481429919  0.0129736562987460  0  
72  222  3  1  0.0174779485029478  0.0472869930023221  0  
73  225  3  1  0.0090368829225726  0.0245682546832120  0  
74  228  3  1  0.0260603423256667  0.1658128234275029  0  
75  231  3  1  0.0141029598692721  0.0549865419485774  0  
76  234  3  1  0.0312309182228669  0.0565864011649777  0  
77  237  3  1  0.0067844809162772  0.0191961971623996  0  
78  240  3  1  0.0107510977600400  0.0292746470214714  0  
79  243  3  1  0.0077615115295474  0.0136626917406487  0  
80  246  3  1  0.0104542364366562  0.0208978800308697  0  
81  249  3  1  0.0074026958587958  0.0121241664434329  0  
82  252  3  1  0.0094314952519685  0.0159046255294058  0  
83  255  3  1  0.0077676946994795  0.0115949823355269  0  
84  258  3  1  0.0085159335077862  0.0128199135956187  0  
85  261  3  1  0.0079658154083557  0.0113042950660184  0  
86  264  3  1  0.0080627537258429  0.0104708460476450  0  
87  267  3  1  0.0086282350115004  0.0113179520386363  0  
88  270  3  1  0.0077922966824936  0.0089061979564822  0  
89  273  3  1  0.0089792442239924  0.0113423473145219  0  
