Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  4  4  1  0.0451705720994718  0.9996358267172957  0  
2  6  3  8  4  1  0.0452913508222282  0.9996355761918648  0  
3  9  3  12  4  1  0.0456475518529155  0.9996348551761534  0  
4  12  3  16  4  1  0.0455531194945633  0.9996350676833806  0  
5  15  3  20  4  1  0.0456703211430244  0.9996348524507414  0  
6  18  3  24  4  1  0.0456403091457301  0.9996349499404957  0  
7  21  3  28  4  1  0.0456414880451605  0.9996349883554808  0  
8  24  3  32  4  1  0.0454560781086890  0.9996354223755163  0  
9  27  3  36  4  1  0.0455466508431509  0.9996353123602447  0  
10  30  3  40  4  1  0.0456579725476075  0.9996351706814000  0  
11  33  3  44  4  1  0.0455024080864286  0.9996355965003224  0  
12  36  3  48  4  1  0.0455675375476064  0.9996356079213142  0  
13  39  3  52  4  1  0.0454344962543217  0.9996360615162497  0  
14  42  3  54  2  1  0.1647102674530853  0.9996349204168111  0  
15  45  3  56  2  1  0.2408231156140359  0.9996349201059829  0  
16  48  3  58  2  1  0.3687309132866093  0.9996349202279253  0  
17  49  1  60  2  1  1.0000000000000000  1.0000000000000000  0  
18  50  1  62  2  1  1.0000000000000000  1.0000000000000000  0  
19  51  1  64  2  1  1.0000000000000000  1.0000000000000000  0  
20  52  1  66  2  1  1.0000000000000000  1.0000000000000000  0  
21  53  1  68  2  1  1.0000000000000000  1.0000000000000000  0  
22  54  1  70  2  1  1.0000000000000000  1.0000000000000000  0  
23  55  1  72  2  1  1.0000000000000000  1.0000000000000000  0  
24  56  1  74  2  1  1.0000000000000000  1.0000000000000000  0  
25  57  1  76  2  1  1.0000000000000000  1.0000000000000000  0  
26  58  1  78  2  1  1.0000000000000000  1.0000000000000000  0  
27  59  1  80  2  1  1.0000000000000000  1.0000000000000000  0  
28  60  1  82  2  1  1.0000000000000000  1.0000000000000000  0  
29  61  1  84  2  1  1.0000000000000000  1.0000000000000000  0  
30  62  1  86  2  1  1.0000000000000000  1.0000000000000000  0  
31  63  1  88  2  1  1.0000000000000000  1.0000000000000000  0  
32  64  1  90  2  1  1.0000000000000000  1.0000000000000000  0  
33  65  1  92  2  1  1.0000000000000000  1.0000000000000000  0  
34  66  1  94  2  1  1.0000000000000000  1.0000000000000000  0  
35  67  1  96  2  1  1.0000000000000000  1.0000000000000000  0  
36  68  1  98  2  1  1.0000000000000000  1.0000000000000000  0  
37  69  1  100  2  1  1.0000000000000000  1.0000000000000000  0  
38  70  1  102  2  1  1.0000000000000000  1.0000000000000000  0  
39  71  1  104  2  1  1.0000000000000000  1.0000000000000000  0  
40  72  1  106  2  1  1.0000000000000000  1.0000000000000000  0  
41  73  1  108  2  1  1.0000000000000000  1.0000000000000000  0  
42  74  1  110  2  1  1.0000000000000000  1.0000000000000000  0  
43  75  1  112  2  1  1.0000000000000000  1.0000000000000000  0  
44  76  1  114  2  1  1.0000000000000000  1.0000000000000000  0  
45  77  1  116  2  1  1.0000000000000000  1.0000000000000000  0  
46  78  1  118  2  1  1.0000000000000000  1.0000000000000000  0  
47  79  1  120  2  1  1.0000000000000000  1.0000000000000000  0  
48  80  1  122  2  1  1.0000000000000000  1.0000000000000000  0  
49  81  1  124  2  1  1.0000000000000000  1.0000000000000000  0  
50  82  1  126  2  1  1.0000000000000000  1.0000000000000000  0  
51  83  1  128  2  1  1.0000000000000000  1.0000000000000000  0  
52  84  1  130  2  1  1.0000000000000000  1.0000000000000000  0  
53  85  1  132  2  1  1.0000000000000000  1.0000000000000000  0  
54  86  1  134  2  1  1.0000000000000000  1.0000000000000000  0  
