Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  5  5  9  9  1  0.0799225181794341  0.3456249816158836  0  
2  8  3  14  5  1  0.0875043548742347  0.9995076421277704  0  
3  11  3  19  5  1  0.0609404821631211  0.9996555408033859  0  
4  14  3  24  5  1  0.0691120022969024  0.9996526674015960  0  
5  17  3  29  5  1  0.0819614041265687  0.9996260145224183  0  
6  20  3  34  5  1  0.0856559122874343  0.9996064824775421  0  
7  23  3  39  5  1  0.0868325344110974  0.9995972249528490  0  
8  26  3  44  5  1  0.0872563302668141  0.9995916867163596  0  
9  29  3  49  5  1  0.0875823329213401  0.9995861051531136  0  
10  32  3  51  2  1  0.1907764079522635  0.9994349203247197  0  
11  35  3  53  2  1  0.1068449247601654  0.9995539823018590  0  
12  38  3  55  2  1  0.1496833039591156  0.9994420296081776  0  
13  41  3  57  2  1  0.1247866966970356  0.9994799007974848  0  
14  44  3  59  2  1  0.1171136511165671  0.9994919505055802  0  
15  47  3  61  2  1  0.1089995841220185  0.9995098423757269  0  
16  50  3  63  2  1  0.1003409544576495  0.9995338029987976  0  
17  53  3  65  2  1  0.0909855329185734  0.9995638484260263  0  
18  56  3  67  2  1  0.0802954599267794  0.9995989098301565  0  
19  59  3  69  2  1  0.0669233539479165  0.9996335803919407  0  
20  62  3  71  2  1  0.0462833756348888  0.9996570496543837  0  
21  65  3  73  2  1  0.0472684561611374  0.9996585969375155  0  
22  68  3  75  2  1  0.0659182015740913  0.9996374641533391  0  
23  71  3  77  2  1  0.0773616108875392  0.9996036665302460  0  
24  74  3  79  2  1  0.0859234060198783  0.9995684144886835  0  
25  77  3  81  2  1  0.0929129767740010  0.9995377306603676  0  
26  80  3  83  2  1  0.0988954899591045  0.9995131976945226  0  
27  83  3  85  2  1  0.1042001163301029  0.9994942053270296  0  
28  86  3  87  2  1  0.1090122065902605  0.9994796850947993  0  
29  89  3  89  2  1  0.1134690837067702  0.9994685370263326  0  
30  92  3  91  2  1  0.1176735326635581  0.9994598730003481  0  
31  95  3  93  2  1  0.1216813044046535  0.9994531414999936  0  
32  98  3  95  2  1  0.1255658496657786  0.9994477995450666  0  
33  101  3  97  2  1  0.1293749391696253  0.9994435233560094  0  
34  104  3  99  2  1  0.1331441549042103  0.9994401115307670  0  
35  107  3  101  2  1  0.1369273567580921  0.9994373253117778  0  
36  110  3  103  2  1  0.1407598790178409  0.9994350637494136  0  
37  113  3  105  2  1  0.1446920050411762  0.9994331964236454  0  
38  116  3  107  2  1  0.1487649452246695  0.9994316824760677  0  
39  119  3  109  2  1  0.1530391606049870  0.9994304401784601  0  
40  122  3  111  2  1  0.1575788377025659  0.9994294369163810  0  
41  125  3  113  2  1  0.1624666777379415  0.9994286349401851  0  
42  128  3  115  2  1  0.1678012120486137  0.9994280369529362  0  
43  131  3  117  2  1  0.1737311040548143  0.9994275848018259  0  
44  134  3  119  2  1  0.1804474863750880  0.9994272715551180  0  
45  137  3  121  2  1  0.1882210182595064  0.9994271100057123  0  
46  140  3  123  2  1  0.1974712868132851  0.9994270773189207  0  
47  141  1  125  2  1  1.0000000000000000  1.0000000000000000  0  
48  142  1  127  2  1  1.0000000000000000  1.0000000000000000  0  
49  143  1  129  2  1  1.0000000000000000  1.0000000000000000  0  
50  144  1  131  2  1  1.0000000000000000  1.0000000000000000  0  
51  145  1  133  2  1  1.0000000000000000  1.0000000000000000  0  
52  146  1  135  2  1  1.0000000000000000  1.0000000000000000  0  
53  147  1  137  2  1  1.0000000000000000  1.0000000000000000  0  
54  148  1  139  2  1  1.0000000000000000  1.0000000000000000  0  
55  149  1  141  2  1  1.0000000000000000  1.0000000000000000  0  
56  150  1  143  2  1  1.0000000000000000  1.0000000000000000  0  
57  151  1  145  2  1  1.0000000000000000  1.0000000000000000  0  
58  154  3  147  2  1  0.1750206746984095  0.9994424699592513  0  
59  157  3  149  2  1  0.1633526124146165  0.9994464718957831  0  
60  160  3  151  2  1  0.1529003936068266  0.9994516397368418  0  
61  163  3  153  2  1  0.1434725465128909  0.9994580859188436  0  
62  166  3  155  2  1  0.1346452567809955  0.9994663865772203  0  
63  169  3  157  2  1  0.1261866643398454  0.9994771071322938  0  
64  172  3  159  2  1  0.1178712899246961  0.9994911073479928  0  
65  175  3  161  2  1  0.1094835428381803  0.9995094098117372  0  
66  178  3  163  2  1  0.1007513293690649  0.9995332312633015  0  
67  181  3  165  2  1  0.0913253512106563  0.9995632438941573  0  
68  184  3  167  2  1  0.0805780361528543  0.9995983691705280  0  
69  187  3  169  2  1  0.0671963490440419  0.9996331750505387  0  
70  190  3  171  2  1  0.0466405971009953  0.9996569006166248  0  
71  193  3  173  2  1  0.0470763309981408  0.9996587158741214  0  
72  196  3  175  2  1  0.0658529792867744  0.9996377206875966  0  
73  199  3  177  2  1  0.0773338226912993  0.9996039443419366  0  
74  202  3  179  2  1  0.0859197663503567  0.9995686349533063  0  
75  205  3  181  2  1  0.0929111075384781  0.9995379235513084  0  
76  208  3  183  2  1  0.0989103897803075  0.9995133012724636  0  
77  211  3  185  2  1  0.1042128824437992  0.9994943064569655  0  
78  214  3  187  2  1  0.1090230038126534  0.9994797883502053  0  
79  217  3  189  2  1  0.1134867377823043  0.9994686044156885  0  
80  220  3  191  2  1  0.1176853329591957  0.9994599729821746  0  
81  223  3  193  2  1  0.1216955976686126  0.9994532312887415  0  
82  226  3  195  2  1  0.1255826122133925  0.9994478817439364  0  
83  229  3  197  2  1  0.1293906552181529  0.9994436177777596  0  
84  232  3  199  2  1  0.1331659200420995  0.9994401832871652  0  
85  235  3  201  2  1  0.1369515317103536  0.9994373944637236  0  
86  238  3  203  2  1  0.1407865575728926  0.9994351291824257  0  
87  241  3  205  2  1  0.1447180565527700  0.9994332752079252  0  
88  244  3  207  2  1  0.1487967427519371  0.9994317445165597  0  
89  247  3  209  2  1  0.1530734904075928  0.9994305028977140  0  
90  250  3  211  2  1  0.1576158420070327  0.9994294992126840  0  
91  255  5  216  5  1  0.1085830533931176  0.3391187789811757  0  
92  258  3  221  5  1  0.0898359776264632  0.9995214350801139  0  
93  261  3  226  5  1  0.0899897689583310  0.9995140586981675  0  
94  264  3  231  5  1  0.0901330159556375  0.9995081869191291  0  
95  267  3  236  5  1  0.0902030429808944  0.9995030851973403  0  
96  270  3  241  5  1  0.0902675564214142  0.9994964352325570  0  
97  275  5  249  8  1  0.1029305908357894  0.4229351865894794  0  
98  280  5  257  8  1  0.0998421935052522  0.4144845073865634  0  
99  285  5  265  8  1  0.0942696802637304  0.3963637025285750  0  
100  290  5  273  8  1  0.0776030635877362  0.3506676183860907  0  
