Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  deleted_Columns  
1  1  1  3  3  1  1.0000000000000000  0  
2  2  1  5  2  1  1.0000000000000000  0  
3  3  1  7  2  1  1.0000000000000000  0  
4  4  1  8  1  1  1.0000000000000000  0  
5  5  1  9  1  1  1.0000000000000000  0  
6  6  1  10  1  1  1.0000000000000000  0  
7  7  1  11  1  1  1.0000000000000000  0  
8  8  1  12  1  1  1.0000000000000000  0  
9  9  1  13  1  1  1.0000000000000000  0  
10  10  1  14  1  1  1.0000000000000000  0  
11  11  1  15  1  1  1.0000000000000000  0  
12  12  1  16  1  1  1.0000000000000000  0  
13  13  1  17  1  1  1.0000000000000000  0  
14  14  1  18  1  1  1.0000000000000000  0  
15  15  1  19  1  1  1.0000000000000000  0  
16  16  1  20  1  1  1.0000000000000000  0  
17  17  1  21  1  1  1.0000000000000000  0  
18  18  1  22  1  1  1.0000000000000000  0  
19  19  1  23  1  1  1.0000000000000000  0  
20  20  1  24  1  1  1.0000000000000000  0  
21  21  1  25  1  1  1.0000000000000000  0  
22  22  1  26  1  1  1.0000000000000000  0  
23  23  1  27  1  1  1.0000000000000000  0  
24  24  1  28  1  1  1.0000000000000000  0  
25  25  1  29  1  1  1.0000000000000000  0  
26  26  1  30  1  1  1.0000000000000000  0  
27  27  1  31  1  1  1.0000000000000000  0  
28  28  1  32  1  1  1.0000000000000000  0  
29  29  1  33  1  1  1.0000000000000000  0  
30  30  1  34  1  1  1.0000000000000000  0  
31  31  1  35  1  1  1.0000000000000000  0  
32  32  1  36  1  1  1.0000000000000000  0  
33  33  1  37  1  1  1.0000000000000000  0  
34  34  1  38  1  1  1.0000000000000000  0  
35  35  1  39  1  1  1.0000000000000000  0  
36  36  1  40  1  1  1.0000000000000000  0  
37  37  1  41  1  1  1.0000000000000000  0  
38  38  1  42  1  1  1.0000000000000000  0  
39  39  1  43  1  1  1.0000000000000000  0  
40  40  1  44  1  1  1.0000000000000000  0  
41  41  1  45  1  1  1.0000000000000000  0  
42  42  1  46  1  1  1.0000000000000000  0  
43  43  1  47  1  1  1.0000000000000000  0  
44  44  1  48  1  1  1.0000000000000000  0  
45  45  1  49  1  1  1.0000000000000000  0  
46  46  1  50  1  1  1.0000000000000000  0  
47  47  1  51  1  1  1.0000000000000000  0  
48  48  1  52  1  1  1.0000000000000000  0  
49  49  1  53  1  1  1.0000000000000000  0  
50  50  1  54  1  1  1.0000000000000000  0  
51  51  1  55  1  1  1.0000000000000000  0  
52  52  1  56  1  1  1.0000000000000000  0  
53  53  1  57  1  1  1.0000000000000000  0  
54  54  1  58  1  1  1.0000000000000000  0  
55  55  1  59  1  1  1.0000000000000000  0  
56  56  1  60  1  1  1.0000000000000000  0  
57  57  1  61  1  1  1.0000000000000000  0  
58  58  1  62  1  1  1.0000000000000000  0  
59  59  1  63  1  1  1.0000000000000000  0  
60  60  1  64  1  1  1.0000000000000000  0  
61  61  1  65  1  1  1.0000000000000000  0  
62  62  1  66  1  1  1.0000000000000000  0  
63  63  1  67  1  1  1.0000000000000000  0  
64  64  1  68  1  1  1.0000000000000000  0  
65  65  1  69  1  1  1.0000000000000000  0  
66  66  1  70  1  1  1.0000000000000000  0  
67  67  1  71  1  1  1.0000000000000000  0  
68  68  1  72  1  1  1.0000000000000000  0  
69  69  1  73  1  1  1.0000000000000000  0  
70  70  1  74  1  1  1.0000000000000000  0  
71  71  1  75  1  1  1.0000000000000000  0  
72  72  1  76  1  1  1.0000000000000000  0  
73  73  1  77  1  1  1.0000000000000000  0  
74  74  1  78  1  1  1.0000000000000000  0  
75  75  1  79  1  1  1.0000000000000000  0  
76  76  1  80  1  1  1.0000000000000000  0  
77  77  1  81  1  1  1.0000000000000000  0  
78  78  1  82  1  1  1.0000000000000000  0  
79  79  1  83  1  1  1.0000000000000000  0  
80  80  1  84  1  1  1.0000000000000000  0  
81  81  1  85  1  1  1.0000000000000000  0  
82  82  1  86  1  1  1.0000000000000000  0  
83  83  1  87  1  1  1.0000000000000000  0  
84  84  1  88  1  1  1.0000000000000000  0  
85  85  1  89  1  1  1.0000000000000000  0  
86  86  1  90  1  1  1.0000000000000000  0  
87  87  1  91  1  1  1.0000000000000000  0  
88  88  1  92  1  1  1.0000000000000000  0  
89  89  1  93  1  1  1.0000000000000000  0  
90  90  1  94  1  1  1.0000000000000000  0  
91  91  1  95  1  1  1.0000000000000000  0  
92  92  1  96  1  1  1.0000000000000000  0  
93  93  1  97  1  1  1.0000000000000000  0  
94  94  1  98  1  1  1.0000000000000000  0  
95  95  1  99  1  1  1.0000000000000000  0  
96  96  1  100  1  1  1.0000000000000000  0  
97  97  1  101  1  1  1.0000000000000000  0  
98  98  1  102  1  1  1.0000000000000000  0  
99  99  1  103  1  1  1.0000000000000000  0  
100  100  1  104  1  1  1.0000000000000000  0  
