Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  1  0.0006963390169159  inf  0  
2  5  2  1  0.0000425090686969  3546.6418252024986941  0  
3  7  2  1  0.0000498252988873  684.4395918011216509  0  
4  9  2  1  0.0000562558019155  487.4764728545103480  0  
5  11  2  1  0.0001057142524184  378.3313162698847805  0  
6  13  2  1  0.0000847305506346  308.7249854480588738  0  
7  15  2  1  0.0001122948096608  261.3443354428780481  0  
8  17  2  1  0.0000937909200609  225.8737263676322584  0  
9  19  2  1  0.0000979945501872  198.7048527880012330  0  
10  21  2  1  0.0000675468158322  176.7909829207989105  0  
11  23  2  1  0.0000702416420396  158.8209550420319829  0  
12  25  2  1  0.0000772096223476  143.6051833772595501  0  
13  27  2  1  0.0000830968262243  130.5248568125605004  0  
14  29  2  1  0.0000776274877451  119.0426740279333870  0  
15  31  2  1  0.0001125975159639  108.7840772625425956  0  
16  33  2  1  0.0000897176932605  99.4363061792267047  0  
17  35  2  1  0.0001312830963536  90.7918574729542911  0  
18  37  2  1  0.0001406406151588  82.5928372439577458  0  
19  39  2  1  0.0002245846359454  74.6842702014875215  0  
20  41  2  1  0.0002128477858849  66.8189164109452491  0  
21  43  2  1  0.0001795045814220  58.7962276354832198  0  
22  45  2  1  0.0003131603889818  50.2240755692772964  0  
23  47  2  1  0.0003720826758829  40.4997830819435762  0  
24  49  2  1  0.0006628920509445  28.1685780128982692  0  
25  50  1  1  1.0000000000000000  1.0000000000000000  0  
26  52  2  1  0.0412658089996667  2.9006994456870610  0  
27  54  2  1  0.0258303531681766  4.2505195457236820  0  
28  56  2  1  0.0118501560315186  11.9222457020625807  0  
29  58  2  1  0.0008442044052056  33.6032046128118793  0  
30  60  2  1  0.0004987959801110  43.4433152491419321  0  
31  62  2  1  0.0000939630516364  84.8820136926516682  0  
32  64  2  1  0.0001429859254238  83.0656466461370400  0  
33  66  2  1  0.0001326072866381  91.4547701599882288  0  
34  68  2  1  0.0001134551543195  100.0876913897929086  0  
35  70  2  1  0.0001193577015050  109.4519618501596909  0  
36  72  2  1  0.0000799897927971  119.7643175881047739  0  
37  74  2  1  0.0001197857843581  131.2816436568541860  0  
38  76  2  1  0.0000657786024807  144.4916287146928084  0  
39  78  2  1  0.0000783925585486  159.7197226327647854  0  
40  80  2  1  0.0000686857372568  177.9402982538628351  0  
41  82  2  1  0.0000629761090405  199.9882116429498922  0  
42  84  2  1  0.0000964153430168  227.5894545499082824  0  
43  86  2  1  0.0000893840445475  263.4818112830901100  0  
44  88  2  1  0.0000831838798158  311.8674097117830115  0  
45  90  2  1  0.0000106745883585  382.2575951382538619  0  
46  92  2  1  0.0000695724501924  494.3697196184461404  0  
47  94  2  1  0.0000668870907387  717.6990422002338619  0  
48  96  2  1  0.0000210904931708  1484.5320847683788088  0  
49  98  2  1  0.0000167161281549  1518.7562893888350573  0  
50  100  2  1  0.0000182343171623  1173.9748522918762319  0  
51  102  2  1  0.0000322591212624  1558.7035530729860966  0  
52  104  2  1  0.0000313359574149  1400.0089160163706765  0  
53  106  2  1  0.0000366137027989  700.0676210789786182  0  
54  108  2  1  0.0000280107955696  488.1653107384288433  0  
55  110  2  1  0.0000765454730102  378.1002437821242097  0  
56  112  2  1  0.0000328452399114  308.8938362917762106  0  
57  114  2  1  0.0000351065314676  261.3963599240693725  0  
58  116  2  1  0.0000471969848089  225.9824620646456026  0  
59  118  2  1  0.0000611741920153  198.6846897899589521  0  
60  120  2  1  0.0000355311216323  176.8584129304434782  0  
61  122  2  1  0.0000427879375828  158.7826250976072515  0  
62  124  2  1  0.0000891186862896  143.6099080190257098  0  
63  126  2  1  0.0000840559722484  130.5049218543313998  0  
64  128  2  1  0.0000486199276487  119.0400353388316432  0  
65  130  2  1  0.0000443159740202  108.7809974370458548  0  
66  132  2  1  0.0000948735006900  99.4364712414300556  0  
67  134  2  1  0.0001106537450756  90.7723124462289235  0  
68  136  2  1  0.0001258827315462  82.5893665099135745  0  
69  138  2  1  0.0001010050716753  74.6720047524602535  0  
70  140  2  1  0.0001800726312474  66.8232174744635614  0  
71  142  2  1  0.0001853598556216  58.7741430482127427  0  
72  144  2  1  0.0002224903148248  50.2063868801610198  0  
73  146  2  1  0.0004317370987259  40.4861844937887980  0  
74  148  2  1  0.0006800028330695  28.1328157287548173  0  
75  149  1  1  1.0000000000000000  1.0000000000000000  0  
76  151  2  1  0.0412830658915518  2.8895265697890444  0  
