Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  1  0.0002222783296031  inf  0  
2  103  100  0  0.9951273757724017  inf  4  
3  123  20  1  0.5310546039921560  0.8957094639312553  0  
4  139  16  1  0.4267155249067882  2.0281760516364273  0  
5  159  20  1  0.5266945885314609  1.3144283241075454  0  
6  173  14  1  0.4196146480158190  2.4192129364753816  0  
7  196  23  1  0.5760446817808685  1.1088880276355590  0  
8  220  24  1  0.5530678161035182  1.0943879748569452  0  
9  239  19  1  0.5053320364029832  1.2381661914716460  0  
10  259  20  1  0.5402853651897179  1.2108025305232561  0  
11  285  26  1  0.6453721264700165  1.1772039100350371  0  
12  307  22  1  0.5845713720675156  1.1523951458437636  0  
13  327  20  1  0.5085306690690892  1.2481975458006989  0  
14  350  23  1  0.6058103016278047  1.2571212518310886  0  
15  372  22  1  0.5740286713772323  1.1330564669625234  0  
16  394  22  1  0.5714141281818687  1.1572649812710909  0  
17  413  19  1  0.4844443312590493  1.2239730660735961  0  
18  431  18  1  0.4483264410533894  1.1936697810106511  0  
19  451  20  1  0.5642604592233325  1.3670660778749033  0  
20  475  24  1  0.6017598545018932  1.1111969003306552  0  
21  498  23  1  0.6021766026363532  1.1795305717128344  0  
22  519  21  1  0.5848079689551295  1.1888085982028134  0  
23  541  22  1  0.5909717312921806  1.1448396698018046  0  
24  552  11  1  0.3539665444670630  2.1036593889684849  0  
25  575  23  1  0.5758965878571479  1.0896937443011587  0  
26  595  20  1  0.5573701255808532  1.2371474432442564  0  
27  614  19  1  0.5475563819882828  1.2364622333244628  0  
28  636  22  1  0.5371822377952060  1.0521991693494193  0  
29  657  21  1  0.5336792748445649  1.2125615830468446  0  
30  677  20  1  0.5534766361747905  1.2568025579746378  0  
31  696  19  1  0.5150935634334531  1.1579572653058015  0  
32  698  2  1  0.0039503312058905  17.5097345186425564  0  
33  714  16  1  0.4400634816873679  1.1464068734077100  0  
34  736  22  1  0.5525434361388812  1.1681547895604878  0  
35  751  15  1  0.4723100099257146  1.6869498908974019  0  
36  763  12  1  0.3951751030420840  1.7991255378648696  0  
37  765  2  1  0.0033004434401178  17.4199888206166023  0  
38  782  17  1  0.5075357104299221  1.2551420824798347  0  
39  805  23  1  0.5905198013298241  1.1291415906311411  0  
40  807  2  1  0.0031523390861401  11.6654157552332283  0  
41  822  15  1  0.4596310921253240  1.3043835125720558  0  
42  824  2  1  0.0033158822632974  10.9895193327897100  0  
43  842  18  1  0.5395807693962854  1.2406513537988824  0  
44  844  2  1  0.0028649237879904  9.5034851208753501  0  
45  858  14  1  0.4468583907082441  1.4253623032648981  0  
46  860  2  1  0.0032503500921704  12.6877957368241923  0  
47  878  18  1  0.5403451083863375  1.1926688591825116  0  
48  880  2  1  0.0057142577570528  12.6960622136531622  0  
49  895  15  1  0.5050078339723827  1.4405549052768181  0  
50  897  2  1  0.0037726543053375  12.5677441862322574  0  
51  911  14  1  0.4576383173175571  1.7771896565156373  0  
52  913  2  1  0.0072953195089883  53.8050930881920024  0  
53  930  17  1  0.5736647973886657  1.4047186986490678  0  
54  932  2  1  0.0095226941302363  18.7138533598669525  0  
55  948  16  1  0.5191198736587754  1.5338312986170211  0  
56  960  12  1  0.4091034773357473  1.9892119748497550  0  
