Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  3  3  1  0.0005609672216385  inf  0  
2  5  2  1  0.0000295685850909  inf  0  
3  7  2  1  0.0000183419078647  inf  0  
4  9  2  1  0.0000263292993251  inf  0  
5  11  2  1  0.0000408619393695  inf  0  
6  13  2  1  0.0000702893927692  inf  0  
7  15  2  1  0.0001249177424130  14733.6617105145087407  0  
8  17  2  1  0.0002259355414690  8258.9669262746811000  0  
9  19  2  1  0.0004138881550718  4551.0550144490998719  0  
10  21  2  1  0.0007696239244353  2476.5429420852074145  0  
11  23  2  1  0.0014526404648845  1327.9653968946704481  0  
12  25  2  1  0.0027834595787002  701.6701401369683708  0  
13  27  2  1  0.0054162673319411  365.2714395907122480  0  
14  31  4  1  0.0515779335335642  13.6830046372390477  0  
15  33  2  1  0.0022656754126338  380.6205430284957743  0  
16  35  2  1  0.0030174361958624  445.4716740560955373  0  
17  37  2  1  0.0070595357697481  334.0729960595698458  0  
18  41  4  1  0.0620302016179352  11.9332282308271278  0  
19  43  2  1  0.0031427174888134  261.1744079820380193  0  
20  45  2  1  0.0039053278223980  318.3501029363824841  0  
21  47  2  1  0.0098602735334421  256.2417045749064073  0  
22  51  4  1  0.0706383965430962  10.0557752545310848  0  
23  53  2  1  0.0040818479234616  200.0524190693938067  0  
24  55  2  1  0.0049908610104903  242.9112514502784279  0  
25  57  2  1  0.0134876546643875  199.0714689999323355  0  
26  61  4  1  0.0791754756833160  8.5597364799648741  0  
27  63  2  1  0.0051429552159725  158.2230762913069384  0  
28  65  2  1  0.0062146231317820  190.7493819656475580  0  
29  69  4  1  0.0768820832471901  12.5997412679554941  0  
30  71  2  1  0.0037842513423979  165.3402170558659066  0  
31  73  2  1  0.0033524136038911  259.6522433539763597  0  
32  75  2  1  0.0091373101144088  289.8644995560276811  0  
33  79  4  1  0.0692962538816927  10.3202999375922371  0  
34  81  2  1  0.0035456689147025  201.2276191213578045  0  
35  83  2  1  0.0034974046531357  272.9964361595878017  0  
36  85  2  1  0.0034608472645754  274.0783587346340369  0  
37  87  2  1  0.0091248681029890  276.1108152590767304  0  
38  91  4  1  0.0722804776380504  10.1965905616663211  0  
39  93  2  1  0.0033306632011946  181.2598120006148292  0  
40  95  2  1  0.0075587720077328  279.5625309662547693  0  
41  97  2  1  0.0289095366675153  123.0715609664234051  0  
42  101  4  1  0.0924923289552810  5.6649416974602724  0  
43  103  2  1  0.0043642067400889  106.1097042506344650  0  
44  105  2  1  0.0131238056026749  210.8830305092383242  0  
45  109  4  1  0.0819659411649623  8.4690759547707799  0  
46  111  2  1  0.0056620234900149  149.9578243906024682  0  
47  113  2  1  0.0173700174499924  187.2831788529138350  0  
48  117  4  1  0.0952604563412962  7.9391569728760389  0  
49  119  2  1  0.0031898512109926  120.6673004565940772  0  
50  121  2  1  0.0026380809022683  341.8734136025466910  0  
51  123  2  1  0.0040946247700585  406.3626594450972789  0  
52  125  2  1  0.0062450247017579  260.9208864494278828  0  
53  127  2  1  0.0092392523028811  169.6816734033609748  0  
54  129  2  1  0.0142635239573380  113.8971062651344681  0  
55  133  4  1  0.1157039856254476  8.6280026606472831  0  
56  135  2  1  0.0065178244787099  75.2968232695274509  0  
57  137  2  1  0.0059931368903003  164.7412729456522129  0  
58  139  2  1  0.0110144415710508  169.0303457101986453  0  
59  143  4  1  0.0952482437721351  9.6533633630645852  0  
60  145  2  1  0.0063726432880178  113.7254352807633637  0  
61  147  2  1  0.0076767898613179  159.2037607166685120  0  
62  151  4  1  0.0838200759395524  11.5614602364486547  0  
63  153  2  1  0.0045988812463898  144.1260661719351788  0  
64  155  2  1  0.0054596771714011  221.5405296497905852  0  
65  157  2  1  0.0123995807925264  184.7890590811593086  0  
66  161  4  1  0.0844910400458826  9.0311758802070319  0  
67  163  2  1  0.0056847829262028  140.7079554840630635  0  
68  165  2  1  0.0068407643406908  177.6266889467951842  0  
69  169  4  1  0.0799680992445367  12.0927711101569599  0  
70  171  2  1  0.0040323123217983  157.3707061604781074  0  
71  173  2  1  0.0034749612180939  246.6496300479309411  0  
72  175  2  1  0.0083895816867706  288.5958995743516198  0  
73  179  4  1  0.0706964756328331  10.8910300657726857  0  
74  181  2  1  0.0038883649054231  199.2787961266370189  0  
75  183  2  1  0.0043200337384381  254.4991858544433683  0  
76  187  4  1  0.0657639041863196  15.1553083734182934  0  
77  189  2  1  0.0026920401790787  227.9234525756033065  0  
78  191  2  1  0.0023543227849635  367.0724137147602164  0  
79  193  2  1  0.0061996931897479  416.7307472249430020  0  
80  197  4  1  0.0580590753376667  12.5813413475345204  0  
81  199  2  1  0.0025488542354204  289.8926188166189490  0  
82  201  2  1  0.0022930472560600  383.1686077782152324  0  
83  203  2  1  0.0064728929039329  423.5895879261464074  0  
84  207  4  1  0.0574050872211511  12.2365775467521267  0  
85  209  2  1  0.0024080850781770  292.4287350722020165  0  
86  211  2  1  0.0026768018032438  399.4799869315530714  0  
87  213  2  1  0.0048907368351272  356.6127057202741639  0  
88  217  4  1  0.0559564756847418  13.9349050634155649  0  
89  219  2  1  0.0020955978847944  301.1047748537129110  0  
90  221  2  1  0.0051626757509366  446.8897684107308237  0  
91  225  4  1  0.0514502960136019  13.3946722783985557  0  
92  227  2  1  0.0014162369798714  346.9856437824763020  0  
93  229  2  1  0.0058424410358072  643.4539936514017882  0  
94  233  4  1  0.0496448392481721  12.5137189298797793  0  
95  235  2  1  0.0011406953073792  382.3121953533233182  0  
96  237  2  1  0.0025036216694624  879.1708807614190846  0  
97  241  4  1  0.0385500875464181  20.6333636993280507  0  
98  243  2  1  0.0006350729184987  736.3683771461201104  0  
99  245  2  1  0.0012890258862164  1726.8305299073283550  0  
100  248  3  1  0.0151159457058029  89.2941343758376291  0  
