Timesteps  Total_Iterations  Iterations  Total_Iterations_Surrogate_Model  Iterations_Surrogate_Model  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
1  7  7  10  10  1  0.2603610703335862  0.2311772654735146  0  
2  14  7  19  9  1  0.2198658007927475  0.1638234224266784  1  
3  21  7  27  8  1  0.2373683877282044  0.1939762554450323  1  
4  28  7  35  8  1  0.2115055284283950  0.1695384660549478  1  
5  33  5  41  6  1  0.3166704897819162  0.1849710058575393  1  
6  38  5  47  6  1  0.2874826418602554  0.2700833653938821  0  
7  43  5  53  6  1  0.2932746279673707  0.2404165751640683  0  
8  48  5  58  5  1  0.2898059610919023  0.2598237575975571  0  
9  53  5  63  5  1  0.2841668427200502  0.2607461842696931  0  
10  58  5  68  5  1  0.2762811354744866  0.3272109617169887  0  
11  63  5  73  5  1  0.2637248229683547  0.3284965137898789  0  
12  68  5  77  4  1  0.2898374703067316  0.1826589978099377  0  
13  73  5  82  5  1  0.2461726898316785  0.3192140483431603  0  
14  78  5  86  4  1  0.2836503167200096  0.1905781921471279  0  
15  83  5  91  5  1  0.2370793927468984  0.3380838611909772  0  
16  88  5  95  4  1  0.2783418664760572  0.1947679829110034  0  
17  93  5  100  5  1  0.2225298980757541  0.3324127333385918  0  
18  98  5  105  5  1  0.2095687209467774  0.1390402322411915  0  
19  103  5  110  5  1  0.2063937707670750  0.3053201842406777  0  
20  108  5  115  5  1  0.1988512778293225  0.2941965999242027  0  
21  111  3  119  4  1  0.2354326120612592  0.2435791670334574  0  
22  114  3  124  5  1  0.2188598340612540  0.2341012144951509  0  
23  117  3  129  5  1  0.2059820612713373  0.2315720200586688  0  
24  120  3  133  4  1  0.1918770216281540  0.2225619854381312  0  
25  123  3  136  3  1  0.1401701743251499  0.2770255349109483  0  
26  126  3  140  4  1  0.1570897910379054  0.1426078009894123  0  
27  129  3  144  4  1  0.1309576559336409  0.2566606104062757  0  
28  132  3  148  4  1  0.0934091256246841  0.2785463737732095  0  
29  135  3  152  4  1  0.0919143035283318  0.2808146798844212  0  
30  138  3  156  4  1  0.1326505410617086  0.2784909761254487  0  
31  141  3  160  4  1  0.1581535190388652  0.2757185422794217  0  
32  144  3  164  4  1  0.1778253740580280  0.2732875170776978  0  
33  147  3  168  4  1  0.1944263913540435  0.2711750275544766  0  
34  150  3  172  4  1  0.2091786240496043  0.2693758581201838  0  
35  153  3  176  4  1  0.2227632270375289  0.2677460116412338  0  
36  156  3  180  4  1  0.2356099070298756  0.2661933073621521  0  
37  159  3  184  4  1  0.2480319964088332  0.2645843218184327  0  
38  162  3  188  4  1  0.2602734258498206  0.2628169217815629  0  
39  165  3  192  4  1  0.2725558662618559  0.2607134354527302  0  
40  168  3  196  4  1  0.2850931413539325  0.2579494828353949  0  
41  171  3  200  4  1  0.2981249660295200  0.2536907536972967  0  
42  174  3  204  4  1  0.3119450382862968  0.2464776153121891  0  
43  177  3  208  4  1  0.3269992162280255  0.2320812077457480  0  
44  180  3  212  4  1  0.3441528429786246  0.2088068449546661  0  
45  183  3  216  4  1  0.3652011172346216  0.2756193944412051  0  
46  186  3  220  4  1  0.3880790682788425  0.3171290261760176  0  
47  187  1  224  4  1  1.0000000000000000  1.0000000000000000  0  
48  188  1  227  3  1  1.0000000000000000  1.0000000000000000  0  
49  189  1  230  3  1  1.0000000000000000  1.0000000000000000  0  
50  190  1  233  3  1  1.0000000000000000  1.0000000000000000  0  
51  191  1  236  3  1  1.0000000000000000  1.0000000000000000  0  
52  192  1  239  3  1  1.0000000000000000  1.0000000000000000  0  
53  193  1  242  3  1  1.0000000000000000  1.0000000000000000  0  
54  194  1  245  3  1  1.0000000000000000  1.0000000000000000  0  
55  195  1  248  3  1  1.0000000000000000  1.0000000000000000  0  
56  196  1  251  3  1  1.0000000000000000  1.0000000000000000  0  
57  197  1  254  3  1  1.0000000000000000  1.0000000000000000  0  
58  200  3  257  3  1  0.4194265707567035  0.2066787631504233  0  
59  203  3  261  4  1  0.3865682386455727  0.2486199487175161  0  
60  206  3  265  4  1  0.3659078976200810  0.2497583947486992  0  
61  209  3  269  4  1  0.3490416511706096  0.2506005598198728  0  
62  212  3  273  4  1  0.3337562704018357  0.2513317773005519  0  
63  215  3  277  4  1  0.3199128671936483  0.2517849793940116  0  
64  218  3  281  4  1  0.3071390924906354  0.2518221705676691  0  
65  221  3  286  5  1  0.2981222502631476  0.2334185005335196  0  
66  224  3  291  5  1  0.2864842678325613  0.2353230801135800  0  
67  227  3  296  5  1  0.2752105141418307  0.2355449304730076  0  
68  230  3  301  5  1  0.2641603332262158  0.2359644047028324  0  
69  233  3  306  5  1  0.2531571790903158  0.2366787751994932  0  
70  236  3  311  5  1  0.2420081843638200  0.2374906996773808  0  
71  239  3  316  5  1  0.2305724842857015  0.2346419913193108  0  
72  242  3  321  5  1  0.2185257192330989  0.2340133994579842  0  
73  245  3  325  4  1  0.2050113270850318  0.2339306254335169  0  
74  248  3  329  4  1  0.1916064186414193  0.2226086052706922  0  
75  251  3  332  3  1  0.1410787387826079  0.2752693222508626  0  
76  254  3  336  4  1  0.1568554043340571  0.1426163223821595  0  
77  257  3  340  4  1  0.1306733233888334  0.2572395154601476  0  
78  260  3  345  5  1  0.0902809085771760  0.2728915814459424  0  
79  263  3  349  4  1  0.0920770191535295  0.2821053825527751  0  
80  266  3  353  4  1  0.1326469949222998  0.2800359239680483  0  
81  269  3  357  4  1  0.1580653423749906  0.2774888007286164  0  
82  272  3  361  4  1  0.1776885645888175  0.2753066714900566  0  
83  275  3  365  4  1  0.1942490313702300  0.2734495218588938  0  
84  280  5  370  5  1  0.2151204292378407  0.3832412193619564  0  
85  285  5  374  4  1  0.1771687139697652  0.1663789355969951  0  
86  290  5  379  5  1  0.2193915765136664  0.1971492065473567  0  
87  295  5  383  4  1  0.1806481383439596  0.1616120466798955  0  
88  300  5  388  5  1  0.2067095439915635  0.1835745674757868  0  
89  305  5  393  5  1  0.2142386481550637  0.1994526134218345  0  
90  310  5  398  5  1  0.2180358083560137  0.1821613148388812  0  
91  315  5  403  5  1  0.2310664168024510  0.2322255846436850  0  
92  320  5  408  5  1  0.2321326115072338  0.1872850887948589  0  
93  325  5  413  5  1  0.2394951770884544  0.2048128632904821  0  
94  330  5  418  5  1  0.2608835099210586  0.3111837530297716  0  
95  335  5  425  7  1  0.2686754099640812  0.1755168211311212  0  
96  342  7  434  9  1  0.1572024730652590  0.1981310461012601  0  
97  349  7  443  9  1  0.1444585009174734  0.1685062907178355  1  
98  356  7  453  10  1  0.1481832218003067  0.1698953030219247  1  
99  363  7  462  9  1  0.1639340913943098  0.1743403894472546  1  
100  370  7  471  9  1  0.1568319821483013  0.1678616440609626  1  
